SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,전라남도 나주시,4.0,전라남도교육청,전라남도교육청,Q100000001,178806320,N,1753953110,복식부기,결산세출,261048270,76414230,395550220,204773830,402327350,S140000173,1358521920,50894453.3,Q100000001,15,일반고등학교,N,광남고등학교
고,사립,4,전라남도 광양시,4.0,전라남도교육청,전라남도교육청,Q100000001,54873610,N,0,복식부기,결산세출,827883550,827723550,324762110,797288170,2898858760,S140000177,4981206980,17140154.8,Q100000001,15,자율고등학교,N,광양제철고등학교
,사립,4,전라남도 나주시,,전라남도교육청,전라남도교육청,Q100000001,170486000,N,235926160,복식부기,결산세출,302522090,1610246520,241127740,398118000,1166691610,S140000182,3068532920,20093997.3,Q100000001,15,일반고등학교,N,금성고등학교
,사립,4,전라남도 나주시,,전라남도교육청,전라남도교육청,Q100000001,151599000,N,1167135150,복식부기,결산세출,430437232,157967160,1098712440,436238490,1115459220,S140000185,3286583560,22158565.7,Q100000001,15,특성화고등학교,N,나주공업고등학교
고,사립,4,전라남도 화순군,4.0,전라남도교육청,전라남도교육청,Q100000001,144911000,N,1060183800,미지정,결산세출,495221050,301358650,387928210,469000250,3093310400,S140000188,3285538040,19447266.1,Q100000001,15,일반고등학교,N,능주고등학교
,사립,4,전라남도 목포시,,전라남도교육청,전라남도교육청,Q100000001,125360000,N,400127350,미지정,결산세출,463008450,1635378850,206830520,730377700,1809982610,S140000199,3915373620,19266471.2,Q100000001,15,일반고등학교,N,목포덕인고등학교
고,사립,4,전라남도 목포시,4.0,전라남도교육청,전라남도교육청,Q100000001,88236000,N,1140629950,미지정,결산세출,479272880,291093860,196858260,337747960,1131893900,S140000200,3780258920,15808899.6,Q100000001,15,일반고등학교,N,목포마리아회고등학교
고,사립,4,전라남도 목포시,4.0,전라남도교육청,전라남도교육청,Q100000001,193712000,N,2789251590,미지정,결산세출,207388350,250321370,217077340,303582370,519823330,S140000202,3313860000,43792226.7,Q100000001,15,특성화고등학교,N,목포성신고등학교
,사립,4,전라남도 목포시,,전라남도교육청,전라남도교육청,Q100000001,420425050,N,4842802770,복식부기,결산세출,575912174,278339710,547294504,619967116,946604030,S140000204,3444892280,34647589.4,Q100000001,15,특성화고등학교,N,목포중앙고등학교
,사립,4,전라남도 목포시,,전라남도교육청,전라남도교육청,Q100000001,208249340,N,1924649740,복식부기,결산세출,402490455,400637025,1544588985,198256825,1650796575,S140000206,5380352290,24345158.5,Q100000001,15,특성화고등학교,N,목포여자상업고등학교
