FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,전라남도 고흥군,전라남도고흥교육지원청,전라남도교육청,Q100000055,N,복식부기,결산세입,2840090,249760,0,14025520,386600,S140000386,1631896850,Q100000001,15,N,고흥대서중학교,,
사립,3,전라남도 고흥군,전라남도고흥교육지원청,전라남도교육청,Q100000055,N,복식부기,결산세입,2716430,678490,0,15685000,1500000,S140000401,2036943120,Q100000001,15,N,동강중학교,,
사립,3,전라남도 광양시,전라남도광양교육지원청,전라남도교육청,Q100000065,N,복식부기,결산세입,23274370,6046233,0,26691000,331130560,S140000546,4656755380,Q100000001,15,N,광양제철중학교,,
사립,3,전라남도 나주시,전라남도나주교육지원청,전라남도교육청,Q100000076,N,복식부기,결산세입,74496676,894247,0,3009000,841000,S140000671,1861747380,Q100000001,15,N,금성중학교,,
사립,3,전라남도 나주시,전라남도나주교육지원청,전라남도교육청,Q100000076,N,복식부기,결산세입,82738340,2689330,0,199231000,57768760,S140000687,2992350490,Q100000001,15,N,세지중학교,,
사립,3,전라남도 나주시,전라남도나주교육지원청,전라남도교육청,Q100000076,N,복식부기,결산세입,272978124,1655026,0,105388890,19500000,S140000689,2443352230,Q100000001,15,N,영산중학교,,
사립,3,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,Q100000086,N,복식부기,결산세입,13612390,2554570,0,93441970,9000000,S140000827,4342681510,Q100000001,15,N,목포덕인중학교,,
사립,3,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,Q100000086,N,미지정,결산세입,86065770,5884400,0,9184500,26820000,S140000830,5136495500,Q100000001,15,N,목포영화중학교,,
사립,3,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,Q100000086,N,복식부기,결산세입,64442930,3696860,0,100277940,43552160,S140000833,6451643970,Q100000001,15,N,목포정명여자중학교,중,3.0
사립,3,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,Q100000086,N,복식부기,결산세입,37863890,2210780,0,57062770,7100000,S140000839,4787005260,Q100000001,15,N,목포혜인여자중학교,,
사립,3,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,Q100000086,N,미지정,결산세입,158498530,23333480,0,188039270,1700000,S140000841,4477518060,Q100000001,15,N,목포홍일중학교,중,3.0
사립,3,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,Q100000086,N,복식부기,결산세입,65294630,6039540,0,39497630,47577000,S140000842,4817022670,Q100000001,15,N,문태중학교,,
사립,3,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,Q100000086,N,복식부기,결산세입,1294224590,2665500,0,109873770,20000000,S140000843,5507546920,Q100000001,15,N,영흥중학교,중,3.0
사립,3,전라남도 무안군,전라남도무안교육지원청,전라남도교육청,Q100000091,N,복식부기,결산세입,3087740,522186,0,12887610,7800000,S140000925,1424317980,Q100000001,15,N,망운중학교,,
사립,3,전라남도 무안군,전라남도무안교육지원청,전라남도교육청,Q100000091,N,복식부기,결산세입,1669670,1156420,0,13388400,22885340,S140000933,1814690990,Q100000001,15,N,해제중학교,,
사립,3,전라남도 보성군,전라남도보성교육지원청,전라남도교육청,Q100000096,N,복식부기,결산세입,361258330,2002940,0,13325160,1219420,S140000998,1488361980,Q100000001,15,N,득량중학교,중,3.0
사립,3,전라남도 보성군,전라남도보성교육지원청,전라남도교육청,Q100000096,N,복식부기,결산세입,1325610,5794670,0,10094200,1300000,S140001011,1371244990,Q100000001,15,N,삼광중학교,,
사립,3,전라남도 보성군,전라남도보성교육지원청,전라남도교육청,Q100000096,N,미지정,결산세입,17110680,641440,0,1352240,7000000,S140001013,2014922390,Q100000001,15,N,예당중학교,중,3.0
