SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,전라남도 목포시,,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,4473596430,116942880,0,257262100,440694380,S140000215,7220101110,Q100000001,15,일반고등학교,N,문태고등학교,
,사립,4,전라남도 무안군,,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,105434470,21072780,0,270386000,3830000,S140000217,7096694860,Q100000001,15,일반고등학교,N,백제고등학교,
,사립,4,전라남도 보성군,,전라남도교육청,전라남도교육청,Q100000001,N,복식부기,결산세입,7164720,17856140,0,294186960,52293480,S140000219,7676659000,Q100000001,15,일반고등학교,N,벌교고등학교,
,사립,4,전라남도 보성군,,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,322262950,1762897,0,11881600,1584000,S140000221,1607305500,Q100000001,15,일반고등학교,N,벌교여자고등학교,
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,N,복식부기,결산세입,33999752,45021484,0,364074790,35933197,S140000241,7421583290,Q100000001,15,일반고등학교,N,순천강남여자고등학교,
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,52270760,18056130,0,384989960,9637450,S140000245,9531537220,Q100000001,15,일반고등학교,N,순천금당고등학교,
고,사립,4,전라남도 순천시,4.0,전라남도교육청,전라남도교육청,Q100000001,N,복식부기,결산세입,379083130,62172770,0,596458680,36489590,S140000246,10253931860,Q100000001,15,일반고등학교,N,순천매산고등학교,
고,사립,4,전라남도 순천시,4.0,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,597634689,41115494,0,548984330,13106190,S140000247,8863532090,Q100000001,15,일반고등학교,N,순천매산여자고등학교,
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,61269910,48749752,0,169166020,16596370,S140000253,10121931114,Q100000001,15,특성화고등학교,N,순천청암고등학교,
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,104747535,47701507,0,171730010,7700000,S140000254,9830975290,Q100000001,15,특성화고등학교,N,순천효산고등학교,
,사립,4,전라남도 순천시,,전라남도교육청,전라남도교육청,Q100000001,N,복식부기,결산세입,522030660,47783692,0,672995750,158475330,S140000255,10041975030,Q100000001,15,일반고등학교,N,순천효천고등학교,
고,사립,4,전라남도 여수시,4.0,전라남도교육청,전라남도교육청,Q100000001,N,복식부기,결산세입,32516570,32310640,0,171640340,484920900,S140000263,12464257610,Q100000001,15,특성화고등학교,N,여수공업고등학교,
,사립,4,전라남도 여수시,,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,9923530,48049040,0,214907160,38910800,S140000267,10791696000,Q100000001,15,특성화고등학교,N,여수정보과학고등학교,
고,사립,4,전라남도 여수시,4.0,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,37708800,29385790,0,206701900,198028200,S140000268,9007869900,Q100000001,15,일반고등학교,N,여수중앙여자고등학교,
,사립,4,전라남도 여수시,,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,23386610,17325950,0,266201000,11140000,S140000270,7577385500,Q100000001,15,일반고등학교,N,여양고등학교,
고,사립,4,전라남도 영광군,4.0,전라남도교육청,전라남도교육청,Q100000001,N,복식부기,결산세입,17068340,17619550,0,138428480,5340000,S140000280,2784100980,Q100000001,15,특성화고등학교,N,영산성지고등학교,
고,사립,4,전라남도 나주시,4.0,전라남도교육청,전라남도교육청,Q100000001,N,복식부기,결산세입,4185550880,5928802,0,335033780,50000000,S140000282,5719740060,Q100000001,15,일반고등학교,N,영산고등학교,
,사립,4,전라남도 영암군,,전라남도교육청,전라남도교육청,Q100000001,N,복식부기,결산세입,480721030,17826880,0,52474200,116835970,S140000287,4982954000,Q100000001,15,일반고등학교,N,영암여자고등학교,
고,사립,4,전라남도 목포시,4.0,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,52369470,21580890,0,592800320,19300000,S140000288,6644515000,Q100000001,15,일반고등학교,N,영흥고등학교,
,사립,4,전라남도 보성군,,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,1602437760,15755030,0,181685330,108942130,S140000289,4951831630,Q100000001,15,일반고등학교,N,예당고등학교,
고,사립,4,전라남도 곡성군,4.0,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,163920550,17273600,0,186587510,32600000,S140000290,5645131150,Q100000001,15,일반고등학교,N,옥과고등학교,
,사립,4,전라남도 장성군,,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,25554440,91689680,0,1083865910,21289000,S140000295,8626928010,Q100000001,15,일반고등학교,N,장성고등학교,
고,사립,4,전라남도 무안군,4.0,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,5412038700,24199210,0,1074654190,48827230,S140000303,8366129100,Q100000001,15,특수목적고등학교,N,전남예술고등학교,
고,사립,4,전라남도 진도군,4.0,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,341412190,22617280,0,161757960,179308420,S140000312,4975805630,Q100000001,15,일반고등학교,N,진도고등학교,
,사립,4,전라남도 여수시,,전라남도교육청,전라남도교육청,Q100000001,N,복식부기,결산세입,3449390,21102750,0,145363620,225137650,S140000316,8167982770,Q100000001,15,특성화고등학교,N,진성여자고등학교,
,사립,4,전라남도 담양군,,전라남도교육청,전라남도교육청,Q100000001,N,복식부기,결산세입,31971200,56231350,0,2548932720,21660000,S140000317,9965169000,Q100000001,15,일반고등학교,N,창평고등학교,
고,사립,4,전라남도 담양군,4.0,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,933450,35658880,0,572554800,13530000,S140000321,4846980000,Q100000001,15,특성화고등학교,N,한빛고등학교,
,사립,4,전라남도 여수시,,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,172330780,30369200,0,294654150,35923000,S140000322,10172761480,Q100000001,15,일반고등학교,N,한영고등학교,
,사립,4,전라남도 함평군,,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,32994440,3282370,0,247901660,2840000,S140000323,4682572650,Q100000001,15,일반고등학교,N,함평고등학교,
고,사립,4,전라남도 영광군,4.0,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,33530920,24881050,0,749080770,230063310,S140000330,10380012380,Q100000001,15,일반고등학교,N,해룡고등학교,
,사립,4,전라남도 해남군,,전라남도교육청,전라남도교육청,Q100000001,N,미지정,결산세입,37044560,5634180,0,178531000,52919000,S140000337,2693210670,Q100000001,15,일반고등학교,N,화원고등학교,
