FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,전라남도 고흥군,전라남도고흥교육지원청,전라남도교육청,Q100000055,13108000,N,228829560,복식부기,결산세출,153139070,92909920,19379190,77895890,154565460,S140000386,904340800,35742780.2,Q100000001,15,N,고흥대서중학교,,
사립,3,전라남도 고흥군,전라남도고흥교육지원청,전라남도교육청,Q100000055,960000,N,0,복식부기,결산세출,207941010,554504580,26780610,42189670,134734120,S140000401,1089077470,47818313.0,Q100000001,15,N,동강중학교,,
사립,3,전라남도 광양시,전라남도광양교육지원청,전라남도교육청,Q100000065,59131000,N,0,복식부기,결산세출,376476450,392700360,136614964,150736326,630284680,S140000546,3286565290,12395342.5,Q100000001,15,N,광양제철중학교,,
사립,3,전라남도 나주시,전라남도나주교육지원청,전라남도교육청,Q100000076,16127000,N,48931150,복식부기,결산세출,133218640,155261200,208732350,108374430,167394613,S140000671,1067662140,13326584.1,Q100000001,15,N,금성중학교,,
사립,3,전라남도 나주시,전라남도나주교육지원청,전라남도교육청,Q100000076,32491000,N,998478980,복식부기,결산세출,230268272,102352110,301109472,124589550,331594229,S140000687,1073439927,26182979.8,Q100000001,15,N,세지중학교,,
사립,3,전라남도 나주시,전라남도나주교육지원청,전라남도교육청,Q100000076,58018180,N,304609260,복식부기,결산세출,203702810,239992580,268095700,48892680,145721150,S140000689,1473790330,26122120.9,Q100000001,15,N,영산중학교,,
사립,3,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,Q100000086,47861600,N,0,복식부기,결산세출,260768430,451759690,97000470,294661380,446691620,S140000827,2702616060,9842927.3,Q100000001,15,N,목포덕인중학교,,
사립,3,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,Q100000086,32657000,N,460876350,미지정,결산세출,321724730,95707550,130383250,185577610,417039870,S140000830,3555548510,10195127.2,Q100000001,15,N,목포영화중학교,,
사립,3,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,Q100000086,80020200,N,0,복식부기,결산세출,278594300,369247260,69255800,421148980,591750680,S140000833,3251464780,9790100.6,Q100000001,15,N,목포정명여자중학교,중,3.0
사립,3,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,Q100000086,60191250,N,0,복식부기,결산세출,361742560,674627620,117467690,294283460,438570120,S140000839,2922911980,9877879.7,Q100000001,15,N,목포혜인여자중학교,,
사립,3,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,Q100000086,108629600,N,121902480,미지정,결산세출,317605760,222675120,186220860,281146810,505539500,S140000841,3060124810,9364220.2,Q100000001,15,N,목포홍일중학교,중,3.0
사립,3,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,Q100000086,17365400,N,121921450,복식부기,결산세출,259064050,448487590,40650120,267014370,516765260,S140000842,3283970650,9349507.3,Q100000001,15,N,문태중학교,,
사립,3,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,Q100000086,48892640,N,0,복식부기,결산세출,376195370,1853701830,96790660,218546770,832018270,S140000843,3358135460,11013443.2,Q100000001,15,N,영흥중학교,중,3.0
사립,3,전라남도 무안군,전라남도무안교육지원청,전라남도교육청,Q100000091,17318500,N,157819680,복식부기,결산세출,136717666,111786060,30608730,88942560,254936380,S140000925,648323190,31444625.3,Q100000001,15,N,망운중학교,,
사립,3,전라남도 무안군,전라남도무안교육지원청,전라남도교육청,Q100000091,9130000,N,49263720,복식부기,결산세출,196562790,132703340,22360680,105852230,236267770,S140000933,1101498730,35646908.8,Q100000001,15,N,해제중학교,,
사립,3,전라남도 보성군,전라남도보성교육지원청,전라남도교육청,Q100000096,35135750,N,482081180,복식부기,결산세출,100792750,81399860,15065210,26368620,136249560,S140000998,985465620,103475475.0,Q100000001,15,N,득량중학교,중,3.0
사립,3,전라남도 보성군,전라남도보성교육지원청,전라남도교육청,Q100000096,21251800,N,79969600,복식부기,결산세출,183422040,97425710,29266300,47046570,108037510,S140001011,822024120,23532943.2,Q100000001,15,N,삼광중학교,,
사립,3,전라남도 보성군,전라남도보성교육지원청,전라남도교육청,Q100000096,29758000,N,215338750,미지정,결산세출,141717370,311243660,96400760,42799690,60016880,S140001013,941705860,39127254.7,Q100000001,15,N,예당중학교,중,3.0
사립,3,전라남도 순천시,전라남도순천교육지원청,전라남도교육청,Q100000102,19906830,N,837347740,미지정,결산세출,316156986,169372030,84516240,263258070,1080967624,S140001084,3578353730,10600800.1,Q100000001,15,N,순천매산중학교,,
사립,3,전라남도 여수시,전라남도여수교육지원청,전라남도교육청,Q100000110,45239790,N,254168660,복식부기,결산세출,223813330,176968680,38613150,161896290,354313720,S140001376,2284647400,10200752.2,Q100000001,15,N,여수종고중학교,,
사립,3,전라남도 여수시,전라남도여수교육지원청,전라남도교육청,Q100000110,32965000,N,0,복식부기,결산세출,209474870,472429340,26239910,100835980,269859690,S140001377,2332426670,12662615.7,Q100000001,15,N,여수중앙중학교,중,3.0
사립,3,전라남도 여수시,전라남도여수교육지원청,전라남도교육청,Q100000110,14134400,N,636341150,복식부기,결산세출,193003940,171910590,54704590,142777280,313463730,S140001383,2459166410,13240870.7,Q100000001,15,N,여수진성중학교,중,3.0
사립,3,전라남도 여수시,전라남도여수교육지원청,전라남도교육청,Q100000110,22392450,N,787853740,미지정,결산세출,404810260,758942180,311029640,260269810,778560430,S140001561,3294020750,12416283.8,Q100000001,15,N,여도중학교,,
사립,3,전라남도 여수시,전라남도여수교육지원청,전라남도교육청,Q100000110,9744000,N,111896960,복식부기,결산세출,112255410,165718410,21192380,50394550,49162920,S140001562,704344530,27834299.1,Q100000001,15,N,여양중학교,,
사립,3,전라남도 영광군,전라남도영광교육지원청,전라남도교육청,Q100000117,57503050,N,525991430,복식부기,결산세출,236603100,247820060,101531830,122918310,473701600,S140001651,1257786930,43824004.5,Q100000001,15,N,성지송학중학교,,
사립,3,전라남도 영광군,전라남도영광교육지원청,전라남도교육청,Q100000117,24262230,N,189305120,복식부기,결산세출,234373690,369593610,132106120,89237270,247900040,S140001663,1893453580,15589370.9,Q100000001,15,N,해룡중학교,중,3.0
사립,3,전라남도 영암군,전라남도영암교육지원청,전라남도교육청,Q100000122,42573500,N,238933150,복식부기,결산세출,138003270,159491420,21123980,94899490,187907080,S140001735,1024508670,90830502.9,Q100000001,15,N,시종중학교,,
사립,3,전라남도 영암군,전라남도영암교육지원청,전라남도교육청,Q100000122,31756000,N,373948040,복식부기,결산세출,140028630,92336800,38588690,56161760,178841070,S140001742,907741520,13184076.2,Q100000001,15,N,영암여자중학교,,
사립,3,전라남도 진도군,전라남도진도교육지원청,전라남도교육청,Q100000141,9580000,N,0,복식부기,결산세출,188303370,173123700,11304710,55492230,181179740,S140002016,967206920,54696230.0,Q100000001,15,N,의신중학교,,
사립,3,전라남도 진도군,전라남도진도교육지원청,전라남도교육청,Q100000141,88925000,N,0,복식부기,결산세출,295884810,604176450,108141990,188640670,631874840,S140002020,2614232660,12623611.2,Q100000001,15,N,진도중학교,,
사립,3,전라남도 진도군,전라남도진도교육지원청,전라남도교육청,Q100000141,108648000,N,507464060,복식부기,결산세출,133314790,126189500,37393410,82102860,191587850,S140002021,956778960,71449314.3,Q100000001,15,N,진도지산중학교,,
사립,3,전라남도 해남군,전라남도해남교육지원청,전라남도교육청,Q100000152,14987000,N,19764000,복식부기,결산세출,144072960,67470050,24944000,39048610,69199560,S140002156,817262930,23934982.2,Q100000001,15,N,화원중학교,,
사립,3,전라남도 화순군,전라남도화순교육지원청,전라남도교육청,Q100000157,26116440,N,608469080,미지정,결산세출,145854550,213492370,33620120,65428960,339706030,S140002255,1135606780,14111507.3,Q100000001,15,N,능주중학교,,
