정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,76614940
,교직원보수,0
,기타 교직원 보수,65052670
,교직원 복지 및 역량강화,11562270
학생복지/교육격차 해소,학생복지/교육격차 해소,811777720
,급식 관리,678089630
,기숙사 관리,0
,보건관리,57863020
,교육격차 해소,3292000
,학생복지,72533070
기본적 교육활동,기본적 교육활동,182843050
,교과 활동,66434300
,창의적 체험활동,98059130
,자유학기(년) 활동,18349620
선택적 교육활동,선택적 교육활동,289742390
,방과후학교 운영,0
,직업교육,0
,국제교육,0
,독서활동,20166710
,교기육성,269575680
,기타 선택적 교육활동,0
교육활동 지원,교육활동 지원,219001570
,교무업무 운영,49185810
,생활지도 운영,21892710
,연구학교 운영,3900000
,학습지원실 운영,17807950
,교육여건 개선,126215100
학교 일반운영,학교 일반운영,287930840
,학교기관운영,117084000
,시설 장비 유지,167907840
,학교운영 협력,2939000
학교시설 확충,학교시설 확충,225212840
,시설확충 및 개선,225212840
학교 재무활동,학교 재무활동,0
,반환금,0
,예비비,0
세출합계,세출합계,2093123350
