정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,45740000
,교직원보수,0
,기타 교직원 보수,31470000
,교직원 복지 및 역량강화,14270000
학생복지/교육격차 해소,학생복지/교육격차 해소,800401000
,급식 관리,688059000
,기숙사 관리,0
,보건관리,29122000
,교육격차 해소,1035000
,학생복지,82185000
기본적 교육활동,기본적 교육활동,145307000
,교과 활동,32195000
,창의적 체험활동,113112000
,자유학기(년) 활동,0
선택적 교육활동,선택적 교육활동,46300000
,방과후학교 운영,0
,직업교육,0
,국제교육,0
,독서활동,23300000
,교기육성,23000000
,기타 선택적 교육활동,0
교육활동 지원,교육활동 지원,196804000
,교무업무 운영,42670000
,생활지도 운영,12960000
,연구학교 운영,0
,학습지원실 운영,9250000
,교육여건 개선,131924000
학교 일반운영,학교 일반운영,282430000
,학교기관운영,99613000
,시설 장비 유지,178637000
,학교운영 협력,4180000
학교시설 확충,학교시설 확충,0
,시설확충 및 개선,0
학교 재무활동,학교 재무활동,3584000
,반환금,0
,예비비,3584000
세출합계,세출합계,1520566000
