파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
대구광역시교육청_공립_고등_예산_세출_2024.csv,785616000.0,33304699000.0,30745556000.0,10637021000.0,9995727000.0,16774191000.0,4495010000.0,136674000.0,217761571.2,고등,48
대구광역시교육청_공립_고등_예산_세출_2022.csv,2850661000.0,18639811000.0,12210932000.0,10065111000.0,4834824000.0,14474691000.0,320200000.0,149215000.0,133378719.5,고등,48
대구광역시교육청_공립_고등_예산_세출_2023.csv,744007000.0,18250225000.0,14534670000.0,9576401000.0,4529480000.0,15719877000.0,382467000.0,143418000.0,137893581.0,고등,48
대구광역시교육청_공립_중등_예산_세출_2024.csv,995943000.0,36285231000.0,15581131000.0,8481324000.0,8281161000.0,19153838000.0,984303000.0,82950000.0,278780847.8,중등,94
대구광역시교육청_공립_중등_예산_세출_2023.csv,961666000.0,11928158000.0,14311908000.0,8138529000.0,6974477000.0,19140857000.0,298826000.0,135521000.0,207275502.3,중등,95
대구광역시교육청_공립_중등_예산_세출_2022.csv,3550355000.0,12428639000.0,13443012000.0,8108540000.0,6551571000.0,17867223000.0,313676000.0,181751000.0,203836135.60000002,중등,96
대구광역시교육청_공립_초등_예산_세출_2024.csv,2174881000.0,79465385000.0,30270342000.0,52911611000.0,16909763000.0,41112948000.0,3208007000.0,136350000.0,722132249.3,초등,238
대구광역시교육청_공립_초등_예산_세출_2022.csv,7494589000.0,27727538000.0,28136622000.0,53112789000.0,14320949000.0,37012611000.0,964053000.0,279212000.0,551155512.0,초등,237
대구광역시교육청_공립_초등_예산_세출_2023.csv,2129820000.0,29574075000.0,30590212000.0,52066134000.0,14224782000.0,40549638000.0,805353000.0,299790000.0,561429924.3,초등,237
고등_평균,1460094666.6666667,23398245000.0,19163719333.333332,10092844333.333334,6453343666.666667,15656253000.0,1732559000.0,143102333.33333334,163011290.56666666,고등,144
중등_평균,1844950849.122807,20130301992.982456,14437848161.40351,8241489652.631579,7263000929.824561,18716124894.736843,529915256.1403509,133754003.50877193,229701197.99754387,중등,285
초등_평균,3930627262.6404495,45636578526.685394,29666574514.044945,52697146304.77528,15154300338.483147,39560582355.33708,1661313044.9438202,238307266.8539326,611727842.326545,초등,712
전체_평균,3097871371.603856,36459007238.38738,24537215919.368973,36216093167.39702,12085099556.52936,31337187260.297985,1387703095.5302367,200176512.70815074,459674575.8171779,전체,1141
