파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
대구광역시교육청_공립_중등_결산_세입_2024.csv,135625525316.0,2113385170.0,8959571230.0,0.0,2181876868.0,1064884229.0,중등,94
대구광역시교육청_공립_초등_결산_세입_2023.csv,318131432469.0,2280633950.0,41292184418.0,0.0,3712160573.0,7307170147.0,초등,236
대구광역시교육청_공립_초등_결산_세입_2022.csv,291778640039.0,2465925140.0,39268791110.0,0.0,1888669018.0,4863745772.0,초등,236
대구광역시교육청_공립_중등_결산_세입_2023.csv,142499657980.0,2064039350.0,8152113210.0,0.0,1534151110.0,3764571749.0,중등,95
대구광역시교육청_공립_중등_결산_세입_2022.csv,138776314010.0,3139625083.0,8798062725.0,0.0,990460573.0,6236397909.0,중등,96
대구광역시교육청_공립_초등_결산_세입_2024.csv,306683363435.0,2577490467.0,48102638819.0,0.0,4649685859.0,2064969382.0,초등,238
대구광역시교육청_공립_고등_결산_세입_2022.csv,117545328120.0,4795832110.0,12837249265.0,0.0,1249718231.0,7740191238.0,고등,48
대구광역시교육청_공립_고등_결산_세입_2023.csv,123836084690.0,3196376009.0,12138444090.0,0.0,1801081793.0,5936557046.0,고등,47
대구광역시교육청_공립_고등_결산_세입_2024.csv,122439284720.0,3418456252.0,17118544228.0,0.0,2690350787.0,3719138690.0,고등,48
중등_평균,138978221167.593,2442617376.133333,8636015691.824562,0.0,1564649108.9473684,3706763624.368421,중등,285
초등_평균,305534390999.1803,2441733347.0225353,42902560934.54929,0.0,3420311292.8422537,4737744887.0422535,초등,710
고등_평균,121255646131.11888,3807800795.7972026,14044650069.18881,0.0,1914504595.3496504,5797664459.482517,고등,143
전체_평균,240665877011.3638,2613613481.883128,30694611331.80492,0.0,2766362189.0184536,4612735079.482426,전체,1138
