SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,인천광역시 서구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,30000000,29725000,0,44695000,11221000,S040000187,5047926000,E100000001,4,특성화고등학교,N,인천보건고등학교,
,사립,4,인천광역시 중구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,40000000,9553000,0,63703000,239440000,S040000192,4795546000,E100000001,4,일반고등학교,N,광성고등학교,
,사립,4,인천광역시 강화군,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,0,3500000,0,0,1000000,S040000195,1615159000,E100000001,4,특성화고등학교,N,산마을고등학교,
,사립,4,인천광역시 서구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,3499000,19946000,0,470476000,582844000,S040000198,8303118000,E100000001,4,일반고등학교,N,대인고등학교,
고,사립,4,인천광역시 동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,60000000,69000000,0,77818000,293400000,S040000201,7196953000,E100000001,4,특성화고등학교,N,재능고등학교,
,사립,4,인천광역시 강화군,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,11870000,4375000,0,0,60188000,S040000202,2453414000,E100000001,4,일반고등학교,N,덕신고등학교,
,사립,4,인천광역시 동구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,31092000,15500000,0,746889000,542362000,S040000204,4743485000,E100000001,4,일반고등학교,N,동산고등학교,
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,50000000,15200000,0,57004000,5604000,S040000207,5857880000,E100000001,4,일반고등학교,N,명신여자고등학교,
,사립,4,인천광역시 남동구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,60000000,19000000,0,49635000,5650000,S040000209,5244095000,E100000001,4,특성화고등학교,N,인천금융고등학교,
,사립,4,인천광역시 남동구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,30000000,9000000,0,796484000,5650000,S040000210,7692232000,E100000001,4,일반고등학교,N,문일여자고등학교,
