SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,인천광역시 서구,,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,46881400,28887863,0,78276330,12374000,S040000187,9688949560,E100000001,4,특성화고등학교,N,인천보건고등학교
,사립,4,인천광역시 중구,,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,55200620,15723780,0,198119240,248033100,S040000192,7419285840,E100000001,4,일반고등학교,N,광성고등학교
,사립,4,인천광역시 강화군,,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,8961310,6802955,0,284599420,1100000,S040000195,2284616560,E100000001,4,특성화고등학교,N,산마을고등학교
,사립,4,인천광역시 서구,,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,1039964300,42975511,0,238511160,72710600,S040000198,12063669670,E100000001,4,일반고등학교,N,대인고등학교
고,사립,4,인천광역시 동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,304995350,84417160,0,112310590,312479490,S040000201,13378476440,E100000001,4,특성화고등학교,N,재능고등학교
,사립,4,인천광역시 강화군,,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,11231450,9191050,0,147017790,61898050,S040000202,4059061130,E100000001,4,일반고등학교,N,덕신고등학교
,사립,4,인천광역시 동구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,결산세입,67773110,31504090,0,768988760,483459740,S040000204,8256899950,E100000001,4,일반고등학교,N,동산고등학교
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,58221100,19030330,0,85073030,7554000,S040000207,8219405760,E100000001,4,일반고등학교,N,명신여자고등학교
고,사립,4,인천광역시 남동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,결산세입,61122880,34422528,0,87572960,11400000,S040000209,8747654810,E100000001,4,특성화고등학교,N,인천금융고등학교
고,사립,4,인천광역시 남동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,결산세입,59103530,11300270,0,126817580,9500000,S040000210,10805286050,E100000001,4,일반고등학교,N,문일여자고등학교
