FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,2,인천광역시 동구,인천광역시남부교육지원청,인천광역시교육청,E100000082,5000000,N,90000000,복식부기,예산세출,211510000,184740000,906400000,927700000,710680000,S040000464,1765770000,14463253.0,E100000001,4,N,영화초등학교,초,2.0
사립,2,인천광역시 중구,인천광역시남부교육지원청,인천광역시교육청,E100000082,5000000,N,0,복식부기,예산세출,476912000,215792000,712274000,799564000,89304000,S040000470,2141554000,8916465.9,E100000001,4,N,인성초등학교,초,2.0
사립,2,인천광역시 동구,인천광역시남부교육지원청,인천광역시교육청,E100000082,2223022000,N,700000000,복식부기,예산세출,353876000,149110000,752204000,509140000,739422000,S040000478,2041854000,17867531.1,E100000001,4,N,인천동명초등학교,,
사립,2,인천광역시 연수구,인천광역시동부교육지원청,인천광역시교육청,E100000117,5000000,N,0,복식부기,예산세출,332458000,191572000,130104000,469456000,188880000,S040000658,2630150000,7832579.4,E100000001,4,N,인천박문초등학교,,
사립,2,인천광역시 부평구,인천광역시북부교육지원청,인천광역시교육청,E100000150,5000000,N,480000000,복식부기,예산세출,394748000,472842000,407729000,497125000,578120000,S040000888,1958829000,14843322.0,E100000001,4,N,한일초등학교,초,2.0
