SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,인천광역시 서구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,70000000,16300000,0,46953000,11492000,S040000187,5458097000,E100000001,4,특성화고등학교,N,인천보건고등학교
,사립,4,인천광역시 중구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,40000000,12513000,0,45799000,392844000,S040000192,5024849000,E100000001,4,일반고등학교,N,광성고등학교
,사립,4,인천광역시 강화군,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,0,4000000,0,0,1000000,S040000195,1493866000,E100000001,4,특성화고등학교,N,산마을고등학교
,사립,4,인천광역시 서구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,11600000,47932000,0,266237000,0,S040000198,9182025000,E100000001,4,일반고등학교,N,대인고등학교
고,사립,4,인천광역시 동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,87000000,76190000,0,63003000,301821000,S040000201,7578288000,E100000001,4,특성화고등학교,N,재능고등학교
,사립,4,인천광역시 강화군,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,18518000,7550000,0,0,57696000,S040000202,2792725000,E100000001,4,일반고등학교,N,덕신고등학교
,사립,4,인천광역시 동구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,15000000,84750000,0,2000,67000000,S040000204,5024987000,E100000001,4,일반고등학교,N,동산고등학교
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,35000000,17000000,0,57003000,7370000,S040000207,5640459000,E100000001,4,일반고등학교,N,명신여자고등학교
고,사립,4,인천광역시 남동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,30000000,45000000,0,53858000,11350000,S040000209,5618036000,E100000001,4,특성화고등학교,N,인천금융고등학교
고,사립,4,인천광역시 남동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,50000000,8000000,0,881414000,11350000,S040000210,8252573000,E100000001,4,일반고등학교,N,문일여자고등학교
고,사립,4,인천광역시 서구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,40000000,40800000,0,93156000,20000000,S040000219,7086485000,E100000001,4,특성화고등학교,N,문곡고등학교
고,사립,4,인천광역시 강화군,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,0,8440000,0,0,0,S040000225,3826619000,E100000001,4,특성화고등학교,N,한국글로벌셰프고등학교
고,사립,4,인천광역시 서구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,5000000,62795000,0,16203000,8967000,S040000230,9280233000,E100000001,4,일반고등학교,N,서인천고등학교
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,80000000,26600000,0,2000,285002000,S040000235,5862253000,E100000001,4,일반고등학교,N,세일고등학교
,사립,4,인천광역시 연수구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,10000000,27980000,0,780989000,9580000,S040000236,9012748000,E100000001,4,일반고등학교,N,송도고등학교
,사립,4,인천광역시 남동구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,50000000,64900000,0,1087382000,309416000,S040000237,8267509000,E100000001,4,일반고등학교,N,숭덕여자고등학교
,사립,4,인천광역시 남동구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,20000000,76000000,0,192605000,100520000,S040000238,6679365000,E100000001,4,일반고등학교,N,신명여자고등학교
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,450000000,84566000,0,9251603000,8570000,S040000244,583257000,E100000001,4,특수목적고등학교,N,인천외국어고등학교
고,사립,4,인천광역시 동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,20025000,28540000,0,8000,17000000,S040000248,6236598000,E100000001,4,특성화고등학교,N,영화국제관광고등학교
,사립,4,인천광역시 미추홀구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,20000000,56340000,0,50880000,9385000,S040000254,9002891000,E100000001,4,일반고등학교,N,인명여자고등학교
,사립,4,인천광역시 중구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,1000,14385000,0,84992000,286860000,S040000255,5439115000,E100000001,4,일반고등학교,N,인성여자고등학교
고,사립,4,인천광역시 남동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,10000000,35700000,0,2000,653000,S040000257,7245529000,E100000001,4,일반고등학교,N,인제고등학교
,사립,4,인천광역시 연수구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,60000000,25370000,0,2000,10000000,S040000263,6932430000,E100000001,4,일반고등학교,N,인천대건고등학교
고,사립,4,인천광역시 연수구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,20000000,37293000,0,3000,2500000,S040000265,6224122000,E100000001,4,일반고등학교,N,박문여자고등학교
고,사립,4,인천광역시 중구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,25000000,33500000,0,3000,50000000,S040000279,5018837000,E100000001,4,특성화고등학교,N,인천중앙여자고등학교
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,75000000,31220000,0,56578000,21000000,S040000284,4707152000,E100000001,4,특성화고등학교,N,인평자동차고등학교
,사립,4,인천광역시 미추홀구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,60000000,18300000,0,70144000,477081000,S040000285,6171511000,E100000001,4,일반고등학교,N,인하대학교사범대학부속고등학교
고,사립,4,인천광역시 미추홀구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,20000000,38110000,0,49144000,22344000,S040000286,6179524000,E100000001,4,일반고등학교,N,인항고등학교
,사립,4,인천광역시 미추홀구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,50000000,57320000,0,56798000,432322000,S040000288,5779364000,E100000001,4,특성화고등학교,N,정석항공과학고등학교
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,15000000,8260000,0,205832000,21000000,S040000291,5571298000,E100000001,4,일반고등학교,N,제일고등학교
,사립,4,인천광역시 서구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,20000000,9920000,0,41150000,5700000,S040000295,3357787000,E100000001,4,특성화고등학교,N,한국주얼리고등학교
고,사립,4,인천광역시 중구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,0,240893000,0,9841942000,3719995000,S040002162,0,E100000001,4,자율고등학교,N,인천하늘고등학교
,사립,4,인천광역시 연수구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,예산세입,0,47560000,0,6553362000,803755000,S040002244,0,E100000001,4,자율고등학교,N,인천포스코고등학교
