SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,인천광역시 연수구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,결산세입,62527260,23673770,0,401688900,202713210,S040000236,9676562180,E100000001,4,일반고등학교,N,송도고등학교,
,사립,4,인천광역시 남동구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,결산세입,73517550,70357460,0,72160750,279120310,S040000237,11387428370,E100000001,4,일반고등학교,N,숭덕여자고등학교,
,사립,4,인천광역시 남동구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,결산세입,18404500,125761310,0,73544410,148059990,S040000238,7998818800,E100000001,4,일반고등학교,N,신명여자고등학교,
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,262523246,76969239,0,7549969550,4575412,S040000244,2660923670,E100000001,4,특수목적고등학교,N,인천외국어고등학교,
고,사립,4,인천광역시 동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,38017460,34998870,0,97828900,255017130,S040000248,11225419960,E100000001,4,특성화고등학교,N,영화국제관광고등학교,
,사립,4,인천광역시 미추홀구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,결산세입,215358760,29723230,0,343819150,13933330,S040000254,11003422830,E100000001,4,일반고등학교,N,인명여자고등학교,
,사립,4,인천광역시 중구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,결산세입,196041380,17368860,0,125481930,247029070,S040000255,6795451970,E100000001,4,일반고등학교,N,인성여자고등학교,
고,사립,4,인천광역시 남동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,결산세입,2466190,19981500,0,106401920,4034260,S040000257,9571927110,E100000001,4,일반고등학교,N,인제고등학교,
,사립,4,인천광역시 연수구,,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,51472980,16855770,0,204419500,27729960,S040000263,9436667320,E100000001,4,일반고등학교,N,인천대건고등학교,
고,사립,4,인천광역시 연수구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,203953750,34620400,0,100653000,3200000,S040000265,7269161650,E100000001,4,일반고등학교,N,박문여자고등학교,
고,사립,4,인천광역시 중구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,45686660,43330490,0,52135500,89694120,S040000279,7111956690,E100000001,4,특성화고등학교,N,인천중앙여자고등학교,
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,결산세입,54727550,40613890,0,61852890,71269200,S040000284,8741992400,E100000001,4,특성화고등학교,N,인평자동차고등학교,
,사립,4,인천광역시 미추홀구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,결산세입,85784540,18785710,0,236783060,936144670,S040000285,8136514920,E100000001,4,일반고등학교,N,인하대학교사범대학부속고등학교,
고,사립,4,인천광역시 미추홀구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,8227460,15821640,0,57840250,12700000,S040000286,7787030460,E100000001,4,일반고등학교,N,인항고등학교,
,사립,4,인천광역시 미추홀구,,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,1856523900,73930900,0,121614730,518685260,S040000288,9011215380,E100000001,4,특성화고등학교,N,정석항공과학고등학교,
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,결산세입,40848500,10826200,0,81769490,18400000,S040000291,5682014130,E100000001,4,일반고등학교,N,제일고등학교,
,사립,4,인천광역시 서구,,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,결산세입,54150520,14562088,0,37972220,44789800,S040000295,5574292970,E100000001,4,특성화고등학교,N,한국주얼리고등학교,
고,사립,4,인천광역시 중구,4.0,인천광역시교육청,인천광역시교육청,E100000001,N,복식부기,결산세입,126065232,229685516,0,7571871354,3009587000,S040002162,1841186640,E100000001,4,자율고등학교,N,인천하늘고등학교,
,사립,4,인천광역시 연수구,,인천광역시교육청,인천광역시교육청,E100000001,N,미지정,결산세입,158104666,27697083,0,4632620614,1179037380,S040002244,1678788390,E100000001,4,자율고등학교,N,인천포스코고등학교,
