SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,인천광역시 서구,,인천광역시교육청,인천광역시교육청,E100000001,30630830,N,2553898780,미지정,결산세출,596063804,936307399,165912740,201729700,768553970,S040000187,4524276940,24628146.5,E100000001,4,특성화고등학교,N,인천보건고등학교
,사립,4,인천광역시 중구,,인천광역시교육청,인천광역시교육청,E100000001,130709760,N,560715000,미지정,결산세출,419233920,429431330,173275120,689334450,1125750440,S040000192,4357128460,14684503.7,E100000001,4,일반고등학교,N,광성고등학교
,사립,4,인천광역시 강화군,,인천광역시교육청,인천광역시교육청,E100000001,15196780,N,139234800,미지정,결산세출,150332565,288307350,75147590,224656840,467007890,S040000195,1219713290,61418978.7,E100000001,4,특성화고등학교,N,산마을고등학교
,사립,4,인천광역시 서구,,인천광역시교육청,인천광역시교육청,E100000001,190746330,N,180988000,미지정,결산세출,616389602,1937974680,67728500,934502439,1752590290,S040000198,7734443030,12986798.5,E100000001,4,일반고등학교,N,대인고등학교
고,사립,4,인천광역시 동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,82602000,N,0,미지정,결산세출,848869860,2794929330,1383385780,1685090660,1518624450,S040000201,5820331950,27444337.9,E100000001,4,특성화고등학교,N,재능고등학교
,사립,4,인천광역시 강화군,,인천광역시교육청,인천광역시교육청,E100000001,26535760,N,0,미지정,결산세출,281473240,336312650,181446000,354476670,657863460,S040000202,2396247330,18095534.7,E100000001,4,일반고등학교,N,덕신고등학교
,사립,4,인천광역시 동구,,인천광역시교육청,인천광역시교육청,E100000001,56474110,N,716244880,복식부기,결산세출,481574833,492617930,747313527,834273920,1527095010,S040000204,4734844440,19257908.9,E100000001,4,일반고등학교,N,동산고등학교
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,35006610,N,0,미지정,결산세출,437169540,1148132940,249191640,677065880,927655060,S040000207,4892846450,15727571.7,E100000001,4,일반고등학교,N,명신여자고등학교
고,사립,4,인천광역시 남동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,32715480,N,0,복식부기,결산세출,486055235,1155190150,369414600,865732943,918536750,S040000209,5099060270,16530936.0,E100000001,4,특성화고등학교,N,인천금융고등학교
고,사립,4,인천광역시 남동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,143532700,N,200531000,복식부기,결산세출,524054890,544407710,24066310,876087790,1447996880,S040000210,7199698760,10488398.1,E100000001,4,일반고등학교,N,문일여자고등학교
고,사립,4,인천광역시 서구,4.0,인천광역시교육청,인천광역시교육청,E100000001,33906610,N,1291989900,복식부기,결산세출,481551180,774964170,1167129810,371489430,895578110,S040000219,5241774380,21872886.1,E100000001,4,특성화고등학교,N,문곡고등학교
고,사립,4,인천광역시 강화군,4.0,인천광역시교육청,인천광역시교육청,E100000001,36002640,N,693583150,미지정,결산세출,359554978,165517550,229753930,402703240,1454532780,S040000225,2790080350,27012020.3,E100000001,4,특성화고등학교,N,한국글로벌셰프고등학교
고,사립,4,인천광역시 서구,4.0,인천광역시교육청,인천광역시교육청,E100000001,150689030,N,41800000,미지정,결산세출,905283450,272004460,234022840,681614370,1779139990,S040000230,6793663040,8651965.9,E100000001,4,일반고등학교,N,서인천고등학교
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,44314150,N,1984053510,미지정,결산세출,317700220,1710419180,82738710,408715160,1357383210,S040000235,4522049990,18993395.5,E100000001,4,일반고등학교,N,세일고등학교
,사립,4,인천광역시 연수구,,인천광역시교육청,인천광역시교육청,E100000001,63365570,N,868584330,미지정,결산세출,579181280,281703260,402493280,841306360,1679073930,S040000236,6239086520,13025915.0,E100000001,4,일반고등학교,N,송도고등학교
,사립,4,인천광역시 남동구,,인천광역시교육청,인천광역시교육청,E100000001,120923740,N,3322516310,미지정,결산세출,478962160,345843650,144074150,1015080150,1879242430,S040000237,6340962200,16786721.8,E100000001,4,일반고등학교,N,숭덕여자고등학교
,사립,4,인천광역시 남동구,,인천광역시교육청,인천광역시교육청,E100000001,0,N,423375260,미지정,결산세출,610499040,169492450,129583020,602559560,1318564270,S040000238,5574632150,10313908.6,E100000001,4,일반고등학교,N,신명여자고등학교
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,88832700,N,0,복식부기,결산세출,759801550,1593772680,186676190,741499020,2593406240,S040000244,4891034260,16908135.0,E100000001,4,특수목적고등학교,N,인천외국어고등학교
고,사립,4,인천광역시 동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,39097050,N,1151928200,복식부기,결산세출,618607196,684039320,524969781,445919980,1223839170,S040000248,5565144920,18441628.8,E100000001,4,특성화고등학교,N,영화국제관광고등학교
,사립,4,인천광역시 미추홀구,,인천광역시교육청,인천광역시교육청,E100000001,42994600,N,574077000,복식부기,결산세출,446211870,1018485790,115800770,638911950,1603684660,S040000254,7404724070,13599185.7,E100000001,4,일반고등학교,N,인명여자고등학교
