SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,7500000,N,0,복식부기,예산세출,801838000,403348000,129070000,486533000,439723000,S040000244,5300957000,11789671.3,E100000001,4,특수목적고등학교,N,인천외국어고등학교,
고,사립,4,인천광역시 동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,8000000,N,0,복식부기,예산세출,429124000,93711000,32990000,172270000,94758000,S040000248,5170171000,10793208.6,E100000001,4,특성화고등학교,N,영화국제관광고등학교,
,사립,4,인천광역시 미추홀구,,인천광역시교육청,인천광역시교육청,E100000001,2000000,N,0,복식부기,예산세출,422019000,162909000,27570000,246802000,194353000,S040000254,6874509000,9104663.6,E100000001,4,일반고등학교,N,인명여자고등학교,
,사립,4,인천광역시 중구,,인천광역시교육청,인천광역시교육청,E100000001,10000000,N,0,복식부기,예산세출,499894000,53750000,72003000,74460000,302594000,S040000255,4350440000,9987227.2,E100000001,4,일반고등학교,N,인성여자고등학교,
고,사립,4,인천광역시 남동구,4.0,인천광역시교육청,인천광역시교육청,E100000001,5000000,N,0,복식부기,예산세출,482569000,97942000,870000,394491000,369153000,S040000257,5919683000,10054921.2,E100000001,4,일반고등학교,N,인제고등학교,
,사립,4,인천광역시 연수구,,인천광역시교육청,인천광역시교육청,E100000001,10000000,N,0,복식부기,예산세출,516464000,94372000,60494000,101600000,109702000,S040000263,5489768000,7508705.9,E100000001,4,일반고등학교,N,인천대건고등학교,
고,사립,4,인천광역시 연수구,4.0,인천광역시교육청,인천광역시교육청,E100000001,7000000,N,0,복식부기,예산세출,543544000,44817000,65955000,219657000,51248000,S040000265,5029476000,8111152.4,E100000001,4,일반고등학교,N,박문여자고등학교,
고,사립,4,인천광역시 중구,4.0,인천광역시교육청,인천광역시교육청,E100000001,2000000,N,0,복식부기,예산세출,454502000,93351000,33044000,107521000,30244000,S040000279,3975684000,11454502.4,E100000001,4,특성화고등학교,N,인천중앙여자고등학교,
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,5000000,N,65000000,복식부기,예산세출,378201000,168697000,118183000,241215000,139518000,S040000284,3788620000,15820754.8,E100000001,4,특성화고등학교,N,인평자동차고등학교,
,사립,4,인천광역시 미추홀구,,인천광역시교육청,인천광역시교육청,E100000001,6500000,N,0,복식부기,예산세출,459709000,145318000,101601000,95827000,155837000,S040000285,4980714000,9497613.4,E100000001,4,일반고등학교,N,인하대학교사범대학부속고등학교,
고,사립,4,인천광역시 미추홀구,4.0,인천광역시교육청,인천광역시교육청,E100000001,5000000,N,30000000,복식부기,예산세출,361768000,51231000,65062000,77743000,353008000,S040000286,4684786000,9926980.6,E100000001,4,일반고등학교,N,인항고등학교,
,사립,4,인천광역시 미추홀구,,인천광역시교육청,인천광역시교육청,E100000001,10000000,N,0,복식부기,예산세출,450579000,167123000,99503000,470430000,154194000,S040000288,4532032000,12518853.2,E100000001,4,특성화고등학교,N,정석항공과학고등학교,
고,사립,4,인천광역시 부평구,4.0,인천광역시교육청,인천광역시교육청,E100000001,5000000,N,0,복식부기,예산세출,498708000,49300000,49140000,199150000,139200000,S040000291,3729280000,9549648.3,E100000001,4,일반고등학교,N,제일고등학교,
,사립,4,인천광역시 서구,,인천광역시교육청,인천광역시교육청,E100000001,5000000,N,0,복식부기,예산세출,214289000,95899000,36400000,172859000,40627000,S040000295,2704589000,15067571.4,E100000001,4,특성화고등학교,N,한국주얼리고등학교,
고,사립,4,인천광역시 중구,4.0,인천광역시교육청,인천광역시교육청,E100000001,20000000,N,120000000,복식부기,예산세출,802386000,149226000,739023000,314024000,5042080000,S040002162,5906098000,19454438.3,E100000001,4,자율고등학교,N,인천하늘고등학교,
,사립,4,인천광역시 연수구,,인천광역시교육청,인천광역시교육청,E100000001,10000000,N,0,복식부기,예산세출,793228000,56100000,178500000,520730000,529428000,S040002244,4637408000,9761094.3,E100000001,4,자율고등학교,N,인천포스코고등학교,
