정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,69905070
,교직원보수,0
,기타 교직원 보수,388070
,교직원 복지 및 역량강화,69517000
학생복지/교육격차 해소,학생복지/교육격차 해소,477185710
,급식 관리,443534830
,기숙사 관리,0
,보건관리,30501880
,교육격차 해소,0
,학생복지,3149000
기본적 교육활동,기본적 교육활동,225932620
,교과 활동,206162290
,창의적 체험활동,19770330
,자유학기(년) 활동,0
선택적 교육활동,선택적 교육활동,283863680
,방과후학교 운영,267467560
,직업교육,0
,국제교육,0
,독서활동,16396120
,교기육성,0
,기타 선택적 교육활동,0
교육활동 지원,교육활동 지원,97047930
,교무업무 운영,6637860
,생활지도 운영,8976820
,연구학교 운영,0
,학습지원실 운영,16438770
,교육여건 개선,64994480
학교 일반운영,학교 일반운영,255340110
,학교기관운영,34868070
,시설 장비 유지,215877620
,학교운영 협력,4594420
학교시설 확충,학교시설 확충,268010250
,시설확충 및 개선,268010250
학교 재무활동,학교 재무활동,29210
,반환금,29210
,예비비,0
세출합계,세출합계,1677314580
