정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,46823540
,교직원보수,0
,기타 교직원 보수,44376090
,교직원 복지 및 역량강화,2447450
학생복지/교육격차 해소,학생복지/교육격차 해소,1018145900
,급식 관리,872557940
,기숙사 관리,0
,보건관리,90856960
,교육격차 해소,42211000
,학생복지,12520000
기본적 교육활동,기본적 교육활동,394474870
,교과 활동,332672330
,창의적 체험활동,61802540
,자유학기(년) 활동,0
선택적 교육활동,선택적 교육활동,410167360
,방과후학교 운영,261630570
,직업교육,0
,국제교육,0
,독서활동,18160330
,교기육성,80262460
,기타 선택적 교육활동,50114000
교육활동 지원,교육활동 지원,282140610
,교무업무 운영,18759980
,생활지도 운영,12677790
,연구학교 운영,0
,학습지원실 운영,201702840
,교육여건 개선,49000000
학교 일반운영,학교 일반운영,538381800
,학교기관운영,199308120
,시설 장비 유지,336074990
,학교운영 협력,2998690
학교시설 확충,학교시설 확충,441180000
,시설확충 및 개선,441180000
학교 재무활동,학교 재무활동,0
,반환금,0
,예비비,0
세출합계,세출합계,3131314080
