정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,137761320
,교직원보수,0
,기타 교직원 보수,24800040
,교직원 복지 및 역량강화,112961280
학생복지/교육격차 해소,학생복지/교육격차 해소,599610700
,급식 관리,440602550
,기숙사 관리,0
,보건관리,65106330
,교육격차 해소,0
,학생복지,93901820
기본적 교육활동,기본적 교육활동,343067730
,교과 활동,326614450
,창의적 체험활동,16453280
,자유학기(년) 활동,0
선택적 교육활동,선택적 교육활동,255761490
,방과후학교 운영,154302950
,직업교육,0
,국제교육,0
,독서활동,35459760
,교기육성,48891910
,기타 선택적 교육활동,17106870
교육활동 지원,교육활동 지원,177139960
,교무업무 운영,16527520
,생활지도 운영,40554690
,연구학교 운영,0
,학습지원실 운영,17272860
,교육여건 개선,102784890
학교 일반운영,학교 일반운영,294992850
,학교기관운영,64085060
,시설 장비 유지,229709090
,학교운영 협력,1198700
학교시설 확충,학교시설 확충,774368030
,시설확충 및 개선,774368030
학교 재무활동,학교 재무활동,5007670
,반환금,5007670
,예비비,0
세출합계,세출합계,2587709750
