정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,7275000
,교직원보수,0
,기타 교직원 보수,1600000
,교직원 복지 및 역량강화,5675000
학생복지/교육격차 해소,학생복지/교육격차 해소,246840000
,급식 관리,192650000
,기숙사 관리,0
,보건관리,28252000
,교육격차 해소,0
,학생복지,25938000
기본적 교육활동,기본적 교육활동,118759000
,교과 활동,76370000
,창의적 체험활동,42389000
,자유학기(년) 활동,0
선택적 교육활동,선택적 교육활동,157001000
,방과후학교 운영,128745000
,직업교육,0
,국제교육,0
,독서활동,18156000
,교기육성,0
,기타 선택적 교육활동,10100000
교육활동 지원,교육활동 지원,64868000
,교무업무 운영,9760000
,생활지도 운영,17600000
,연구학교 운영,25000000
,학습지원실 운영,12508000
,교육여건 개선,0
학교 일반운영,학교 일반운영,125246000
,학교기관운영,27468000
,시설 장비 유지,91268000
,학교운영 협력,6510000
학교시설 확충,학교시설 확충,100000000
,시설확충 및 개선,100000000
학교 재무활동,학교 재무활동,1000000
,반환금,0
,예비비,1000000
세출합계,세출합계,820989000
