SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,N,복식부기,결산세입,33093000,1187000,0,32969490,100000,S040000317,1168442990,E100000001,4,N,강남중학교,
,공립,3,인천광역시 강화군,,인천광역시강화교육지원청,인천광역시교육청,E100000070,N,미지정,결산세입,16068130,1275270,0,13381400,0,S040000318,530301610,E100000001,4,N,강서중학교,
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,N,미지정,결산세입,56959480,9254002,0,50495700,3000000,S040000320,1678610600,E100000001,4,N,강화여자중학교,
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,N,복식부기,결산세입,47331440,5754900,0,46670730,2600000,S040000321,1906287000,E100000001,4,N,강화중학교,
,공립,3,인천광역시 강화군,,인천광역시강화교육지원청,인천광역시교육청,E100000070,N,복식부기,결산세입,8996870,73880,0,12563710,2000000,S040000322,381229620,E100000001,4,N,교동중학교,
,공립,3,인천광역시 강화군,,인천광역시강화교육지원청,인천광역시교육청,E100000070,N,미지정,결산세입,39980990,8980,0,4252500,0,S040000326,214441000,E100000001,4,N,서도중학교,
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,N,복식부기,결산세입,5567500,2462460,0,14593670,0,S040000329,543069000,E100000001,4,N,심도중학교,
,공립,3,인천광역시 미추홀구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,66743310,7982560,0,59477770,150000,S040000412,1872821290,E100000001,4,N,관교여자중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,55472520,11512950,0,82952010,2100000,S040000413,2181535120,E100000001,4,N,관교중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,67405230,6155360,0,76567860,200000,S040000416,1885384910,E100000001,4,N,남인천여자중학교,
,공립,3,인천광역시 옹진군,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,8970548,140062,0,0,0,S040000417,267376000,E100000001,4,N,대청중학교,
,공립,3,인천광역시 옹진군,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,8780660,320270,0,0,3000000,S040000420,413240740,E100000001,4,N,덕적중학교,
,공립,3,인천광역시 옹진군,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,20371800,760440,0,3814000,0,S040000422,554270750,E100000001,4,N,백령중학교,
,공립,3,인천광역시 미추홀구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,13794500,13787960,0,36745680,0,S040000424,1514550330,E100000001,4,N,선인중학교,
,공립,3,인천광역시 미추홀구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,82928320,8669480,0,34750860,150000,S040000425,1678080630,E100000001,4,N,선화여자중학교,
,공립,3,인천광역시 중구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,미지정,결산세입,20070620,8924940,0,42006640,0,S040000427,1505530000,E100000001,4,N,신흥여자중학교,
,공립,3,인천광역시 중구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,22986190,7762290,0,392190620,900000,S040000428,1706451000,E100000001,4,N,신흥중학교,
,공립,3,인천광역시 옹진군,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,17047300,273660,0,0,0,S040000429,416734000,E100000001,4,N,연평중학교,
,공립,3,인천광역시 중구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,34213530,6476470,0,61896480,1442380,S040000430,2053988000,E100000001,4,N,영종중학교,
,공립,3,인천광역시 옹진군,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,16083910,896390,0,3048000,64480000,S040000431,597624000,E100000001,4,N,영흥중학교,
,공립,3,인천광역시 중구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,15375230,660730,0,14646400,0,S040000432,589860000,E100000001,4,N,용유중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,85120510,20777170,0,54050880,0,S040000433,1917420730,E100000001,4,N,용현여자중학교,
,공립,3,인천광역시 미추홀구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,54389760,4616350,0,64698010,0,S040000434,2095159220,E100000001,4,N,용현중학교,
,공립,3,인천광역시 중구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,미지정,결산세입,102587210,4232090,0,63666150,5400000,S040000436,2312560410,E100000001,4,N,인천공항중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,51580480,19399550,0,62064700,100000,S040000437,1749063710,E100000001,4,N,인천남중학교,
,공립,3,인천광역시 미추홀구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,60029850,4832340,0,52380290,3400000,S040000441,2327291750,E100000001,4,N,인화여자중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,27045330,9285590,0,44415680,4000000,S040000442,1446341630,E100000001,4,N,제물포여자중학교,
,공립,3,인천광역시 동구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,N,복식부기,결산세입,9334980,4075960,0,32511580,804000,S040000444,1774417300,E100000001,4,N,화도진중학교,
,공립,3,인천광역시 남동구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,N,복식부기,결산세입,25104200,5956540,0,32816780,1550000,S040000615,1295174000,E100000001,4,N,간석여자중학교,
