SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,0,N,13000000,복식부기,결산세출,188206232,224604178,143038050,131156050,470977210,S040000317,28846240,9598623.7,E100000001,4,N,강남중학교,
,공립,3,인천광역시 강화군,,인천광역시강화교육지원청,인천광역시교육청,E100000070,58690,N,0,미지정,결산세출,151886610,129056910,34147540,60226660,126433070,S040000318,14863930,14762097.4,E100000001,4,N,강서중학교,
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,40730750,N,0,미지정,결산세출,200044710,206242702,284652810,190601780,792618190,S040000320,45969780,3439181.1,E100000001,4,N,강화여자중학교,
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,32435460,N,0,복식부기,결산세출,468225870,288235650,156567110,293237460,697707710,S040000321,49564170,4307968.4,E100000001,4,N,강화중학교,
,공립,3,인천광역시 강화군,,인천광역시강화교육지원청,인천광역시교육청,E100000070,554520,N,0,복식부기,결산세출,164727230,5012610,45530620,132078620,46035970,S040000322,7020210,18225444.5,E100000001,4,N,교동중학교,
,공립,3,인천광역시 강화군,,인천광역시강화교육지원청,인천광역시교육청,E100000070,1156540,N,0,미지정,결산세출,17043690,137781420,15225000,33124000,36673990,S040000326,4135700,30642542.5,E100000001,4,N,서도중학교,
중,공립,3,인천광역시 강화군,3.0,인천광역시강화교육지원청,인천광역시교육청,E100000070,599270,N,0,복식부기,결산세출,148468750,90601990,34749860,37660270,232911580,S040000329,15085680,19313013.8,E100000001,4,N,심도중학교,
,공립,3,인천광역시 미추홀구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,39133000,N,0,복식부기,결산세출,324971340,253947050,103155870,264365880,961483270,S040000412,51046920,3097834.6,E100000001,4,N,관교여자중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,65338100,N,27500000,복식부기,결산세출,381858690,178008560,213148110,315238820,1064301750,S040000413,50200940,2732851.2,E100000001,4,N,관교중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,70325700,N,103350640,복식부기,결산세출,322588810,134631960,242027200,247126270,858304660,S040000416,43454020,2947243.8,E100000001,4,N,남인천여자중학교,
,공립,3,인천광역시 옹진군,,인천광역시남부교육지원청,인천광역시교육청,E100000082,14464520,N,0,복식부기,결산세출,63712380,86039400,30369830,33314010,46400670,S040000417,315000,18307720.7,E100000001,4,N,대청중학교,
,공립,3,인천광역시 옹진군,,인천광역시남부교육지원청,인천광역시교육청,E100000082,3293290,N,0,복식부기,결산세출,260024290,2303530,22072240,104875390,22691860,S040000420,6458000,52714825.0,E100000001,4,N,덕적중학교,
,공립,3,인천광역시 옹진군,,인천광역시남부교육지원청,인천광역시교육청,E100000082,0,N,0,복식부기,결산세출,100481970,126692720,38075610,111119640,119373370,S040000422,58163160,6838351.5,E100000001,4,N,백령중학교,
,공립,3,인천광역시 미추홀구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,20196830,N,115200000,복식부기,결산세출,348278970,382998520,83471240,71256530,520472010,S040000424,31161760,5891520.1,E100000001,4,N,선인중학교,
,공립,3,인천광역시 미추홀구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,61441110,N,56138000,복식부기,결산세출,332291990,330341720,136448740,170907720,618296570,S040000425,44069100,3880121.8,E100000001,4,N,선화여자중학교,
,공립,3,인천광역시 중구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,43460200,N,0,미지정,결산세출,279226790,301607610,140665390,197632080,559672010,S040000427,41360090,3870356.9,E100000001,4,N,신흥여자중학교,
,공립,3,인천광역시 중구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,16453420,N,29000000,복식부기,결산세출,307606430,495597060,522455800,255753830,452370650,S040000428,36672730,6431337.1,E100000001,4,N,신흥중학교,
,공립,3,인천광역시 옹진군,,인천광역시남부교육지원청,인천광역시교육청,E100000082,5517420,N,0,복식부기,결산세출,166514240,33458120,27534500,131424440,48544440,S040000429,6246690,13974661.7,E100000001,4,N,연평중학교,
,공립,3,인천광역시 중구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,162021030,N,0,복식부기,결산세출,224091280,267800920,75011640,371895850,989710780,S040000430,60593000,3068651.2,E100000001,4,N,영종중학교,
,공립,3,인천광역시 옹진군,,인천광역시남부교육지원청,인천광역시교육청,E100000082,771130,N,0,복식부기,결산세출,121390190,181581810,84266020,125259350,148609260,S040000431,17265560,6063779.6,E100000001,4,N,영흥중학교,
,공립,3,인천광역시 중구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,6583890,N,0,복식부기,결산세출,242521580,41196480,11847020,82038670,142543960,S040000432,88450600,12303644.0,E100000001,4,N,용유중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,56715440,N,0,복식부기,결산세출,365034620,349503910,88537520,211464380,916349430,S040000433,49382380,2778973.6,E100000001,4,N,용현여자중학교,
,공립,3,인천광역시 미추홀구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,53167070,N,0,복식부기,결산세출,335890770,401081350,192730450,324800100,858318530,S040000434,46852980,3035447.5,E100000001,4,N,용현중학교,
,공립,3,인천광역시 중구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,148309120,N,28655000,미지정,결산세출,364193120,205369070,55034400,410290880,1125277520,S040000436,104250700,2471032.2,E100000001,4,N,인천공항중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,27347640,N,0,복식부기,결산세출,344179421,289882872,176777790,235511337,748653150,S040000437,44454690,4690469.6,E100000001,4,N,인천남중학교,
,공립,3,인천광역시 미추홀구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,101050100,N,0,복식부기,결산세출,390264830,276812250,213353970,262363420,1136111670,S040000441,53192300,2920946.6,E100000001,4,N,인화여자중학교,
중,공립,3,인천광역시 미추홀구,3.0,인천광역시남부교육지원청,인천광역시교육청,E100000082,19304830,N,36668520,복식부기,결산세출,308370260,243482210,110119470,170684810,580823750,S040000442,36810390,4172477.1,E100000001,4,N,제물포여자중학교,
,공립,3,인천광역시 동구,,인천광역시남부교육지원청,인천광역시교육청,E100000082,0,N,0,복식부기,결산세출,265651710,375500450,204253250,240768980,679005110,S040000444,47165500,5134121.8,E100000001,4,N,화도진중학교,
,공립,3,인천광역시 남동구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,14009440,N,0,복식부기,결산세출,248825470,196894310,120542410,118939520,609438750,S040000615,31896160,3885640.8,E100000001,4,N,간석여자중학교,
,공립,3,인천광역시 남동구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,60234330,N,0,복식부기,결산세출,439319260,237648540,70482380,252887940,959312370,S040000616,44712350,3009616.9,E100000001,4,N,구월여자중학교,
,공립,3,인천광역시 남동구,,인천광역시동부교육지원청,인천광역시교육청,E100000117,87426110,N,0,복식부기,결산세출,437309450,156950900,275144130,217519949,1177476640,S040000617,61113970,2396168.0,E100000001,4,N,구월중학교,
