SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,11714310,N,95240600,복식부기,결산세출,108524880,66799760,53495760,72720300,59582880,S140000340,12911690,34356441.4,Q100000001,15,N,강진대구중학교,
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,9334000,N,0,복식부기,결산세출,210114250,210343090,22706840,270861440,295208160,S140000341,26292580,4749365.3,Q100000001,15,N,강진여자중학교,
중,공립,3,전라남도 강진군,3.0,전라남도강진교육지원청,전라남도교육청,Q100000051,2671000,N,0,미지정,결산세출,103661870,61246400,26389090,71483170,44500050,S140000342,12932000,20180223.8,Q100000001,15,N,강진작천중학교,
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,36829800,N,0,미지정,결산세출,236576260,171757970,20922200,312391600,330662080,S140000343,27830060,4621829.1,Q100000001,15,N,강진중학교,
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,4880000,N,0,복식부기,결산세출,109306760,41268540,18157740,82369420,66073942,S140000344,15137100,13487740.1,Q100000001,15,N,강진칠량중학교,
중,공립,3,전라남도 강진군,3.0,전라남도강진교육지원청,전라남도교육청,Q100000051,8004000,N,0,미지정,결산세출,111687920,122085410,43679380,100781230,100746760,S140000345,13034420,12195588.3,Q100000001,15,N,도암중학교,
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,5035520,N,0,미지정,결산세출,91528530,105383290,27405460,51428650,60446470,S140000346,11735640,10695865.5,Q100000001,15,N,병영중학교,
중,공립,3,전라남도 강진군,3.0,전라남도강진교육지원청,전라남도교육청,Q100000051,1563490,N,0,복식부기,결산세출,107259530,104659480,38307170,34031860,50810980,S140000347,7669930,16395354.3,Q100000001,15,N,성전중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,617000,N,30663000,복식부기,결산세출,92698430,111492130,14153860,129690440,57751840,S140000384,19564150,28539428.1,Q100000001,15,N,고흥과역중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,200000,N,0,복식부기,결산세출,94997430,42946790,13774510,97010700,66610550,S140000385,15668980,27600746.7,Q100000001,15,N,고흥남양중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,6850000,N,15654130,복식부기,결산세출,108509630,64387810,12698510,41412710,102025300,S140000387,10831990,12495520.0,Q100000001,15,N,고흥도덕중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,5634110,N,19475000,복식부기,결산세출,125097240,112099800,7414490,68593130,81399070,S140000388,13834800,15483844.3,Q100000001,15,N,고흥도화중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,969000,N,0,복식부기,결산세출,99730040,46939060,16038440,62704100,29706390,S140000391,17632430,22809955.0,Q100000001,15,N,고흥백양중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,10417000,N,0,복식부기,결산세출,150488700,171998260,21606630,212750470,341284600,S140000392,28118650,4238300.0,Q100000001,15,N,고흥여자중학교,
중,공립,3,전라남도 고흥군,3.0,전라남도고흥교육지원청,전라남도교육청,Q100000055,14080000,N,63787650,복식부기,결산세출,98988780,280626400,18811280,114120310,41031980,S140000394,12429030,32193771.5,Q100000001,15,N,고흥점암중앙중학교,
중,공립,3,전라남도 고흥군,3.0,전라남도고흥교육지원청,전라남도교육청,Q100000055,19433250,N,0,복식부기,결산세출,285451160,184438890,181119790,210214720,338471900,S140000395,26223760,5167441.8,Q100000001,15,N,고흥중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,2854000,N,0,복식부기,결산세출,89053740,120856690,26607400,44428980,118912820,S140000397,13351940,14859484.6,Q100000001,15,N,고흥풍양중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,1675000,N,0,복식부기,결산세출,128108510,89742610,16244380,141691870,120280590,S140000399,19301620,13606436.3,Q100000001,15,N,금산중학교,
중,공립,3,전라남도 고흥군,3.0,전라남도고흥교육지원청,전라남도교육청,Q100000055,9000000,N,0,복식부기,결산세출,177445410,230311840,15880170,166817450,237290280,S140000400,29142710,4864538.5,Q100000001,15,N,녹동중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,35189000,N,0,미지정,결산세출,92736740,72086720,19064640,62517140,49185730,S140000402,15589650,28864135.0,Q100000001,15,N,봉래중학교,
중,공립,3,전라남도 고흥군,3.0,전라남도고흥교육지원청,전라남도교육청,Q100000055,0,N,135229900,복식부기,결산세출,141042830,176660270,9291110,143028340,203703040,S140000405,14020810,20072592.7,Q100000001,15,N,포두중학교,
중,공립,3,전라남도 곡성군,3.0,전라남도곡성교육지원청,전라남도교육청,Q100000060,20698000,N,0,미지정,결산세출,243910940,158597270,195166870,246477380,419563690,S140000499,37586420,4789857.1,Q100000001,15,N,곡성중학교,
,공립,3,전라남도 곡성군,,전라남도곡성교육지원청,전라남도교육청,Q100000060,15202000,N,0,복식부기,결산세출,102692100,118052400,29708040,129722250,89899840,S140000502,13913290,15126967.3,Q100000001,15,N,석곡중학교,
중,공립,3,전라남도 곡성군,3.0,전라남도곡성교육지원청,전라남도교육청,Q100000060,10449730,N,0,복식부기,결산세출,173493940,197078160,25001270,166303050,338606140,S140000503,21375520,6257099.4,Q100000001,15,N,옥과중학교,
중,공립,3,전라남도 광양시,3.0,전라남도광양교육지원청,전라남도교육청,Q100000065,6073000,N,23288560,미지정,결산세출,118743220,524260220,60719110,131447940,177754110,S140000542,19069850,9648691.0,Q100000001,15,N,광양골약중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,7796000,N,0,복식부기,결산세출,96242790,219053390,17721210,103813170,60684200,S140000543,14322500,21651385.8,Q100000001,15,N,광양다압중학교,
중,공립,3,전라남도 광양시,3.0,전라남도광양교육지원청,전라남도교육청,Q100000065,9957170,N,0,미지정,결산세출,349014270,193372810,36712300,373613710,473053440,S140000544,29156700,3980653.3,Q100000001,15,N,희양중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,9543680,N,1017500,복식부기,결산세출,263049080,313965780,570014550,253358050,427975120,S140000547,42724180,4680716.3,Q100000001,15,N,광양중동중학교,
중,공립,3,전라남도 광양시,3.0,전라남도광양교육지원청,전라남도교육청,Q100000065,24897300,N,97939730,복식부기,결산세출,379815300,664578190,74527130,376473920,551331960,S140000548,37971520,5194200.1,Q100000001,15,N,광양중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,6296000,N,0,복식부기,결산세출,99832540,40369590,26061440,81599180,138295980,S140000551,12773840,16884523.8,Q100000001,15,N,광양진월중학교,
중,공립,3,전라남도 광양시,3.0,전라남도광양교육지원청,전라남도교육청,Q100000065,8009890,N,121027500,미지정,결산세출,262030310,232519070,300370520,249526240,412197170,S140000553,34575570,4669326.4,Q100000001,15,N,광영중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,15456000,N,0,복식부기,결산세출,245986420,464490360,346825710,443600770,553033580,S140000554,44346520,4177350.5,Q100000001,15,N,동광양중학교,
중,공립,3,전라남도 광양시,3.0,전라남도광양교육지원청,전라남도교육청,Q100000065,2041900,N,0,복식부기,결산세출,96178310,65380960,27048030,81861500,61991120,S140000555,14861540,15189711.3,Q100000001,15,N,옥곡중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,514800,N,0,미지정,결산세출,103045310,79756620,35697940,73457070,52756880,S140000556,14990580,22513700.0,Q100000001,15,N,진상중학교,
중,공립,3,전라남도 구례군,3.0,전라남도구례교육지원청,전라남도교육청,Q100000071,13020000,N,0,미지정,결산세출,90138440,68205480,15128150,126885240,42541280,S140000635,10546320,24430994.0,Q100000001,15,N,구례동중학교,
중,공립,3,전라남도 구례군,3.0,전라남도구례교육지원청,전라남도교육청,Q100000071,2119000,N,0,복식부기,결산세출,107741040,178703790,10647890,133730850,58117930,S140000636,15391280,17463854.5,Q100000001,15,N,구례북중학교,
중,공립,3,전라남도 구례군,3.0,전라남도구례교육지원청,전라남도교육청,Q100000071,4225000,N,0,미지정,결산세출,91084220,74850630,12475150,116136390,94271320,S140000637,16477230,10500511.3,Q100000001,15,N,구례산동중학교,
,공립,3,전라남도 구례군,,전라남도구례교육지원청,전라남도교육청,Q100000071,7118000,N,0,미지정,결산세출,185634090,157506050,77529760,188425680,263948230,S140000638,29014360,5079196.5,Q100000001,15,N,구례여자중학교,
,공립,3,전라남도 구례군,,전라남도구례교육지원청,전라남도교육청,Q100000071,15670000,N,119910600,미지정,결산세출,209708340,160476650,165321863,242084470,287597410,S140000639,31650910,6193066.5,Q100000001,15,N,구례중학교,
중,공립,3,전라남도 나주시,3.0,전라남도나주교육지원청,전라남도교육청,Q100000076,1965000,N,0,미지정,결산세출,73080760,75065900,19736070,84201260,62617410,S140000672,13854810,15023691.4,Q100000001,15,N,나주공산중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,19373680,N,0,미지정,결산세출,278031720,647870650,59569050,377553660,620504620,S140000674,49189840,3879193.2,Q100000001,15,N,나주금천중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,1606000,N,0,복식부기,결산세출,109393330,79384330,29685100,113493550,150537210,S140000675,17351160,17908952.9,Q100000001,15,N,나주다시중학교,
중,공립,3,전라남도 나주시,3.0,전라남도나주교육지원청,전라남도교육청,Q100000076,2044000,N,38000000,미지정,결산세출,98062160,122538930,13966790,67493010,56082570,S140000676,14354320,27502785.3,Q100000001,15,N,나주동강중학교,
중,공립,3,전라남도 나주시,3.0,전라남도나주교육지원청,전라남도교육청,Q100000076,210000,N,0,복식부기,결산세출,67196080,80295120,22027010,76041160,86547850,S140000677,12567000,22992281.3,Q100000001,15,N,나주문평중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,9649120,N,0,미지정,결산세출,85313460,150636290,30539590,81609920,153681000,S140000678,14859890,19492195.2,Q100000001,15,N,나주반남중학교,
중,공립,3,전라남도 나주시,3.0,전라남도나주교육지원청,전라남도교육청,Q100000076,422190,N,0,복식부기,결산세출,83465300,264930860,20781190,60987160,89122930,S140000679,14192870,19774166.7,Q100000001,15,N,나주봉황중학교,
중,공립,3,전라남도 나주시,3.0,전라남도나주교육지원청,전라남도교육청,Q100000076,16809990,N,0,복식부기,결산세출,245577690,236414000,245276400,249569160,487389980,S140000682,33624740,4039098.6,Q100000001,15,N,나주중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,15087620,N,199992080,미지정,결산세출,267748300,678330890,92932430,342165960,337808120,S140000683,78981490,8422790.3,Q100000001,15,N,남평중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,1986000,N,0,미지정,결산세출,115855290,101297560,20096500,100091680,97447030,S140000685,14904960,18819959.2,Q100000001,15,N,노안중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,5445400,N,0,복식부기,결산세출,148765230,311834160,63454050,236647730,145054470,S140000688,15229270,12031562.5,Q100000001,15,N,영산포여자중학교,
중,공립,3,전라남도 담양군,3.0,전라남도담양교육지원청,전라남도교육청,Q100000081,29902410,N,49966040,복식부기,결산세출,133755890,65627010,72071410,159439320,119420720,S140000776,16411390,14056395.4,Q100000001,15,N,담양고서중학교,
,공립,3,전라남도 담양군,,전라남도담양교육지원청,전라남도교육청,Q100000081,871000,N,0,복식부기,결산세출,103679080,149835800,29729770,70485470,42586710,S140000777,11119320,29164796.4,Q100000001,15,N,담양금성중학교,
,공립,3,전라남도 담양군,,전라남도담양교육지원청,전라남도교육청,Q100000081,5486150,N,0,미지정,결산세출,123559580,296026480,63125514,120936753,157486740,S140000778,17369250,7999902.7,Q100000001,15,N,담양수북중학교,
,공립,3,전라남도 담양군,,전라남도담양교육지원청,전라남도교육청,Q100000081,31991670,N,0,미지정,결산세출,231796260,100747100,71500930,236140470,323178540,S140000779,23138450,4804214.2,Q100000001,15,N,담양여자중학교,
중,공립,3,전라남도 담양군,3.0,전라남도담양교육지원청,전라남도교육청,Q100000081,28093720,N,0,복식부기,결산세출,212774680,226758660,288559940,353512870,349772440,S140000780,23032300,6559754.9,Q100000001,15,N,담양중학교,
,공립,3,전라남도 담양군,,전라남도담양교육지원청,전라남도교육청,Q100000081,6802000,N,18902850,미지정,결산세출,121900590,84237260,88117050,136937890,118912250,S140000781,19322230,9017153.3,Q100000001,15,N,창평중학교,
중,공립,3,전라남도 담양군,3.0,전라남도담양교육지원청,전라남도교육청,Q100000081,35990810,N,0,복식부기,결산세출,132206650,298756960,70731810,127508500,125034220,S140000782,19311630,8896050.3,Q100000001,15,N,한재중학교,
중,공립,3,전라남도 목포시,3.0,전라남도목포교육지원청,전라남도교육청,Q100000086,4897940,N,0,복식부기,결산세출,149197050,179748260,102211790,87327640,217278080,S140000829,22663750,6256758.3,Q100000001,15,N,목포여자중학교,
중,공립,3,전라남도 목포시,3.0,전라남도목포교육지원청,전라남도교육청,Q100000086,6816000,N,0,복식부기,결산세출,339164260,390734000,204677690,247438430,397149910,S140000832,33869750,4849850.4,Q100000001,15,N,목포유달중학교,
,공립,3,전라남도 목포시,,전라남도목포교육지원청,전라남도교육청,Q100000086,9356000,N,0,복식부기,결산세출,306583480,403872050,90914240,250147460,474726180,S140000835,43674780,3556923.9,Q100000001,15,N,목포제일중학교,
,공립,3,전라남도 목포시,,전라남도목포교육지원청,전라남도교육청,Q100000086,9012980,N,0,미지정,결산세출,364633450,179138520,185301790,305524760,543309400,S140000836,43349490,3293475.5,Q100000001,15,N,목포중앙여자중학교,
중,공립,3,전라남도 목포시,3.0,전라남도목포교육지원청,전라남도교육청,Q100000086,7577380,N,0,미지정,결산세출,250543300,132471100,133670220,309406710,434374450,S140000837,38677770,3722851.7,Q100000001,15,N,목포청호중학교,
중,공립,3,전라남도 목포시,3.0,전라남도목포교육지원청,전라남도교육청,Q100000086,2931000,N,0,미지정,결산세출,288491920,74624660,111599260,118755990,274791090,S140000838,21066720,5041020.6,Q100000001,15,N,목포항도여자중학교,
,공립,3,전라남도 무안군,,전라남도무안교육지원청,전라남도교육청,Q100000091,3587720,N,0,미지정,결산세출,100910320,146195510,20121410,84016370,48873800,S140000926,11244000,18041266.5,Q100000001,15,N,무안몽탄중학교,
중,공립,3,전라남도 무안군,3.0,전라남도무안교육지원청,전라남도교육청,Q100000091,28378200,N,1000000,미지정,결산세출,209677220,144296550,205418230,230713200,418283090,S140000927,55615470,4004278.5,Q100000001,15,N,무안북중학교,
중,공립,3,전라남도 무안군,3.0,전라남도무안교육지원청,전라남도교육청,Q100000091,4334000,N,0,미지정,결산세출,221682310,168813950,16156260,139256600,183809900,S140000929,18315660,7677231.4,Q100000001,15,N,무안중학교,
,공립,3,전라남도 무안군,,전라남도무안교육지원청,전라남도교육청,Q100000091,2333790,N,0,복식부기,결산세출,141031590,101268380,26570990,137154530,119826940,S140000930,20284590,6608082.0,Q100000001,15,N,무안청계중학교,
,공립,3,전라남도 무안군,,전라남도무안교육지원청,전라남도교육청,Q100000091,5326500,N,0,미지정,결산세출,124142710,97090500,85322130,129560370,105571750,S140000931,12969620,11914544.3,Q100000001,15,N,무안현경중학교,
중,공립,3,전라남도 무안군,3.0,전라남도무안교육지원청,전라남도교육청,Q100000091,45024000,N,53137090,미지정,결산세출,113374060,161648490,997068500,81390460,348026250,S140000932,17987640,14777695.0,Q100000001,15,N,전남체육중학교,
중,공립,3,전라남도 보성군,3.0,전라남도보성교육지원청,전라남도교육청,Q100000096,6803000,N,0,복식부기,결산세출,161499040,113746450,28863860,108294600,215140500,S140000999,20444720,7117306.2,Q100000001,15,N,벌교여자중학교,
,공립,3,전라남도 보성군,,전라남도보성교육지원청,전라남도교육청,Q100000096,4923970,N,0,복식부기,결산세출,117905310,118559430,14961450,64801930,124053900,S140001000,17940560,9451970.4,Q100000001,15,N,벌교중학교,
,공립,3,전라남도 보성군,,전라남도보성교육지원청,전라남도교육청,Q100000096,15626360,N,0,복식부기,결산세출,146862270,140915590,173402350,221406930,582469890,S140001002,19866760,20008463.8,Q100000001,15,N,보성복내중학교,
,공립,3,전라남도 보성군,,전라남도보성교육지원청,전라남도교육청,Q100000096,5971000,N,29897000,복식부기,결산세출,117576280,122283220,17802140,216872540,197833310,S140001004,19755310,5090844.8,Q100000001,15,N,보성여자중학교,
,공립,3,전라남도 보성군,,전라남도보성교육지원청,전라남도교육청,Q100000096,11649960,N,0,복식부기,결산세출,133756850,129133220,111868900,143233420,187047410,S140001007,18591970,6231201.1,Q100000001,15,N,보성중학교,
,공립,3,전라남도 보성군,,전라남도보성교육지원청,전라남도교육청,Q100000096,2013000,N,0,복식부기,결산세출,103021420,97354540,18032080,73182850,57821850,S140001010,11564270,17285238.6,Q100000001,15,N,보성회천중학교,
,공립,3,전라남도 보성군,,전라남도보성교육지원청,전라남도교육청,Q100000096,280000,N,0,미지정,결산세출,93527050,81180960,11477760,52064110,62846670,S140001014,17025970,15920126.0,Q100000001,15,N,조성중학교,
중,공립,3,전라남도 순천시,3.0,전라남도순천교육지원청,전라남도교육청,Q100000102,20927130,N,101041200,복식부기,결산세출,419275350,577424430,91860760,507229220,747895570,S140001080,59943620,3488394.0,Q100000001,15,N,순천금당중학교,
