파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
울산광역시교육청_공립_고등_결산_세출_2023.csv,2997365970.0,37968120173.0,36196765715.0,10368565957.0,26331237748.0,17293434178.0,2039013530.0,1929465176.0,288799042.79999995,고등,45
울산광역시교육청_공립_고등_결산_세출_2022.csv,1838497074.0,37715474554.0,18420727079.0,8573529093.0,14996373044.0,15211669780.0,2535132930.0,2117918216.0,220257558.29999998,고등,45
울산광역시교육청_공립_고등_결산_세출_2024.csv,2181631248.0,39323433790.0,19014082667.0,10970117326.0,10910144727.0,17874385141.0,1249752920.0,859359790.0,221626226.8,고등,45
울산광역시교육청_공립_초등_결산_세출_2022.csv,2092843320.0,68352921602.0,34828300621.0,35158237702.0,33000242444.0,29006076341.0,9845433310.0,2993048690.0,590692529.1,초등,121
울산광역시교육청_공립_중등_결산_세출_2022.csv,2362398273.0,35462321995.0,15230525966.0,6197088991.0,16350820564.0,13234078220.0,3786174440.0,1325635420.0,224442680.8,중등,62
울산광역시교육청_공립_중등_결산_세출_2023.csv,3557907370.0,36953703402.0,34889707788.0,5687802326.0,26712550009.0,15113855595.0,1842059740.0,1725081510.0,290987503.0,중등,62
울산광역시교육청_공립_초등_결산_세출_2023.csv,3836082448.0,69441695216.0,46064439732.0,38757470362.0,55376363294.0,33285116096.0,3926422100.0,2673226720.0,695317881.0,초등,121
울산광역시교육청_공립_초등_결산_세출_2024.csv,3640457084.0,69291944543.0,33633393853.0,42173037218.0,19526074801.0,35253197821.0,2299463475.0,2588168710.0,597583453.6999999,초등,122
울산광역시교육청_공립_중등_결산_세출_2024.csv,2641068020.0,36012878973.0,17042509921.0,7094981475.0,8834262761.0,15431942309.0,894975540.0,633400210.0,213667583.19999996,중등,62
고등_평균,2339164764.0,38335676172.333336,24543858487.0,9970737458.666666,17412585173.0,16793163033.0,1941299793.3333333,1635581060.6666667,243560942.63333333,고등,135
초등_평균,3191032368.6153846,69029576563.8022,38162900090.0522,38705800044.89011,35922391263.79121,32522319832.524727,5348706177.3626375,2751032712.1703296,627781431.2458792,초등,364
중등_평균,2853791221.0,36142968123.333336,22387581225.0,6326624264.0,17299211111.333332,14593292041.333334,2174403240.0,1228039046.6666667,243032589.0,중등,186
전체_평균,2931574003.5357666,54050619304.27591,31195338155.290512,24250675746.51679,27217668153.405838,24554093063.039417,3815246019.4160585,2117656369.489051,447587196.7635037,전체,685
