SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,전북특별자치도 고창군,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,1258327020,복식부기,결산세출,451239750,266510660,1454608506,1781227020,1819665048,S130000299,4192746370,24998495.3,P100000001,14,특성화고등학교,N,강호항공고등학교
고,사립,4,전북특별자치도 고창군,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,128804470,N,1172767280,미지정,결산세출,322782430,234948740,392646445,312578650,1086322690,S130000303,2821985630,23283583.9,P100000001,14,일반고등학교,N,고창북고등학교
고,사립,4,전북특별자치도 고창군,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,285514210,N,904840740,미지정,결산세출,320028830,1281861510,82964990,228482400,1172832330,S130000304,3922658590,28769065.3,P100000001,14,일반고등학교,N,자유고등학교
,사립,4,전북특별자치도 군산시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,2379773370,미지정,결산세출,431478855,1254944420,66284840,563850570,2321562790,S130000312,4206116120,16677579.4,P100000001,14,일반고등학교,N,군산영광여자고등학교
고,사립,4,전북특별자치도 군산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,8603700,N,3404214890,복식부기,결산세출,484909179,487821120,358142670,464696651,1601949590,S130000313,5028168850,16374144.7,P100000001,14,일반고등학교,N,군산제일고등학교
고,사립,4,전북특별자치도 군산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,결산세출,393073580,3130927110,261692500,568251540,1529979390,S130000314,4632870890,18039099.5,P100000001,14,일반고등학교,N,군산중앙고등학교
,사립,4,전북특별자치도 군산시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,129885020,복식부기,결산세출,365764242,593685160,344062972,668119940,1763998070,S130000315,5589433510,10493839.0,P100000001,14,일반고등학교,N,군산중앙여자고등학교
고,사립,4,전북특별자치도 김제시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,200510,N,55098000,미지정,결산세출,153034320,120048070,103127370,45851160,35864160,S130000316,787447550,22045273.6,P100000001,14,일반고등학교,N,동국대학교사범대학부속금산고등학교
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,2103375050,미지정,결산세출,134711781,182560830,85909040,72790000,221110610,S130000321,1362048560,77083442.1,P100000001,14,일반고등학교,N,김제서고등학교
고,사립,4,전북특별자치도 익산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,4938535500,복식부기,결산세출,469318470,746387140,665150940,557367110,2249832840,S130000324,5163951970,18986577.6,P100000001,14,일반고등학교,N,남성고등학교
고,사립,4,전북특별자치도 남원시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,43962000,N,929064440,복식부기,결산세출,245676370,550327550,65247930,121404750,733341560,S130000328,2915370100,19733784.2,P100000001,14,일반고등학교,N,남원서진여자고등학교
고,사립,4,전북특별자치도 남원시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,2130408400,복식부기,결산세출,270723396,270790596,486562470,165335400,604440152,S130000331,2816877170,40633358.9,P100000001,14,특성화고등학교,N,남원제일고등학교
,사립,4,전북특별자치도 남원시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,2914413260,복식부기,결산세출,188610442,297857150,90452180,650638159,848120260,S130000332,2909750050,31726271.1,P100000001,14,일반고등학교,N,남원국악예술고등학교
고,사립,4,전북특별자치도 김제시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,11651050,N,105087850,미지정,결산세출,288794440,690193797,137650060,313169810,961260345,S130000333,3977030640,15403415.7,P100000001,14,일반고등학교,N,덕암고등학교
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,29356130,N,937771080,복식부기,결산세출,358392494,660562440,892134495,415806178,1482425342,S130000334,4481673170,21137263.3,P100000001,14,특성화고등학교,N,덕암정보고등학교
,사립,4,전북특별자치도 전주시 완산구,,전북특별자치도교육청,전북특별자치도교육청,P100000001,60326100,N,1092889050,복식부기,결산세출,441774528,435805520,128098670,428902440,1521282112,S130000337,5099385980,12477594.0,P100000001,14,일반고등학교,N,동암고등학교
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,1194495170,미지정,결산세출,163996248,245782510,29719000,135933577,397958730,S130000339,1530598540,38931408.2,P100000001,14,일반고등학교,N,만경고등학교
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,36768090,N,552763530,미지정,결산세출,123757782,170039960,26294290,128148094,249936150,S130000340,1593973947,84755348.3,P100000001,14,일반고등학교,N,만경여자고등학교
,사립,4,전북특별자치도 정읍시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,623848090,복식부기,결산세출,300798147,210759720,177090730,284130280,1482814607,S130000344,2899999740,19477007.5,P100000001,14,일반고등학교,N,배영고등학교
,사립,4,전북특별자치도 부안군,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,1331152590,미지정,결산세출,194217674,345340631,58633780,289680145,910535405,S130000345,1881634900,27686160.9,P100000001,14,일반고등학교,N,백산고등학교
고,사립,4,전북특별자치도 장수군,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,14423200,N,962490800,복식부기,결산세출,162648600,277170380,45965590,88470010,266480070,S130000346,1330909260,58306628.0,P100000001,14,일반고등학교,N,백화고등학교
,사립,4,전북특별자치도 부안군,,전북특별자치도교육청,전북특별자치도교육청,P100000001,17271380,N,3008421950,미지정,결산세출,278336530,317341460,120139110,233429840,620808270,S130000350,3148928000,36021751.3,P100000001,14,일반고등학교,N,부안여자고등학교
고,사립,4,전북특별자치도 전주시 완산구,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,1624607460,미지정,결산세출,1095713700,290548390,56650600,1343149160,5905521900,S130000355,7152841190,16927357.0,P100000001,14,자율고등학교,N,상산고등학교
,사립,4,전북특별자치도 정읍시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,645514780,미지정,결산세출,315940133,279447370,68318930,229961393,903867125,S130000356,3601683780,17075518.4,P100000001,14,일반고등학교,N,서영여자고등학교
