FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,1000000,330000,0,10217000,2100000,S130000466,1072709000,P100000001,14,N,고창남중학교,,
사립,3,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,500000,100000,0,450972000,1100000,S130000467,3366511000,P100000001,14,N,고창북중학교,,
사립,3,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,3700000,1800000,0,54980000,600000,S130000468,3237380000,P100000001,14,N,자유중학교,중,3.0
사립,3,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,N,복식부기,예산세입,1000000,1100000,0,671560000,2000000,S130000477,2397014000,P100000001,14,N,영선중학교,중,3.0
사립,3,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,0,8500000,0,65363000,3400000,S130000551,3440610000,P100000001,14,N,군산영광중학교,중,3.0
사립,3,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,1000000,4000000,0,37600000,100000,S130000555,3896541000,P100000001,14,N,군산제일중학교,,
사립,3,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,0,5600000,0,430218000,4500000,S130000557,3375731000,P100000001,14,N,군산중앙중학교,,
사립,3,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,N,복식부기,예산세입,0,460000,0,11988000,2621000,S130000562,1207884000,P100000001,14,N,군산대성중학교,,
사립,3,전북특별자치도 김제시,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,N,복식부기,예산세입,3500000,7257000,0,17611000,32132000,S130000686,1362453000,P100000001,14,N,동국대학교사범대학부속금산중학교,,
사립,3,전북특별자치도 김제시,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,N,복식부기,예산세입,3000000,5076000,0,93005000,625000,S130000687,3364580000,P100000001,14,N,금성중학교,,
사립,3,전북특별자치도 김제시,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,N,복식부기,예산세입,0,8540000,0,90228000,2000000,S130000694,2149047000,P100000001,14,N,덕암중학교,중,3.0
사립,3,전북특별자치도 김제시,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,N,복식부기,예산세입,16000000,720000,0,14383000,20000000,S130000695,1207211000,P100000001,14,N,만경여자중학교,,
