SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,전북특별자치도 고창군,,전북특별자치도교육청,전북특별자치도교육청,P100000001,1500000,N,186320000,복식부기,예산세출,359234000,255023000,18400000,1051635000,1075077000,S130000299,3992900000,15456768.4,P100000001,14,특성화고등학교,N,강호항공고등학교,
고,사립,4,전북특별자치도 고창군,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,252520000,142895000,159208000,140309000,544422000,S130000303,2665030000,14044546.8,P100000001,14,일반고등학교,N,고창북고등학교,
고,사립,4,전북특별자치도 고창군,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,20000000,N,0,복식부기,예산세출,270470000,116668000,11050000,158943000,331533000,S130000304,3315001000,14819877.2,P100000001,14,일반고등학교,N,자유고등학교,
,사립,4,전북특별자치도 군산시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,5000000,N,20568000,복식부기,예산세출,418268000,203005000,57760000,191894000,647304000,S130000312,4286866000,8663692.4,P100000001,14,일반고등학교,N,군산영광여자고등학교,
,사립,4,전북특별자치도 군산시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,3000000,N,241781000,복식부기,예산세출,399863000,299161000,267942000,328606000,657666000,S130000313,5134385000,10141637.6,P100000001,14,일반고등학교,N,군산제일고등학교,
고,사립,4,전북특별자치도 군산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,410372000,509973000,315132000,311080000,1448691000,S130000314,4525169000,12899514.6,P100000001,14,일반고등학교,N,군산중앙고등학교,
,사립,4,전북특별자치도 군산시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,130000000,복식부기,예산세출,301934000,387456000,197978000,486196000,712552000,S130000315,5498266000,8562022.2,P100000001,14,일반고등학교,N,군산중앙여자고등학교,
고,사립,4,전북특별자치도 김제시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,37965000,복식부기,예산세출,159952000,97091000,12400000,23733000,23066000,S130000316,849632000,20404050.8,P100000001,14,일반고등학교,N,동국대학교사범대학부속금산고등학교,
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,3019368000,복식부기,예산세출,132032000,110769000,22905000,53362000,103804000,S130000321,1251199000,86915537.0,P100000001,14,일반고등학교,N,김제서고등학교,
고,사립,4,전북특별자치도 익산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,4000000,N,2908974000,복식부기,예산세출,416726000,357924000,625770000,411270000,2508454000,S130000324,5201165000,15961852.4,P100000001,14,일반고등학교,N,남성고등학교,
고,사립,4,전북특별자치도 남원시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,3000000,N,1438222000,복식부기,예산세출,244435000,213227000,25202000,94519000,387309000,S130000328,2774360000,18240401.4,P100000001,14,일반고등학교,N,남원서진여자고등학교,
고,사립,4,전북특별자치도 남원시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,238767000,78070000,21659000,54420000,287298000,S130000331,2635407000,19973620.5,P100000001,14,특성화고등학교,N,남원제일고등학교,
,사립,4,전북특별자치도 남원시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,5000000,N,260809000,복식부기,예산세출,172690000,155265000,68520000,144170000,332567000,S130000332,3531991000,18759084.3,P100000001,14,일반고등학교,N,남원국악예술고등학교,
고,사립,4,전북특별자치도 김제시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,1200000,N,85000000,복식부기,예산세출,242449000,426377000,167580000,241908000,553468000,S130000333,4297004000,14287377.7,P100000001,14,일반고등학교,N,덕암고등학교,
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,419948000,복식부기,예산세출,289453000,146828000,32570000,373716000,1017836000,S130000334,4276628000,14970271.7,P100000001,14,특성화고등학교,N,덕암정보고등학교,
,사립,4,전북특별자치도 전주시 완산구,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,30000000,복식부기,예산세출,396802000,285123000,41120000,321172000,1053646000,S130000337,4920946000,9551231.7,P100000001,14,일반고등학교,N,동암고등학교,
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,1000000,N,20000000,복식부기,예산세출,173164000,87993000,6380000,111600000,239783000,S130000339,1500663000,22532452.6,P100000001,14,일반고등학교,N,만경고등학교,
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,122870000,63971000,8550000,85622000,81351000,S130000340,1557476000,56465882.4,P100000001,14,일반고등학교,N,만경여자고등학교,
,사립,4,전북특별자치도 정읍시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,296368000,111761000,104070000,344355000,543661000,S130000344,3023048000,14408022.8,P100000001,14,일반고등학교,N,배영고등학교,
,사립,4,전북특별자치도 부안군,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,1383025000,복식부기,예산세출,175816000,104458000,22426000,127279000,721444000,S130000345,1509100000,22340044.2,P100000001,14,일반고등학교,N,백산고등학교,
