SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,전북특별자치도 고창군,,전북특별자치도교육청,전북특별자치도교육청,P100000001,3000000,N,11000000,복식부기,예산세출,420468000,328627000,4400000,1047795000,944520000,S130000299,4041530000,15352912.0,P100000001,14,특성화고등학교,N,강호항공고등학교
고,사립,4,전북특별자치도 고창군,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,268028000,121482000,153130000,127944000,479724000,S130000303,2730276000,14534022.5,P100000001,14,일반고등학교,N,고창북고등학교
고,사립,4,전북특별자치도 고창군,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,20000000,N,0,복식부기,예산세출,275347000,340265000,20051000,155578000,536027000,S130000304,3418161000,16546628.5,P100000001,14,일반고등학교,N,자유고등학교
,사립,4,전북특별자치도 군산시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,5000000,N,78543000,복식부기,예산세출,305604000,111200000,61860000,204822000,615159000,S130000312,4152330000,8385633.3,P100000001,14,일반고등학교,N,군산영광여자고등학교
고,사립,4,전북특별자치도 군산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,3000000,N,918129000,복식부기,예산세출,438829000,263480000,208294000,371803000,514106000,S130000313,5188991000,10335466.7,P100000001,14,일반고등학교,N,군산제일고등학교
고,사립,4,전북특별자치도 군산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,0,복식부기,예산세출,422333000,1215816000,257253000,354382000,786708000,S130000314,4681939000,12972152.9,P100000001,14,일반고등학교,N,군산중앙고등학교
,사립,4,전북특별자치도 군산시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,1595847000,복식부기,예산세출,246462000,201285000,118574000,565109000,644405000,S130000315,5571270000,10423021.0,P100000001,14,일반고등학교,N,군산중앙여자고등학교
고,사립,4,전북특별자치도 김제시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,110690000,복식부기,예산세출,173237000,93337000,9400000,26501000,25109000,S130000316,823948000,22144245.6,P100000001,14,일반고등학교,N,동국대학교사범대학부속금산고등학교
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,0,N,355536000,복식부기,예산세출,176667000,54484000,23740000,47160000,83198000,S130000321,891080000,29670272.7,P100000001,14,일반고등학교,N,김제서고등학교
고,사립,4,전북특별자치도 익산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,4000000,N,1224908000,복식부기,예산세출,562278000,278490000,535030000,371270000,1491778000,S130000324,5680915000,13335964.5,P100000001,14,일반고등학교,N,남성고등학교
