FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,0,N,56466730,미지정,결산세출,97857760,102879100,15545180,63778910,33513670,S130000466,908288950,91309307.1,P100000001,14,N,고창남중학교,,
사립,3,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,2180000,N,2255561920,복식부기,결산세출,195129831,176958830,331355490,279317830,769391420,S130000467,1699156940,37314067.1,P100000001,14,N,고창북중학교,중,3.0
사립,3,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,0,N,0,복식부기,결산세출,206342180,168495630,176612270,221524028,162728980,S130000468,2904588320,10608539.8,P100000001,14,N,자유중학교,중,3.0
사립,3,전북특별자치도 고창군,전북특별자치도고창교육지원청,전북특별자치도교육청,P100000097,0,N,0,복식부기,결산세출,169166960,343734420,166171890,260419820,686158750,S130000477,2088910090,18480407.6,P100000001,14,N,영선중학교,중,3.0
사립,3,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,25363020,N,249184650,미지정,결산세출,212658610,115712020,35500740,313823830,240175020,S130000551,3269873770,10910248.6,P100000001,14,N,군산영광중학교,중,3.0
사립,3,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,0,N,290862190,미지정,결산세출,246370470,251543730,20326490,228866200,1035352430,S130000555,3102836760,8863284.7,P100000001,14,N,군산제일중학교,,
사립,3,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,0,N,629549000,복식부기,결산세출,274801692,611577310,37370000,222803690,1116743000,S130000557,3062924050,14248250.6,P100000001,14,N,군산중앙중학교,중,3.0
사립,3,전북특별자치도 군산시,전북특별자치도군산교육지원청,전북특별자치도교육청,P100000108,0,N,130102520,미지정,결산세출,85807960,159310490,8935960,28010920,67214450,S130000562,1020791720,88245530.6,P100000001,14,N,군산대성중학교,,
사립,3,전북특별자치도 김제시,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,11556460,N,283583540,미지정,결산세출,136760724,107773410,134980670,83004780,368156680,S130000686,989668870,21154851.3,P100000001,14,N,동국대학교사범대학부속금산중학교,,
사립,3,전북특별자치도 김제시,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,2479390,N,2837136690,미지정,결산세출,210572850,376843170,117411370,330775390,749682570,S130000687,2738405060,24063093.1,P100000001,14,N,금성중학교,,
사립,3,전북특별자치도 김제시,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,50916440,N,474698240,미지정,결산세출,148240720,360664180,11497950,120253640,125011620,S130000694,1934774400,13905418.9,P100000001,14,N,덕암중학교,중,3.0
사립,3,전북특별자치도 김제시,전북특별자치도김제교육지원청,전북특별자치도교육청,P100000128,0,N,0,복식부기,결산세출,70217740,78448080,12165410,49049090,32995880,S130000695,1002628560,51896031.7,P100000001,14,N,만경여자중학교,,
