SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,전북특별자치도 고창군,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,결산세입,14883721,81577461,0,1597728180,119294000,S130000299,12180454850,P100000001,14,특성화고등학교,N,강호항공고등학교
고,사립,4,전북특별자치도 고창군,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,미지정,결산세입,24143147,30055611,0,564330020,77100000,S130000303,6881985530,P100000001,14,일반고등학교,N,고창북고등학교
고,사립,4,전북특별자치도 고창군,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,미지정,결산세입,183808810,64791300,0,189051950,32712190,S130000304,8892169350,P100000001,14,일반고등학교,N,자유고등학교
,사립,4,전북특별자치도 군산시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,미지정,결산세입,557002240,100277935,0,297072210,64934480,S130000312,10572794850,P100000001,14,일반고등학교,N,군산영광여자고등학교
고,사립,4,전북특별자치도 군산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,결산세입,807013770,90400860,0,578221840,23415740,S130000313,10639313630,P100000001,14,일반고등학교,N,군산제일고등학교
고,사립,4,전북특별자치도 군산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,결산세입,25249300,82506750,0,786379070,10629000,S130000314,9677727370,P100000001,14,일반고등학교,N,군산중앙고등학교
,사립,4,전북특별자치도 군산시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,결산세입,66655546,82337258,0,427063470,15374201,S130000315,8864644870,P100000001,14,일반고등학교,N,군산중앙여자고등학교
고,사립,4,전북특별자치도 김제시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,미지정,결산세입,1914540,20729510,0,12050100,22790000,S130000316,1245753600,P100000001,14,일반고등학교,N,동국대학교사범대학부속금산고등학교
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,미지정,결산세입,758130531,23200910,0,19270400,9450000,S130000321,5677768760,P100000001,14,일반고등학교,N,김제서고등학교
고,사립,4,전북특별자치도 익산시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,결산세입,2161855730,169288480,0,1162778740,165762000,S130000324,11648052830,P100000001,14,일반고등학교,N,남성고등학교
고,사립,4,전북특별자치도 남원시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,결산세입,352418714,53909525,0,103260600,20079000,S130000328,6003790810,P100000001,14,일반고등학교,N,남원서진여자고등학교
고,사립,4,전북특별자치도 남원시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,결산세입,1454700596,126753850,0,65727790,40418000,S130000331,8338422430,P100000001,14,특성화고등학교,N,남원제일고등학교
,사립,4,전북특별자치도 남원시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,결산세입,11935320,47789284,0,228810860,170836580,S130000332,7454234510,P100000001,14,일반고등학교,N,남원국악예술고등학교
고,사립,4,전북특별자치도 김제시,4.0,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,미지정,결산세입,1348550597,85560365,0,284246180,3956000,S130000333,8179363150,P100000001,14,일반고등학교,N,덕암고등학교
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,결산세입,438077547,64736784,0,411709420,24394270,S130000334,8326479810,P100000001,14,특성화고등학교,N,덕암정보고등학교
,사립,4,전북특별자치도 전주시 완산구,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,복식부기,결산세입,249037430,87361850,0,343160650,15281000,S130000337,8566405380,P100000001,14,일반고등학교,N,동암고등학교
,사립,4,전북특별자치도 김제시,,전북특별자치도교육청,전북특별자치도교육청,P100000001,N,미지정,결산세입,31016891,10927423,0,81529600,30353600,S130000339,3563303460,P100000001,14,일반고등학교,N,만경고등학교
