SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,국립,3,충청남도 공주시,3.0,교육부,충청남도교육청,A000000001,500000,N,0,복식부기,예산세출,183035000,94139000,35116000,359091000,277661000,S000003501,48904000,5771364.2,A000000001,13,N,국립공주대학교사범대학부설중학교,
중,공립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,N100000049,400000,N,0,복식부기,예산세출,241963000,60749000,128713000,302819000,414895000,S120000279,11840000,2322758.0,N100000001,13,N,공주여자중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,1124000,N,0,복식부기,예산세출,294892000,58765000,404211000,202035000,331450000,S120000281,12167000,3727554.3,N100000001,13,N,공주중학교,
중,공립,3,충청남도 공주시,3.0,충청남도공주교육지원청,충청남도교육청,N100000049,300000,N,0,복식부기,예산세출,99079000,34090000,31500000,86295000,98666000,S120000282,3070000,8209302.3,N100000001,13,N,반포중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,300000,N,0,복식부기,예산세출,214756000,59047000,68292000,189153000,296761000,S120000283,5622000,2410205.2,N100000001,13,N,봉황중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,0,N,0,복식부기,예산세출,102616000,43219000,14750000,52618000,110145000,S120000284,4775000,9374942.9,N100000001,13,N,사곡중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,1204000,N,0,복식부기,예산세출,116707000,43430000,94399000,102810000,116190000,S120000286,5470000,5856219.5,N100000001,13,N,우성중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,600000,N,0,복식부기,예산세출,149474000,38704000,11000000,78750000,140052000,S120000287,7942000,4023792.5,N100000001,13,N,유구중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,1000000,N,0,복식부기,예산세출,96064000,26030000,39135000,62520000,88453000,S120000288,3242000,18614352.9,N100000001,13,N,이인중학교,
,공립,3,충청남도 공주시,,충청남도공주교육지원청,충청남도교육청,N100000049,3000000,N,0,복식부기,예산세출,93109000,36114000,27550000,77060000,128575000,S120000290,4485000,7548836.7,N100000001,13,N,정안중학교,
