파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
충청북도교육청_사립_중등_결산_세출_2022.csv,35840343005.0,8757501815.0,2748726514.0,1686761644.0,7644314255.0,3026809997.0,6969107690.0,91636300.0,554079789.9000001,중등,19
충청북도교육청_사립_중등_결산_세출_2023.csv,35401665412.0,9116723040.0,3728406922.0,1989887246.0,5450749027.0,3412566164.0,6850829990.0,350183160.0,518256121.3999999,중등,19
충청북도교육청_사립_중등_결산_세출_2024.csv,35665943888.0,10002777677.0,4677206514.0,2499830128.0,6973442292.0,4142696262.0,4515159570.0,63315530.0,495091591.0,중등,19
충청북도교육청_사립_고등_결산_세출_2024.csv,79373717986.0,26152574467.0,11441101118.0,8513387540.0,21189235065.0,9178373150.0,14414839150.0,782621794.0,366570187.3,고등,21
충청북도교육청_사립_고등_결산_세출_2023.csv,79665090593.0,23696851727.0,7146704957.0,8129553905.0,14160666513.0,7752229394.0,12299480520.0,482462814.0,348390122.79999995,고등,21
충청북도교육청_사립_고등_결산_세출_2022.csv,79565605290.0,24362726436.0,4986070398.0,8165459484.0,13424964018.0,6992406285.0,8957746900.0,534201900.0,304627337.8,고등,21
충청북도교육청_사립_초등_결산_세출_2024.csv,2321362390.0,1324608120.0,1351480310.0,251549500.0,264912030.0,264636460.0,848000000.0,0.0,12070216.4,초등,1
충청북도교육청_사립_초등_결산_세출_2022.csv,1984853930.0,1056861950.0,818464850.0,191446420.0,316319000.0,220708820.0,837575110.0,0.0,10577446.5,초등,1
충청북도교육청_사립_초등_결산_세출_2023.csv,2185157210.0,1182617580.0,961909710.0,288242280.0,406265600.0,263254550.0,867333000.0,0.0,11418886.7,초등,1
중등_평균,35635984101.666664,9292334177.333334,3718113316.6666665,2058826339.3333333,6689501858.0,3527357474.3333335,6111699083.333333,168378330.0,522475834.1,중등,57
고등_평균,79534804623.0,24737384210.0,7857958824.333333,8269466976.333333,16258288532.0,7974336276.333333,11890688856.666666,599762169.3333334,339862549.29999995,고등,63
초등_평균,2163791176.6666665,1188029216.6666667,1043951623.3333334,243746066.66666666,329165543.3333333,249533276.66666666,850969370.0,0.0,11355516.533333331,초등,3
전체_평균,57304350882.71545,17005547487.707317,5773298535.390244,5195615927.243902,11435457561.398375,5725131392.487804,8943358974.227642,385224239.6585366,416475851.2130081,전체,123
