FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,경상북도 안동시,교육부,경상북도교육청,A000000001,0,N,0,복식부기,예산세출,258255000,98604000,147100000,129237000,483721000,S000003596,35595000,2817877.8,A000000001,16,N,대구교육대학교안동부설초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,253213000,68186000,154887000,149467000,176226000,S150001030,28680000,1790213.4,R100000001,16,N,경산동부초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,259493000,60850000,275650000,162402000,236779000,S150001031,29600000,2104258.7,R100000001,16,N,경산서부초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,162965000,86228000,106590000,102960000,103474000,S150001033,19500000,2656242.0,R100000001,16,N,경산중앙초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,214736000,45592000,181906000,103820000,133905000,S150001034,20540000,2382649.7,R100000001,16,N,경산초등학교,,,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,136194000,26438000,71203000,38370000,66953000,S150001035,9830000,6462740.7,R100000001,16,N,계당초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,193141000,114396000,130050000,146370000,190995000,S150001038,27340000,1588697.0,R100000001,16,N,금락초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,12635000,복식부기,예산세출,129365000,42172000,63233000,46760000,144917000,S150001039,10521000,4014312.5,R100000001,16,N,남산초등학교,,,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,165616000,30622000,64356000,59448000,52119000,S150001041,14300000,4954628.2,R100000001,16,N,남성초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,153598000,46484000,50885000,49976000,71352000,S150001042,9580000,3130123.0,R100000001,16,N,남천초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,149456000,27774000,35160000,41960000,52005000,S150001043,9800000,5854722.2,R100000001,16,N,다문초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,120680000,39186000,54006000,44489000,42248000,S150001044,10830000,7242767.4,R100000001,16,N,대동초등학교,,,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,19236000,복식부기,예산세출,206514000,58503000,55451000,85067000,95688000,S150001045,25520000,2612339.7,R100000001,16,N,부림초등학교,,,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,331935000,100960000,282765000,269426000,828726000,S150001050,68633000,1551892.0,R100000001,16,N,경산압량초등학교,,,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,129758000,45457000,44114000,80799000,28890000,S150001051,12231000,7583311.1,R100000001,16,N,와촌초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,128687000,43938000,25070000,68679000,110660000,S150001053,14253000,5928590.9,R100000001,16,N,용성초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,174377000,40396000,81325000,49180000,153491000,S150001056,14580000,4242553.7,R100000001,16,N,임당초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,170455000,40862000,43796000,70335000,76493000,S150001057,13748000,4778034.5,R100000001,16,N,자인초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,244193000,108583000,276928000,94642000,189370000,S150001058,26160000,1825001.9,R100000001,16,N,장산초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,261120000,70643000,408980000,272287000,338931000,S150001059,43500000,1387138.2,R100000001,16,N,정평초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,0,복식부기,예산세출,162538000,90249000,61413000,147459000,87336000,S150001060,28350000,1150089.6,R100000001,16,N,진량초등학교,초,2.0,
