FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,경상북도 안동시,교육부,경상북도교육청,A000000001,41897268,N,359999980,미지정,결산세출,314328515,234023790,277893710,310744170,751671920,S000003596,50792860,5724577.5,A000000001,16,N,대구교육대학교안동부설초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,9176000,N,0,복식부기,결산세출,313663488,374316213,386813860,770423231,863457570,S150001030,31838780,5926054.2,R100000001,16,N,경산동부초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,23736000,N,0,미지정,결산세출,343296124,524138913,516059570,564768645,828851699,S150001031,36524250,5826232.4,R100000001,16,N,경산서부초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,10591000,N,0,복식부기,결산세출,238211990,240707540,270659170,247662170,516798560,S150001033,31160970,7104070.3,R100000001,16,N,경산중앙초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,24415000,N,4664000,미지정,결산세출,404041900,77380890,350799500,330562530,585630135,S150001034,18925300,6110269.6,R100000001,16,N,경산초등학교,,,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,15512000,N,187421390,미지정,결산세출,213179036,96204943,146793050,124897540,263768865,S150001035,10229240,19592704.9,R100000001,16,N,계당초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,17811400,N,0,복식부기,결산세출,217598120,505914566,200654750,285861460,705172550,S150001038,32852110,3892801.9,R100000001,16,N,금락초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,0,N,56045290,복식부기,결산세출,166871860,77635960,178480370,320897250,373352400,S150001039,12119880,10583955.4,R100000001,16,N,남산초등학교,,,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,2236000,N,0,복식부기,결산세출,230335890,44069150,119086030,242430760,319932420,S150001041,21346570,12556882.3,R100000001,16,N,남성초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,6400000,N,0,미지정,결산세출,209789220,67317070,182867070,132820110,496498654,S150001042,9575170,9059568.0,R100000001,16,N,남천초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,10096000,N,840,복식부기,결산세출,158786530,114170780,136042830,107429400,306599880,S150001043,12034010,15651116.1,R100000001,16,N,다문초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,24403000,N,24420000,복식부기,결산세출,132185330,75758776,201423860,140608990,263017172,S150001044,20613610,20521645.1,R100000001,16,N,대동초등학교,,,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,14857300,N,0,복식부기,결산세출,273554870,586341770,142222860,262665200,496361920,S150001045,14704960,8567985.1,R100000001,16,N,부림초등학교,,,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,136460090,N,0,복식부기,결산세출,525948771,223906168,688941650,643299070,1936869490,S150001050,82038550,3493374.9,R100000001,16,N,경산압량초등학교,,,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,13527000,N,0,복식부기,결산세출,205077610,146672150,152784990,145512560,279966310,S150001051,15247030,21306392.2,R100000001,16,N,와촌초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,75962000,N,543137910,복식부기,결산세출,179412830,118425040,148344190,151982860,328730190,S150001053,13793590,23633160.8,R100000001,16,N,용성초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,6522000,N,50000000,복식부기,결산세출,283501710,60340120,193877760,345539120,344097310,S150001056,17688330,10756746.7,R100000001,16,N,임당초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,1687000,N,0,복식부기,결산세출,174159780,63664865,150488285,125718834,297046150,S150001057,15518650,9520500.7,R100000001,16,N,자인초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,18338000,N,148429200,미지정,결산세출,242710530,177405180,331024720,349329730,799884320,S150001058,25275460,4062907.1,R100000001,16,N,장산초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,19811000,N,0,미지정,결산세출,403837880,178839770,630185540,853323127,1215784730,S150001059,50435840,3332224.5,R100000001,16,N,정평초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,17850000,N,0,복식부기,결산세출,223841250,147072480,246815470,367770780,740804390,S150001060,27414620,3529021.9,R100000001,16,N,진량초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,12692400,N,0,미지정,결산세출,215535045,143819220,119876440,145902370,279305334,S150001061,13917190,9404525.2,R100000001,16,N,진성초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,601230,N,592961060,복식부기,결산세출,257815860,95719700,76931814,129970778,94627761,S150001062,13830860,32370745.2,R100000001,16,N,청천초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,14613000,N,11746000,복식부기,결산세출,449339325,181279560,559499240,815607935,939036130,S150001063,41664000,4424060.5,R100000001,16,N,하양초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,11292000,N,0,미지정,결산세출,213025678,323558840,200757560,257715352,955555122,S150001064,24351420,5268583.5,R100000001,16,N,하주초등학교,초,2.0,
공립,2,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,8197000,N,70528600,복식부기,결산세출,232174480,78600720,117905140,152112386,438300030,S150001065,16768777,9526385.8,R100000001,16,N,현흥초등학교,초,2.0,
공립,2,경상북도 경주시,경상북도경주교육지원청,경상북도교육청,R100000168,10522000,N,141682410,미지정,결산세출,154895670,218537510,147269210,184107070,346344830,S150001144,22667460,13622512.9,R100000001,16,N,감포초등학교,초,2.0,
공립,2,경상북도 경주시,경상북도경주교육지원청,경상북도교육청,R100000168,10308030,N,0,복식부기,결산세출,209926450,73596210,120917770,110805690,449820640,S150001146,9552750,10705734.1,R100000001,16,N,강동초등학교,,,
공립,2,경상북도 경주시,경상북도경주교육지원청,경상북도교육청,R100000168,14531200,N,10243720,미지정,결산세출,254568720,120760780,211865750,166391030,418375530,S150001149,17771550,7229216.0,R100000001,16,N,건천초등학교,초,2.0,
공립,2,경상북도 경주시,경상북도경주교육지원청,경상북도교육청,R100000168,498113765,N,1602466130,미지정,결산세출,395609679,253549240,421551349,696524921,1202062785,S150001150,41605140,5985343.1,R100000001,16,N,경주초등학교,초,2.0,
공립,2,경상북도 경주시,경상북도경주교육지원청,경상북도교육청,R100000168,0,N,17866390,복식부기,결산세출,201306320,99801450,348911461,402649820,363965115,S150001153,11280000,10789407.1,R100000001,16,N,계림초등학교,초,2.0,
공립,2,경상북도 경주시,경상북도경주교육지원청,경상북도교육청,R100000168,70246000,N,0,복식부기,결산세출,218727540,275223905,91070670,72459105,261941155,S150001155,9240500,17524717.1,R100000001,16,N,괘릉초등학교,초,2.0,
