SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,3,경상북도 경산시,3.0,경상북도경산교육지원청,경상북도교육청,R100000147,N,미지정,결산세입,16957687,6515649,0,14559000,1000000,S150001019,1411563730,R100000001,16,N,경북체육중학교,
중,공립,3,경상북도 경산시,3.0,경상북도경산교육지원청,경상북도교육청,R100000147,N,복식부기,결산세입,25869820,19301496,0,118229100,100000,S150001021,2705930220,R100000001,16,N,경산중학교,
중,공립,3,경상북도 경산시,3.0,경상북도경산교육지원청,경상북도교육청,R100000147,N,복식부기,결산세입,18665910,2425810,0,7221650,0,S150001024,478114320,R100000001,16,N,용성중학교,
중,공립,3,경상북도 경산시,3.0,경상북도경산교육지원청,경상북도교육청,R100000147,N,복식부기,결산세입,10477080,3139046,0,10774160,0,S150001026,535760970,R100000001,16,N,자인중학교,
중,공립,3,경상북도 경산시,3.0,경상북도경산교육지원청,경상북도교육청,R100000147,N,복식부기,결산세입,41153709,19086190,0,107987000,0,S150001027,2535846220,R100000001,16,N,장산중학교,
중,공립,3,경상북도 경주시,3.0,경상북도경주교육지원청,경상북도교육청,R100000168,N,미지정,결산세입,8441953,1226923,0,0,85518000,S150001122,288082100,R100000001,16,N,감포중학교,
중,공립,3,경상북도 경주시,3.0,경상북도경주교육지원청,경상북도교육청,R100000168,N,미지정,결산세입,25725934,8812351,0,72151720,400000,S150001123,2106569800,R100000001,16,N,경주여자중학교,
중,공립,3,경상북도 경주시,3.0,경상북도경주교육지원청,경상북도교육청,R100000168,N,미지정,결산세입,41937480,9940570,0,83197400,300000,S150001125,2098528350,R100000001,16,N,계림중학교,
중,공립,3,경상북도 경주시,3.0,경상북도경주교육지원청,경상북도교육청,R100000168,N,복식부기,결산세입,9098110,1287968,0,35369090,0,S150001130,861388480,R100000001,16,N,불국중학교,
,공립,3,경상북도 경주시,,경상북도경주교육지원청,경상북도교육청,R100000168,N,미지정,결산세입,4781190,74730,0,7363500,0,S150001131,316587010,R100000001,16,N,산내중학교,
중,공립,3,경상북도 경주시,3.0,경상북도경주교육지원청,경상북도교육청,R100000168,N,복식부기,결산세입,33120891,16783320,0,75385290,200000,S150001132,3038297700,R100000001,16,N,서라벌여자중학교,
중,공립,3,경상북도 경주시,3.0,경상북도경주교육지원청,경상북도교육청,R100000168,N,미지정,결산세입,18129981,12495302,0,80972530,1100000,S150001134,1955943500,R100000001,16,N,신라중학교,
중,공립,3,경상북도 경주시,3.0,경상북도경주교육지원청,경상북도교육청,R100000168,N,미지정,결산세입,10123109,2073237,0,17526780,0,S150001135,537021500,R100000001,16,N,아화중학교,
중,공립,3,경상북도 경주시,3.0,경상북도경주교육지원청,경상북도교육청,R100000168,N,미지정,결산세입,31904049,5689188,0,60432820,120313190,S150001137,1988119580,R100000001,16,N,안강중학교,
중,공립,3,경상북도 경주시,3.0,경상북도경주교육지원청,경상북도교육청,R100000168,N,미지정,결산세입,21738090,3367500,0,16277800,173853570,S150001138,780394200,R100000001,16,N,양남중학교,
중,공립,3,경상북도 경주시,3.0,경상북도경주교육지원청,경상북도교육청,R100000168,N,미지정,결산세입,7269132,1187720,0,13665100,79669000,S150001139,405950500,R100000001,16,N,양북중학교,
중,공립,3,경상북도 경주시,3.0,경상북도경주교육지원청,경상북도교육청,R100000168,N,미지정,결산세입,14332461,4292950,0,54706580,0,S150001140,1336450000,R100000001,16,N,외동중학교,
중,공립,3,경상북도 고령군,3.0,경상북도고령교육지원청,경상북도교육청,R100000194,N,미지정,결산세입,25566120,4660210,0,76823830,1100000,S150001328,1429042120,R100000001,16,N,고령중학교,
중,공립,3,경상북도 고령군,3.0,경상북도고령교육지원청,경상북도교육청,R100000194,Y,미지정,,0,0,0,0,0,S150001329,0,R100000001,16,Y,고령중학교개진분교장,본교에서 예·결산을 통합 운영하므로 본교에서 통합 공시하여 제외함.
중,공립,3,경상북도 고령군,3.0,경상북도고령교육지원청,경상북도교육청,R100000194,N,복식부기,결산세입,1378960,5191830,0,14078400,0,S150001331,668600000,R100000001,16,N,성산중학교,
중,공립,3,경상북도 고령군,3.0,경상북도고령교육지원청,경상북도교육청,R100000194,N,복식부기,결산세입,5111540,3090180,0,13943750,11300000,S150001332,849546300,R100000001,16,N,쌍림중학교,
중,공립,3,경상북도 고령군,3.0,경상북도고령교육지원청,경상북도교육청,R100000194,N,복식부기,결산세입,13485891,482960,0,7771200,0,S150001333,370131600,R100000001,16,N,우곡중학교,
,공립,3,경상북도 구미시,,경상북도구미교육지원청,경상북도교육청,R100000213,N,미지정,결산세입,60565045,11258941,0,69420600,1540000,S150001393,1605570470,R100000001,16,N,구미신평중학교,
