FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
국립,4,경상북도 구미시,교육부,경상북도교육청,A000000001,N,복식부기,결산세입,2104564993,81511630,0,798942490,792698410,S000003539,7415000000,A000000001,16,특수목적고등학교,N,구미전자공업고등학교,,고,4.0
공립,4,경상북도 문경시,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,10741970,1960920,0,47398450,2889000,S150000712,579186110,R100000001,16,일반고등학교,N,가은고등학교,,,
공립,4,경상북도 예천군,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,63814080,12379340,0,291575920,150800000,S150000714,3157603160,R100000001,16,일반고등학교,N,경북일고등학교,,고,4.0
공립,4,경상북도 경주시,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,297699398,12413306,0,192644000,203275790,S150000715,2707751480,R100000001,16,특수목적고등학교,N,한국국제통상마이스터고등학교,,고,4.0
공립,4,경상북도 영덕군,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,13447320,4093320,0,25178450,0,S150000716,853380810,R100000001,16,특성화고등학교,N,강구정보고등학교,,고,4.0
공립,4,경상북도 포항시 남구,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,82973010,77005440,0,435438340,89480000,S150000719,7753922230,R100000001,16,특수목적고등학교,N,경북과학고등학교,,고,4.0
공립,4,경상북도 구미시,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,98033597,27230704,0,548925240,37002140,S150000720,3365785030,R100000001,16,특성화고등학교,N,경북생활과학고등학교,,고,4.0
공립,4,경상북도 구미시,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,65826250,45130950,0,977884910,500000,S150000721,2434424940,R100000001,16,특수목적고등학교,N,경북외국어고등학교,,고,4.0
공립,4,경상북도 경산시,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,377536104,45071187,0,62537400,31116600,S150000723,6348157830,R100000001,16,특수목적고등학교,N,경북체육고등학교,,고,4.0
공립,4,경상북도 경산시,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,73132930,36933720,0,558077940,32520000,S150000724,3728128950,R100000001,16,자율고등학교,N,경산고등학교,,고,4.0
공립,4,경상북도 경산시,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,154724671,25428881,0,115801170,62729055,S150000729,5532272600,R100000001,16,특성화고등학교,N,경북기계금속고등학교,,고,4.0
공립,4,경상북도 경주시,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,956027571,36392600,0,231404370,38803900,S150000735,7326779300,R100000001,16,특성화고등학교,N,경주공업고등학교,,고,4.0
공립,4,경상북도 경주시,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,39092020,11832290,0,159249590,1980000,S150000736,2235884320,R100000001,16,특성화고등학교,N,경주디자인고등학교,,고,4.0
공립,4,경상북도 경주시,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,165247147,27811980,0,611329260,850000,S150000738,3471182600,R100000001,16,일반고등학교,N,경주여자고등학교,,고,4.0
공립,4,경상북도 경주시,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,79423443,17550683,0,294043570,1000000,S150000746,2660736040,R100000001,16,일반고등학교,N,계림고등학교,,고,4.0
공립,4,경상북도 고령군,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,39227000,20267480,0,24736340,8360380,S150000748,1747419360,R100000001,16,특성화고등학교,N,한국조리명장고등학교,,,
공립,4,경상북도 포항시 남구,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,74120300,7093010,0,8100000,4264000,S150000752,1580920740,R100000001,16,특성화고등학교,N,포항과학기술고등학교,,고,4.0
공립,4,경상북도 구미시,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,65285087,65807260,0,739884370,1800000,S150000753,5675420760,R100000001,16,일반고등학교,N,구미고등학교,,,
