SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,대구광역시 북구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,72737320,46392816,0,362483210,2497240,S030000243,8240430730,D100000001,3,일반고등학교,N,강북고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,11244918,13124964,0,430231530,39082080,S030000245,8738691550,D100000001,3,일반고등학교,N,경명여자고등학교
고,사립,4,대구광역시 중구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,153516617,67168243,0,128055690,87237491,S030000248,11669390390,D100000001,3,특성화고등학교,N,경북공업고등학교
고,사립,4,대구광역시 남구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,534765387,49377172,0,108551240,353934000,S030000255,15153831740,D100000001,3,특성화고등학교,N,경북여자상업고등학교
,사립,4,대구광역시 남구,,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,193569085,180959706,0,8488394360,131370000,S030000256,3589787720,D100000001,3,특수목적고등학교,N,경북예술고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,357809007,41676344,0,442063450,7860000,S030000257,8001429770,D100000001,3,일반고등학교,N,경상고등학교
,사립,4,대구광역시 남구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,377385333,52660483,0,89003550,72708171,S030000258,12253602540,D100000001,3,특성화고등학교,N,경상공업고등학교
고,사립,4,대구광역시 북구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,477055378,21430570,0,666199270,74723052,S030000260,8766715340,D100000001,3,일반고등학교,N,경상여자고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,11333967,18942621,0,381440330,23743120,S030000262,7609513290,D100000001,3,일반고등학교,N,경신고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,1171787258,155910515,0,1204070250,44615660,S030000265,12711901560,D100000001,3,일반고등학교,N,경원고등학교
,사립,4,대구광역시 남구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,10841129,18437566,0,270057880,74029850,S030000266,8146614640,D100000001,3,일반고등학교,N,경일여자고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,결산세입,9806760,86337290,0,278863640,9483200,S030000268,10322785080,D100000001,3,일반고등학교,N,경화여자고등학교
,사립,4,대구광역시 서구,,대구광역시교육청,대구광역시교육청,D100000001,N,미지정,결산세입,13490151,138608371,0,7835454946,786917230,S030000271,2782760170,D100000001,3,자율고등학교,N,계성고등학교
