SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,대구광역시 북구,4.0,대구광역시교육청,대구광역시교육청,D100000001,1000000,N,60378000,복식부기,예산세출,443454000,75061000,126246000,451248000,315764000,S030000243,5413901000,9219614.5,D100000001,3,일반고등학교,N,강북고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,0,복식부기,예산세출,339953000,76743000,49856000,202299000,276769000,S030000245,5539770000,11162461.3,D100000001,3,일반고등학교,N,경명여자고등학교
고,사립,4,대구광역시 중구,4.0,대구광역시교육청,대구광역시교육청,D100000001,10000000,N,39418000,복식부기,예산세출,458179000,81793000,70365000,406682000,47889000,S030000248,7104599000,11592277.9,D100000001,3,특성화고등학교,N,경북공업고등학교
고,사립,4,대구광역시 남구,4.0,대구광역시교육청,대구광역시교육청,D100000001,3000000,N,0,복식부기,예산세출,308316000,108773000,25700000,207478000,77077000,S030000255,4698535000,10967432.3,D100000001,3,특성화고등학교,N,경북여자상업고등학교
,사립,4,대구광역시 남구,,대구광역시교육청,대구광역시교육청,D100000001,5000000,N,60000000,복식부기,예산세출,979310000,404491000,2050693000,830591000,1207057000,S030000256,5896572000,9575974.9,D100000001,3,특수목적고등학교,N,경북예술고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,0,복식부기,예산세출,441722000,113877000,80419000,376936000,605193000,S030000257,5822920000,11681423.9,D100000001,3,일반고등학교,N,경상고등학교
,사립,4,대구광역시 남구,,대구광역시교육청,대구광역시교육청,D100000001,3000000,N,21960000,복식부기,예산세출,404956000,118240000,98780000,733777000,159676000,S030000258,8020096000,14891721.2,D100000001,3,특성화고등학교,N,경상공업고등학교
고,사립,4,대구광역시 북구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,0,복식부기,예산세출,452027000,54838000,159640000,324291000,601586000,S030000260,6752240000,13635003.3,D100000001,3,일반고등학교,N,경상여자고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,5000000,N,1000000,복식부기,예산세출,401315000,103418000,88814000,91475000,222616000,S030000262,5022403000,9959800.3,D100000001,3,일반고등학교,N,경신고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,12000000,복식부기,예산세출,414459000,75079000,537128000,439584000,1135423000,S030000265,6759674000,11672910.3,D100000001,3,일반고등학교,N,경원고등학교
,사립,4,대구광역시 남구,,대구광역시교육청,대구광역시교육청,D100000001,5000000,N,0,복식부기,예산세출,410303000,47691000,89591000,91510000,332545000,S030000266,4750040000,12184425.5,D100000001,3,일반고등학교,N,경일여자고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,5000000,N,0,복식부기,예산세출,359929000,55949000,50700000,227459000,300437000,S030000268,4881808000,12002616.3,D100000001,3,일반고등학교,N,경화여자고등학교
,사립,4,대구광역시 서구,,대구광역시교육청,대구광역시교육청,D100000001,5000000,N,10500000,복식부기,예산세출,537921000,315074000,513357000,790119000,2283636000,S030000271,5213085000,11748106.9,D100000001,3,자율고등학교,N,계성고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,0,복식부기,예산세출,348919000,96515000,103632000,352906000,262722000,S030000274,6857644000,10597540.3,D100000001,3,특성화고등학교,N,대구보건고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,43512000,복식부기,예산세출,439392000,78228000,97340000,403551000,294923000,S030000277,7261699000,10733057.3,D100000001,3,일반고등학교,N,능인고등학교
,사립,4,대구광역시 달성군,,대구광역시교육청,대구광역시교육청,D100000001,0,N,0,복식부기,예산세출,252218000,67241000,38581000,151842000,866281000,S030000280,3610697000,12133479.3,D100000001,3,일반고등학교,N,달서고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,4500000,복식부기,예산세출,1033480000,130387000,84645000,305022000,1436155000,S030000283,4726371000,10874028.2,D100000001,3,일반고등학교,N,대건고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,3000000,N,0,복식부기,예산세출,469297000,64855000,44643000,320022000,251837000,S030000289,5814054000,8764412.6,D100000001,3,일반고등학교,N,대구남산고등학교
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,2000000,N,15236000,복식부기,예산세출,311770000,37879000,77822000,296817000,431913000,S030000293,4744896000,7243981.6,D100000001,3,일반고등학교,N,대구동부고등학교
고,사립,4,대구광역시 남구,4.0,대구광역시교육청,대구광역시교육청,D100000001,500000,N,25842000,복식부기,예산세출,240259000,81474000,35240000,206751000,152908000,S030000299,5447979000,12978937.1,D100000001,3,특성화고등학교,N,대구여자상업고등학교
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,0,복식부기,예산세출,393343000,199254000,58640000,272058000,719532000,S030000305,4363540000,10881099.6,D100000001,3,특성화고등학교,N,대구관광고등학교
고,사립,4,대구광역시 서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,3000000,N,0,복식부기,예산세출,370318000,79847000,331844000,247609000,408385000,S030000306,5775041000,10802461.1,D100000001,3,일반고등학교,N,대구제일고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,2000000,N,0,복식부기,예산세출,378550000,50105000,40795000,313922000,230145000,S030000309,6022475000,9627896.0,D100000001,3,일반고등학교,N,대구혜화여자고등학교
,사립,4,대구광역시 수성구,,대구광역시교육청,대구광역시교육청,D100000001,2000000,N,18077000,복식부기,예산세출,346578000,115596000,767792000,320593000,1130332000,S030000310,7064367000,10322764.3,D100000001,3,일반고등학교,N,대륜고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,21183000,복식부기,예산세출,347250000,56849000,63428000,372415000,202808000,S030000312,3476727000,13047873.6,D100000001,3,특성화고등학교,N,대중금속공업고등학교
,사립,4,대구광역시 수성구,,대구광역시교육청,대구광역시교육청,D100000001,2000000,N,10000000,복식부기,예산세출,521330000,115089000,197145000,469854000,646020000,S030000313,7072944000,8865929.3,D100000001,3,일반고등학교,N,덕원고등학교
고,사립,4,대구광역시 달성군,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,0,복식부기,예산세출,349383000,80517000,274179000,270742000,788543000,S030000314,4175940000,8798968.9,D100000001,3,일반고등학교,N,대원고등학교
고,사립,4,대구광역시 달서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,1500000,N,500000000,복식부기,예산세출,526482000,89634000,177248000,439353000,607570000,S030000318,7362649000,10280122.9,D100000001,3,특성화고등학교,N,상서고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,1000000,N,0,복식부기,예산세출,414391000,62180000,361965000,220037000,712971000,S030000321,6043040000,14473303.7,D100000001,3,일반고등학교,N,성광고등학교
고,사립,4,대구광역시 북구,4.0,대구광역시교육청,대구광역시교육청,D100000001,2000000,N,0,복식부기,예산세출,364591000,130606000,34000000,246662000,976051000,S030000325,5751297000,10101220.7,D100000001,3,일반고등학교,N,성화여자고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,0,복식부기,예산세출,413499000,96981000,269191000,316375000,563540000,S030000326,5450265000,10013874.6,D100000001,3,일반고등학교,N,송현여자고등학교
,사립,4,대구광역시 중구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,2400000,복식부기,예산세출,393076000,59609000,200272000,224241000,398051000,S030000329,4649901000,10777363.6,D100000001,3,일반고등학교,N,신명고등학교
,사립,4,대구광역시 달성군,,대구광역시교육청,대구광역시교육청,D100000001,0,N,5000000,복식부기,예산세출,358389000,101538000,163790000,137903000,350351000,S030000330,4721427000,9666221.9,D100000001,3,일반고등학교,N,심인고등학교
고,사립,4,대구광역시 달서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,61914000,복식부기,예산세출,611068000,94230000,364600000,512067000,931303000,S030000331,8965890000,10168345.4,D100000001,3,일반고등학교,N,영남고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,71000,N,96653000,복식부기,예산세출,554027000,100747000,157425000,434640000,209654000,S030000332,8124204000,12343649.2,D100000001,3,특성화고등학교,N,영남공업고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,1000,N,47243000,복식부기,예산세출,365632000,94087000,21600000,86155000,44493000,S030000333,4078224000,9058193.1,D100000001,3,일반고등학교,N,영송여자고등학교
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,1000000,N,12000000,복식부기,예산세출,443221000,63497000,206290000,404774000,871633000,S030000334,5681642000,10286555.6,D100000001,3,일반고등학교,N,영신고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,1500000,N,0,복식부기,예산세출,320246000,61560000,21848000,320869000,348857000,S030000335,4419469000,10445530.4,D100000001,3,일반고등학교,N,영진고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,2000000,N,50000000,복식부기,예산세출,304774000,53308000,100928000,262279000,259473000,S030000339,5384081000,11458648.2,D100000001,3,일반고등학교,N,오성고등학교
고,사립,4,대구광역시 달서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,5000000,N,0,복식부기,예산세출,489056000,67682000,230110000,359659000,462506000,S030000342,6976702000,11363379.6,D100000001,3,일반고등학교,N,원화여자고등학교
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,1000000,N,6500000,복식부기,예산세출,314833000,76677000,183040000,296142000,246388000,S030000345,4361648000,9068145.5,D100000001,3,일반고등학교,N,정동고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,0,복식부기,예산세출,467100000,82456000,41641000,124056000,195006000,S030000346,6127528000,9912376.1,D100000001,3,일반고등학교,N,정화여자고등학교
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,5000000,N,25000000,복식부기,예산세출,340330000,88668000,49160000,411151000,33243000,S030000347,5108030000,13497955.5,D100000001,3,특성화고등학교,N,조일고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,5000000,N,0,복식부기,예산세출,302047000,60098000,39163000,129478000,61754000,S030000348,5047080000,8792243.0,D100000001,3,일반고등학교,N,대구중앙고등학교
