FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,대구광역시 남구,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,예산세입,5000000,2365000,0,90591000,35000000,S030000367,3907880000,D100000001,3,N,경일여자중학교,중,3.0
사립,3,대구광역시 달서구,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,예산세입,5000000,5850000,0,35708000,1000000,S030000369,1995197000,D100000001,3,N,경암중학교,,
사립,3,대구광역시 달서구,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,예산세입,7000000,3730000,0,39834000,11000000,S030000371,2083687000,D100000001,3,N,구남중학교,,
사립,3,대구광역시 달서구,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,예산세입,6800000,4000000,0,158069000,25000000,S030000373,4202135000,D100000001,3,N,대건중학교,중,3.0
사립,3,대구광역시 달서구,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,예산세입,9000000,2000000,0,79508000,4500000,S030000383,2906058000,D100000001,3,N,상서중학교,,
사립,3,대구광역시 달서구,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,예산세입,9000000,3500000,0,66072000,2010000,S030000390,2690558000,D100000001,3,N,송현여자중학교,,
사립,3,대구광역시 달성군,대구광역시달성교육지원청,대구광역시교육청,D100000143,N,복식부기,예산세입,5000000,5000000,0,215700000,10000000,S030000392,3549242000,D100000001,3,N,심인중학교,,
사립,3,대구광역시 달서구,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,예산세입,15000000,56700000,0,239116000,10000000,S030000393,4437461000,D100000001,3,N,영남중학교,중,3.0
사립,3,대구광역시 달서구,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,예산세입,10000000,7445000,0,135860000,300000,S030000396,3356552000,D100000001,3,N,원화중학교,중,3.0
사립,3,대구광역시 남구,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,예산세입,6000000,4469000,0,458374000,39000000,S030000403,4170176000,D100000001,3,N,협성경복중학교,,
사립,3,대구광역시 달서구,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,예산세입,10020000,8116000,0,137988000,26400000,S030000405,4028648000,D100000001,3,N,효성중학교,,
사립,3,대구광역시 달성군,대구광역시달성교육지원청,대구광역시교육청,D100000143,N,복식부기,예산세입,5000000,2710000,0,70599000,11050000,S030000554,1726613000,D100000001,3,N,가창중학교,,
사립,3,대구광역시 달성군,대구광역시달성교육지원청,대구광역시교육청,D100000143,N,복식부기,예산세입,4000000,634000,0,43560000,7414000,S030000559,1066742000,D100000001,3,N,달서중학교,중,3.0
사립,3,대구광역시 달성군,대구광역시달성교육지원청,대구광역시교육청,D100000143,N,복식부기,예산세입,4000000,4480000,0,38245000,10000000,S030000563,1979091000,D100000001,3,N,현풍중학교,,
사립,3,대구광역시 중구,대구광역시동부교육지원청,대구광역시교육청,D100000171,N,복식부기,예산세입,3000000,5295000,0,0,500000,S030000619,2624650000,D100000001,3,N,경구중학교,,
사립,3,대구광역시 수성구,대구광역시동부교육지원청,대구광역시교육청,D100000171,N,복식부기,예산세입,13000000,1550000,0,35000000,10000000,S030000620,4161547000,D100000001,3,N,경신중학교,중,3.0
사립,3,대구광역시 중구,대구광역시동부교육지원청,대구광역시교육청,D100000171,N,복식부기,예산세입,7000000,14200000,0,63197000,25665000,S030000621,3360318000,D100000001,3,N,계성중학교,,
사립,3,대구광역시 동구,대구광역시동부교육지원청,대구광역시교육청,D100000171,N,복식부기,예산세입,5000000,2020000,0,137735000,3400000,S030000622,2231750000,D100000001,3,N,공산중학교,,
사립,3,대구광역시 수성구,대구광역시동부교육지원청,대구광역시교육청,D100000171,N,복식부기,예산세입,10000000,2000000,0,0,5000000,S030000623,4807242000,D100000001,3,N,능인중학교,중,3.0
사립,3,대구광역시 수성구,대구광역시동부교육지원청,대구광역시교육청,D100000171,N,복식부기,예산세입,31297000,2350000,0,5092000,2000000,S030000628,2731502000,D100000001,3,N,대구중앙중학교,중,3.0
