SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,대구광역시 북구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,10000000,30758000,0,484645000,1000000,S030000243,6397194000,D100000001,3,일반고등학교,N,강북고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,6000000,4830000,0,480240000,21149000,S030000245,6238861000,D100000001,3,일반고등학교,N,경명여자고등학교
,사립,4,대구광역시 중구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,5000000,19000000,0,0,0,S030000248,7303856000,D100000001,3,특성화고등학교,N,경북공업고등학교
고,사립,4,대구광역시 남구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,10000000,23207000,0,80882000,63000000,S030000255,5101950000,D100000001,3,특성화고등학교,N,경북여자상업고등학교
,사립,4,대구광역시 남구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,400000000,66691000,0,10780422000,63000000,S030000256,0,D100000001,3,특수목적고등학교,N,경북예술고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,10000000,90857000,0,1171630000,20000000,S030000257,6369517000,D100000001,3,일반고등학교,N,경상고등학교
,사립,4,대구광역시 남구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,10000000,33903000,0,143626000,22000000,S030000258,9587507000,D100000001,3,특성화고등학교,N,경상공업고등학교
고,사립,4,대구광역시 북구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,5000000,28120000,0,628400000,20000000,S030000260,7104603000,D100000001,3,일반고등학교,N,경상여자고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,17500000,5550000,0,258360000,58208000,S030000262,5235672000,D100000001,3,일반고등학교,N,경신고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,14000000,11752000,0,1589825000,5000000,S030000265,7441174000,D100000001,3,일반고등학교,N,경원고등학교
,사립,4,대구광역시 남구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,5000000,6849000,0,795143000,61000000,S030000266,5103001000,D100000001,3,일반고등학교,N,경일여자고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,17000000,9420000,0,383583000,5000000,S030000268,5688300000,D100000001,3,일반고등학교,N,경화여자고등학교
,사립,4,대구광역시 서구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,150000000,79470000,0,6179945000,361637000,S030000271,0,D100000001,3,자율고등학교,N,계성고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,9800000,40940000,0,209067000,159864000,S030000274,7169859000,D100000001,3,특성화고등학교,N,대구보건고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,30000000,41400000,0,463922000,5000000,S030000277,7525283000,D100000001,3,일반고등학교,N,능인고등학교
,사립,4,대구광역시 달성군,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,1985000,2371000,0,782974000,44486000,S030000280,4070617000,D100000001,3,일반고등학교,N,달서고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,10000000,31550000,0,7734099000,1234111000,S030000283,0,D100000001,3,일반고등학교,N,대건고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,3000000,17780000,0,364638000,16000000,S030000289,6587842000,D100000001,3,일반고등학교,N,대구남산고등학교
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,10000000,5730000,0,173058000,5000000,S030000293,5578467000,D100000001,3,일반고등학교,N,대구동부고등학교
고,사립,4,대구광역시 남구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,12000000,10807000,0,74530000,21500000,S030000299,5659243000,D100000001,3,특성화고등학교,N,대구여자상업고등학교
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,10000000,2502000,0,585132000,1000000,S030000305,5585000000,D100000001,3,특성화고등학교,N,대구관광고등학교
고,사립,4,대구광역시 서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,10000000,5483000,0,780835000,392906000,S030000306,6182344000,D100000001,3,일반고등학교,N,대구제일고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,3000000,6570000,0,174498000,5000000,S030000309,6628750000,D100000001,3,일반고등학교,N,대구혜화여자고등학교
,사립,4,대구광역시 수성구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,16000000,20950000,0,1147976000,402505000,S030000310,7818628000,D100000001,3,일반고등학교,N,대륜고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,20000000,12150000,0,248974000,258047000,S030000312,3408525000,D100000001,3,특성화고등학교,N,대중금속공업고등학교
,사립,4,대구광역시 수성구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,17000000,41349000,0,964559000,29000000,S030000313,7326276000,D100000001,3,일반고등학교,N,덕원고등학교
고,사립,4,대구광역시 달성군,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,20000000,4718000,0,961422000,1500000,S030000314,5130595000,D100000001,3,일반고등학교,N,대원고등학교
고,사립,4,대구광역시 달서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,20000000,652760000,0,287130000,324532000,S030000318,8129752000,D100000001,3,특성화고등학교,N,상서고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,13000000,8700000,0,708093000,1241000,S030000321,6473894000,D100000001,3,일반고등학교,N,성광고등학교
고,사립,4,대구광역시 북구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,20000000,25739000,0,744579000,402000000,S030000325,6293405000,D100000001,3,일반고등학교,N,성화여자고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,11000000,12463000,0,567188000,18851000,S030000326,6274967000,D100000001,3,일반고등학교,N,송현여자고등학교
,사립,4,대구광역시 중구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,10000000,4800000,0,790018000,55700000,S030000329,5749268000,D100000001,3,일반고등학교,N,신명고등학교
,사립,4,대구광역시 달성군,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,10000000,6200000,0,633700000,17000000,S030000330,4473001000,D100000001,3,일반고등학교,N,심인고등학교
고,사립,4,대구광역시 달서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,10000000,104000000,0,1365000000,40000000,S030000331,9243533000,D100000001,3,일반고등학교,N,영남고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,222356000,42800000,0,333645000,2000000,S030000332,9287408000,D100000001,3,특성화고등학교,N,영남공업고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,8000000,8495000,0,217795000,1000000,S030000333,5241837000,D100000001,3,일반고등학교,N,영송여자고등학교
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,6000000,9200000,0,580000000,525000000,S030000334,6023629000,D100000001,3,일반고등학교,N,영신고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,12000000,12900000,0,261390000,4500000,S030000335,5621111000,D100000001,3,일반고등학교,N,영진고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,8000000,4920000,0,270132000,9100000,S030000339,5774664000,D100000001,3,일반고등학교,N,오성고등학교
고,사립,4,대구광역시 달서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,15000000,4717000,0,924672000,2305000,S030000342,7738987000,D100000001,3,일반고등학교,N,원화여자고등학교
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,11773000,4510000,0,524140000,2000000,S030000345,5075463000,D100000001,3,일반고등학교,N,정동고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,0,4830000,0,376500000,20000000,S030000346,7006481000,D100000001,3,일반고등학교,N,정화여자고등학교
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,N,복식부기,예산세입,15000000,12487000,0,60480000,3038000,S030000347,5893601000,D100000001,3,특성화고등학교,N,조일고등학교
