FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,2,대구광역시 달서구,대구광역시남부교육지원청,대구광역시교육청,D100000117,N,복식부기,결산세입,172234061,40487088,0,5245135820,13500000,S030000459,639389310,D100000001,3,N,효성초등학교,,
사립,2,대구광역시 중구,대구광역시동부교육지원청,대구광역시교육청,D100000171,N,복식부기,결산세입,231920586,70607469,0,6853714050,20000000,S030000658,779257000,D100000001,3,N,계성초등학교,초,2.0
사립,2,대구광역시 수성구,대구광역시동부교육지원청,대구광역시교육청,D100000171,N,미지정,결산세입,24631818,9407559,0,1997391300,24853550,S030000722,306114000,D100000001,3,N,대구삼육초등학교,,
사립,2,대구광역시 동구,대구광역시동부교육지원청,대구광역시교육청,D100000171,N,미지정,결산세입,25786103,32716756,0,7244301510,36670000,S030000723,773573700,D100000001,3,N,영신초등학교,,
