SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,대구광역시 북구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,324796620,미지정,결산세출,643003165,63400970,183831710,476697330,1024386725,S030000243,5584253240,10401465.9,D100000001,3,일반고등학교,N,강북고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,0,복식부기,결산세출,354770707,411767940,196559520,313134580,901533850,S030000245,5832272120,12342124.4,D100000001,3,일반고등학교,N,경명여자고등학교
,사립,4,대구광역시 중구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,636064218,미지정,결산세출,558747482,888190500,498863904,2011668430,740813460,S030000248,6405061170,15610916.4,D100000001,3,특성화고등학교,N,경북공업고등학교
고,사립,4,대구광역시 남구,4.0,대구광역시교육청,대구광역시교육청,D100000001,23668510,N,32871400,미지정,결산세출,344896149,194374970,712487754,363907879,535607440,S030000255,4648380270,13159682.1,D100000001,3,특성화고등학교,N,경북여자상업고등학교
,사립,4,대구광역시 남구,,대구광역시교육청,대구광역시교육청,D100000001,41546880,N,641117370,복식부기,결산세출,613326405,421167840,1670655270,603708890,1879532830,S030000256,5782716030,9125897.8,D100000001,3,특수목적고등학교,N,경북예술고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,876700,복식부기,결산세출,344816060,1903022072,127271708,567419365,1300140160,S030000257,5979499450,15442666.9,D100000001,3,일반고등학교,N,경상고등학교
,사립,4,대구광역시 남구,,대구광역시교육청,대구광역시교육청,D100000001,62920315,N,82801600,복식부기,결산세출,437787950,1415557005,1511073579,720497646,1280467388,S030000258,8280795100,13223298.7,D100000001,3,특성화고등학교,N,경상공업고등학교
고,사립,4,대구광역시 북구,4.0,대구광역시교육청,대구광역시교육청,D100000001,103000,N,0,미지정,결산세출,430250400,524475880,269714610,483390444,1281489010,S030000260,6433521010,14277188.4,D100000001,3,일반고등학교,N,경상여자고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,592,N,361806440,복식부기,결산세출,378771568,421112084,226767139,123160240,1137036030,S030000262,4689684660,11741342.0,D100000001,3,일반고등학교,N,경신고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,27000000,복식부기,결산세출,583747252,406265620,898841847,430343772,1895162670,S030000265,7027267620,12090803.4,D100000001,3,일반고등학교,N,경원고등학교
,사립,4,대구광역시 남구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,597158990,복식부기,결산세출,283132950,121591450,524389310,88685080,852776550,S030000266,3865926380,15600149.5,D100000001,3,일반고등학교,N,경일여자고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,1286083330,복식부기,결산세출,653094388,100539430,249595250,163272970,838480990,S030000268,5350436010,15683307.4,D100000001,3,일반고등학교,N,경화여자고등학교
,사립,4,대구광역시 서구,,대구광역시교육청,대구광역시교육청,D100000001,1600000,N,36905490,복식부기,결산세출,395713267,320358606,625702172,180063024,2373570733,S030000271,4498419631,11777001.3,D100000001,3,자율고등학교,N,계성고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,22647212,N,545082850,복식부기,결산세출,381804660,407095150,585066037,597625708,1257792850,S030000274,6985397670,13069711.7,D100000001,3,특성화고등학교,N,대구보건고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,3057276020,복식부기,결산세출,539697045,343848560,272114793,265344555,1361986945,S030000277,7085744490,13898938.1,D100000001,3,일반고등학교,N,능인고등학교
,사립,4,대구광역시 달성군,,대구광역시교육청,대구광역시교육청,D100000001,17971570,N,377392450,복식부기,결산세출,294854493,171750710,156288520,77062154,1265725700,S030000280,3634622770,14412664.3,D100000001,3,일반고등학교,N,달서고등학교
,사립,4,대구광역시 달서구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,48000000,미지정,결산세출,357063820,373971462,307435596,204553490,2836578890,S030000283,4642531193,11272666.4,D100000001,3,일반고등학교,N,대건고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,796201600,복식부기,결산세출,431854361,216561660,128397750,379632822,1274842887,S030000289,6011285890,11157943.2,D100000001,3,일반고등학교,N,대구남산고등학교
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,603178440,미지정,결산세출,340351909,588723820,252672050,257970436,1116313775,S030000293,5219604860,11127244.7,D100000001,3,일반고등학교,N,대구동부고등학교
고,사립,4,대구광역시 남구,4.0,대구광역시교육청,대구광역시교육청,D100000001,107384040,N,90476610,미지정,결산세출,220468045,245859508,579716510,255543247,949144150,S030000299,5204895580,11902780.2,D100000001,3,특성화고등학교,N,대구여자상업고등학교
고,사립,4,대구광역시 동구,4.0,대구광역시교육청,대구광역시교육청,D100000001,14293970,N,42788000,복식부기,결산세출,430902896,190149660,258936535,597351730,936049330,S030000305,5945651010,11373139.4,D100000001,3,특성화고등학교,N,대구관광고등학교
고,사립,4,대구광역시 서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,30343000,미지정,결산세출,613942372,140005467,473730870,271041340,996456020,S030000306,6094445130,13080370.6,D100000001,3,일반고등학교,N,대구제일고등학교
고,사립,4,대구광역시 수성구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,256960450,복식부기,결산세출,364231057,544315840,182685670,466075880,1318880830,S030000309,6604452680,12081392.6,D100000001,3,일반고등학교,N,대구혜화여자고등학교
,사립,4,대구광역시 수성구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,646945470,복식부기,결산세출,404564772,344061968,495224150,244994300,2241884410,S030000310,7094398990,11062752.2,D100000001,3,일반고등학교,N,대륜고등학교
,사립,4,대구광역시 북구,,대구광역시교육청,대구광역시교육청,D100000001,41983390,N,18602490,복식부기,결산세출,626424928,224362240,582538920,785680610,485275420,S030000312,3155614764,18160990.1,D100000001,3,특성화고등학교,N,대중금속공업고등학교
,사립,4,대구광역시 수성구,,대구광역시교육청,대구광역시교육청,D100000001,0,N,212295100,복식부기,결산세출,411967609,248149389,263247670,561041530,1427612880,S030000313,6481208860,9771640.9,D100000001,3,일반고등학교,N,덕원고등학교
고,사립,4,대구광역시 달성군,4.0,대구광역시교육청,대구광역시교육청,D100000001,4511750,N,0,미지정,결산세출,564444046,184941650,127938570,298921546,917634220,S030000314,4253013720,10412140.2,D100000001,3,일반고등학교,N,대원고등학교
고,사립,4,대구광역시 달서구,4.0,대구광역시교육청,대구광역시교육청,D100000001,0,N,2286879150,복식부기,결산세출,460991575,954693700,2007881555,353825746,1514583534,S030000318,7386529350,14950434.2,D100000001,3,특성화고등학교,N,상서고등학교
