파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
인천광역시교육청_공립_고등_예산_세입_2024.csv,125010330000,106938000,9688561000,0,1785799000,1321363000,고등
인천광역시교육청_공립_고등_예산_세입_2023.csv,83164856000,100700000,10235115000,0,1392232000,1673625000,고등
인천광역시교육청_공립_고등_예산_세입_2022.csv,87930241000,11080000,12567373000,0,1033311000,1531614000,고등
인천광역시교육청_공립_중등_예산_세입_2024.csv,100620920000,1100000,3893805000,0,1217980000,1780220000,중등
인천광역시교육청_공립_초등_예산_세입_2024.csv,207310121000,855701000,19126999000,0,3066652000,2958655000,초등
인천광역시교육청_공립_초등_예산_세입_2023.csv,182741823000,625178000,24324206000,0,2451916000,2888498000,초등
인천광역시교육청_공립_중등_예산_세입_2022.csv,132659143000,395557000,5076092000,0,653421000,1907184000,중등
인천광역시교육청_공립_초등_예산_세입_2022.csv,326673649000,764133000,25792933000,0,1716231000,3155261000,초등
인천광역시교육청_공립_중등_예산_세입_2023.csv,86481584000,1300000,4019519000,0,1017646000,1052463000,중등
고등_합계,296105427000,218718000,32491049000,0,4211342000,4526602000,고등
중등_합계,319761647000,397957000,12989416000,0,2889047000,4739867000,중등
초등_합계,716725593000,2245012000,69244138000,0,7234799000,9002414000,초등
2024_합계,432941371000,963739000,32709365000,0,6070431000,6060238000,전체
2023_합계,352388263000,727178000,38578840000,0,4861794000,5614586000,전체
2022_합계,547263033000,1170770000,43436398000,0,3402963000,6594059000,전체
