파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
인천광역시교육청_공립_고등_예산_세출_2022.csv,61146893.61702128,375583063.82978725,192841085.10638297,107067117.0212766,95954127.65957446,257809680.85106382,1356382.9787234042,4769510.638297873,3899776.7489361707,고등
인천광역시교육청_공립_고등_예산_세출_2023.csv,70999117.0212766,271599159.5744681,200570989.3617021,109581904.25531915,90368978.72340426,278989595.7446808,384319.1489361702,4809425.531914894,3546100.2031914894,고등
인천광역시교육청_공립_고등_예산_세출_2024.csv,81815446.80851063,339086563.82978725,428997755.31914896,140803500.0,144897148.93617022,326714138.29787236,530872.340425532,4314053.191489362,4704344.94680851,고등
인천광역시교육청_공립_초등_예산_세출_2022.csv,43742316.79389313,502515442.7480916,224953916.03053436,237648416.03053436,113574110.6870229,239919312.97709924,125595.41984732824,4323206.106870229,3504362.8058823524,초등
인천광역시교육청_공립_중등_예산_세출_2023.csv,45039368.421052635,219638187.9699248,109525699.24812031,71879285.71428572,60298135.33834586,185870315.78947368,0.0,3782932.3308270676,2641392.539097744,중등
인천광역시교육청_공립_초등_예산_세출_2023.csv,44409228.13688213,242620638.78326997,155575984.7908745,109166391.63498099,59995566.53992395,194520319.39163497,12699.619771863117,3705334.600760456,2180553.1221789885,초등
인천광역시교육청_공립_중등_예산_세출_2022.csv,48743795.45454545,463191795.45454544,110048666.66666667,79052053.03030303,106944204.54545455,253549651.5151515,85189.39393939394,4228560.606060606,2795765.464393939,중등
인천광역시교육청_공립_초등_예산_세출_2024.csv,48288954.716981135,253714916.9811321,187665920.754717,92539833.96226415,67562154.71698113,227353667.9245283,94339.62264150943,3225977.3584905663,2975604.865,초등
인천광역시교육청_공립_중등_예산_세출_2024.csv,50288656.71641791,237194776.11940297,163075970.14925373,72452149.25373134,65054589.55223881,210634223.88059703,44029.850746268654,3599074.6268656715,2855219.3,중등
고등_평균,71320485.81560284,328756262.41134757,274136609.92907804,119150840.42553191,110406751.77304965,287837804.964539,757191.4893617021,4630996.45390071,4050073.966312057,고등
초등_평균,45480166.54925213,332950332.8374979,189398607.19204196,146451547.20925984,80377277.31464265,220597766.76442084,77544.8874202336,3751506.0220404174,2886840.2643537805,초등
중등_평균,48023940.19733866,306674919.84795773,127550112.02134691,74461162.66610669,77432309.81201307,216684730.39507404,43073.08156188753,3870189.187917782,2764125.767830561,중등
