파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
인천광역시교육청_공립_고등_예산_세출_2022.csv,5747808000.0,35304808000.0,18127062000.0,10064309000.0,9019688000.0,24234110000.0,127500000.0,448334000.0,366579014.40000004,고등
인천광역시교육청_공립_고등_예산_세출_2023.csv,6673917000.0,25530321000.0,18853673000.0,10300699000.0,8494684000.0,26225022000.0,36126000.0,452086000.0,333333419.1,고등
인천광역시교육청_공립_고등_예산_세출_2024.csv,7690652000.0,31874137000.0,40325789000.0,13235529000.0,13620332000.0,30711129000.0,49902000.0,405521000.0,442208425.0,고등
인천광역시교육청_공립_초등_예산_세출_2022.csv,11460487000.0,131659046000.0,58937926000.0,62263885000.0,29756417000.0,62858860000.0,32906000.0,1132680000.0,893612515.4999999,초등
인천광역시교육청_공립_중등_예산_세출_2023.csv,5990236000.0,29211879000.0,14566918000.0,9559945000.0,8019652000.0,24720752000.0,0.0,503130000.0,351305207.7,중등
인천광역시교육청_공립_초등_예산_세출_2023.csv,11679627000.0,63809228000.0,40916484000.0,28710761000.0,15778834000.0,51158844000.0,3340000.0,974503000.0,560402152.4000001,초등
인천광역시교육청_공립_중등_예산_세출_2022.csv,6434181000.0,61141317000.0,14526424000.0,10434871000.0,14116635000.0,33468554000.0,11245000.0,558170000.0,369041041.29999995,중등
인천광역시교육청_공립_초등_예산_세출_2024.csv,12796573000.0,67234453000.0,49731469000.0,24523056000.0,17903971000.0,60248722000.0,25000000.0,854884000.0,773657264.9000001,초등
인천광역시교육청_공립_중등_예산_세출_2024.csv,6738680000.0,31784100000.0,21852180000.0,9708588000.0,8717315000.0,28224986000.0,5900000.0,482276000.0,382599386.2,중등
고등_합계,20112377000.0,92709266000.0,77306524000.0,33600537000.0,31134704000.0,81170261000.0,213528000.0,1305941000.0,1142120858.5,고등
초등_합계,35936687000.0,262702727000.0,149585879000.0,115497702000.0,63439222000.0,174266426000.0,61246000.0,2962067000.0,2227671932.8,초등
중등_합계,19163097000.0,122137296000.0,50945522000.0,29703404000.0,30853602000.0,86414292000.0,17145000.0,1543576000.0,1102945635.2,중등
2022_합계,23642476000.0,228105171000.0,91591412000.0,82763065000.0,52892740000.0,120561524000.0,171651000.0,2139184000.0,1629232571.1999998,전체
2023_합계,24343780000.0,118551428000.0,74337075000.0,48571405000.0,32293170000.0,102104618000.0,39466000.0,1929719000.0,1245040779.2,전체
2024_합계,27225905000.0,130892690000.0,111909438000.0,47467173000.0,40241618000.0,119184837000.0,80802000.0,1742681000.0,1598465076.1000001,전체
