파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
인천광역시교육청_공립_고등_결산_세입_2024.csv,255392295570,1799533330,21114634210,0,3270542765,4783910613,고등
인천광역시교육청_공립_고등_결산_세입_2022.csv,241140925090,1403835760,13441338030,0,1523706127,8801400162,고등
인천광역시교육청_공립_고등_결산_세입_2023.csv,233482469840,1522994870,15266307730,0,2329638676,12833963401,고등
인천광역시교육청_공립_초등_결산_세입_2024.csv,474562291960,1905574530,58411165970,0,5493703761,5548916043,초등
인천광역시교육청_공립_중등_결산_세입_2024.csv,232088520700,389459300,9888521568,0,2318493501,2724018177,중등
인천광역시교육청_공립_중등_결산_세입_2023.csv,280745055160,426686130,9067855770,0,1767427883,4253284321,중등
인천광역시교육청_공립_초등_결산_세입_2023.csv,610811353190,2359237660,49613413570,0,3888968039,6092289340,초등
인천광역시교육청_공립_초등_결산_세입_2022.csv,508014489769,2116692330,29062719305,0,2030061312,12929899329,초등
인천광역시교육청_공립_중등_결산_세입_2022.csv,222659701380,281915580,8026832220,0,935796416,6807322064,중등
고등_합계,730015690500,4726363960,49822279970,0,7123887568,26419274176,고등
초등_합계,1593388134919,6381504520,137087298845,0,11412733112,24571104712,초등
중등_합계,735493277240,1098061010,26983209558,0,5021717800,13784624562,중등
2024_합계,962043108230,4094567160,89414321748,0,11082740027,13056844833,전체
2022_합계,971815116239,3802443670,50530889555,0,4489563855,28538621555,전체
2023_합계,1125038878190,4308918660,73947577070,0,7986034598,23179537062,전체
