파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
전라남도교육청_공립_초등_결산_세출_2024.csv,10979400420.0,110662789544.0,93680313763.0,124316660888.0,97264360277.0,68067415218.0,7034865810.0,8041378110.0,6810095562.9,초등,440
전라남도교육청_공립_중등_결산_세출_2022.csv,4955470050.0,48862821591.0,28099613435.0,16091052350.0,37992362378.0,31970941829.0,3747119520.0,3605539770.0,2359637468.1,중등,221
전라남도교육청_공립_중등_결산_세출_2023.csv,4990712370.0,51554059952.0,36956386779.0,16795092839.0,35672260424.0,33691506867.0,3226293580.0,2817556940.0,2440721238.3999996,중등,220
전라남도교육청_공립_초등_결산_세출_2022.csv,9080177810.0,99228820004.0,76601998649.0,94132478149.0,85111202336.0,58367907440.0,5744420290.0,7325733680.0,5023107208.5,초등,422
전라남도교육청_공립_초등_결산_세출_2023.csv,9961247598.0,108149812620.0,88558010319.0,102085024949.0,87924373064.0,61573468368.0,4803701920.0,6071028830.0,5548248253.5,초등,424
전라남도교육청_공립_중등_결산_세출_2024.csv,5397292050.0,54590963776.0,41768509425.0,19361745297.0,40454759681.0,37118859214.0,2849450730.0,2721522050.0,3032617458.6000004,중등,221
전라남도교육청_공립_고등_결산_세출_2024.csv,4326586892.0,81745155949.0,47767829475.0,27514847090.0,49457299254.0,33715533347.0,13147249850.0,5661114200.0,1334093272.3000002,고등,99
전라남도교육청_공립_고등_결산_세출_2023.csv,4115880810.0,79594212980.0,41918259083.0,26562674187.0,45806443319.0,30969235411.0,9577250870.0,5979677270.0,1279603574.3000002,고등,99
전라남도교육청_공립_고등_결산_세출_2022.csv,4118843110.0,79990798565.0,34101880719.0,23601458070.0,48025144160.0,28185499837.0,11224511980.0,6905909350.0,1206174785.9,고등,100
초등_평균,10020482272.29549,106082200615.80716,86387230062.87247,107081871810.24417,90196874095.49611,62743444963.944016,5875782218.398133,7156906847.029549,5807659836.039658,초등,1286
중등_평균,5114678467.522658,51669455824.08913,35606133298.247734,17416901366.41541,38043370495.95015,34261295379.52115,3274360442.371601,3048554666.1933537,2611249261.7049847,중등,662
고등_평균,4186874541.939597,80441870404.2651,41238626976.98658,25885303400.74832,47763842049.419464,30947456680.34228,11316029427.114094,6184662048.758389,1273065323.5013423,고등,298
전체_평균,7800510223.138913,86642282781.81033,65429362842.13535,69880274383.77739,69194797990.1398,50129737246.490204,5830836738.642031,5816987838.303651,4263878462.51073,전체,2246
