파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
전라남도교육청_공립_중등_결산_세입_2024.csv,881836677.5113122,5172881.085972851,38699071.628959276,0.0,7174016.208144796,11645251.153846154,중등
전라남도교육청_공립_초등_결산_세입_2023.csv,1034080342.9481132,10050486.768867925,56832427.99528302,0.0,5184282.573113208,17372405.74292453,초등
전라남도교육청_공립_초등_결산_세입_2022.csv,962415635.4028436,9723851.658767773,49248994.02843602,0.0,3163915.1232227487,25100151.573459715,초등
전라남도교육청_공립_중등_결산_세입_2023.csv,787810562.5909091,3828185.590909091,34595999.36363637,0.0,4782518.118181818,24631643.0,중등
전라남도교육청_공립_중등_결산_세입_2022.csv,762486008.0995475,4363486.153846154,26532869.773755655,0.0,2804498.484162896,21731829.909502264,중등
전라남도교육청_공립_초등_결산_세입_2024.csv,1113278592.5681818,9716608.590909092,60342912.84090909,0.0,8535578.040909091,16383881.386363637,초등
전라남도교육청_공립_고등_결산_세입_2022.csv,2168566490.6,30648488.1,149976407.3,0.0,11622823.06,96116877.68,고등
전라남도교육청_공립_고등_결산_세입_2023.csv,2260575073.8383837,45830838.08080808,152724715.25252524,0.0,17935447.74747475,96300512.55555555,고등
전라남도교육청_공립_고등_결산_세입_2024.csv,2422347282.6262627,38198657.47474747,174701811.3131313,0.0,24551025.12121212,103461225.05050506,고등
중등_평균,810711082.733923,4454850.943576032,33275980.25545043,0.0,4920344.27016317,19336241.35444947,중등
초등_평균,1036591523.6397129,9830315.672848264,55474778.28820938,0.0,5627925.2457483485,19618812.90091596,초등
고등_평균,2283829615.6882153,38225994.55185185,159134311.2885522,0.0,18036431.976228956,98626205.09535354,고등
