파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
전라남도교육청_공립_고등_예산_세입_2024.csv,105340723000,1547289000,20427754000,0,1181058000,1201558000,고등
전라남도교육청_공립_고등_예산_세입_2022.csv,100141785000,1284460000,20642935000,0,813025000,1100152000,고등
전라남도교육청_공립_고등_예산_세입_2023.csv,114496201000,1538219000,20240865000,0,929827000,1199338000,고등
전라남도교육청_공립_중등_예산_세입_2022.csv,89434022000,45131000,8893098000,0,407316000,956086000,중등
전라남도교육청_공립_중등_예산_세입_2023.csv,104602308000,100041000,8607586000,0,581408000,968618000,중등
전라남도교육청_공립_중등_예산_세입_2024.csv,108706417000,69701000,8953289000,0,824499000,972762000,중등
전라남도교육청_공립_초등_예산_세입_2024.csv,231278746000,2421944000,29599111000,0,1945014000,2111774000,초등
전라남도교육청_공립_초등_예산_세입_2022.csv,199198599000,2026179000,29056579000,0,1052997000,1935280000,초등
전라남도교육청_공립_초등_예산_세입_2023.csv,238928622000,2249058000,28668572000,0,1368379000,2061475000,초등
고등_합계,319978709000,4369968000,61311554000,0,2923910000,3501048000,고등
중등_합계,302742747000,214873000,26453973000,0,1813223000,2897466000,중등
초등_합계,669405967000,6697181000,87324262000,0,4366390000,6108529000,초등
2024_합계,445325886000,4038934000,58980154000,0,3950571000,4286094000,전체
2022_합계,388774406000,3355770000,58592612000,0,2273338000,3991518000,전체
2023_합계,458027131000,3887318000,57517023000,0,2879614000,4229431000,전체
