SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,제주특별자치도 제주시,4.0,제주특별자치도교육청,제주특별자치도교육청,T100000001,N,복식부기,예산세입,0,37900000,0,623100000,10000000,S170000130,11688762000,T100000001,18,일반고등학교,N,남녕고등학교
,사립,4,제주특별자치도 서귀포시,,제주특별자치도교육청,제주특별자치도교육청,T100000001,N,복식부기,예산세입,15000000,26200000,0,803371000,13000000,S170000131,5577511000,T100000001,18,일반고등학교,N,남주고등학교
,사립,4,제주특별자치도 제주시,,제주특별자치도교육청,제주특별자치도교육청,T100000001,N,복식부기,예산세입,5000000,29158000,0,655210000,65300000,S170000132,10371135000,T100000001,18,일반고등학교,N,대기고등학교
고,사립,4,제주특별자치도 서귀포시,4.0,제주특별자치도교육청,제주특별자치도교육청,T100000001,N,복식부기,예산세입,20000000,21360000,0,386266000,40000000,S170000134,9206821000,T100000001,18,일반고등학교,N,삼성여자고등학교
고,사립,4,제주특별자치도 제주시,4.0,제주특별자치도교육청,제주특별자치도교육청,T100000001,N,복식부기,예산세입,8000000,24700000,0,341580000,30000000,S170000135,9677898000,T100000001,18,일반고등학교,N,신성여자고등학교
,사립,4,제주특별자치도 제주시,,제주특별자치도교육청,제주특별자치도교육청,T100000001,N,복식부기,예산세입,10000000,14400000,0,671079000,110000000,S170000136,8830996000,T100000001,18,일반고등학교,N,오현고등학교
고,사립,4,제주특별자치도 제주시,4.0,제주특별자치도교육청,제주특별자치도교육청,T100000001,N,복식부기,예산세입,12000000,23350000,0,333138000,5200000,S170000137,11009807000,T100000001,18,일반고등학교,N,제주여자고등학교
,사립,4,제주특별자치도 제주시,,제주특별자치도교육청,제주특별자치도교육청,T100000001,N,복식부기,예산세입,30000000,56420000,0,59281000,13296000,S170000153,10558014000,T100000001,18,일반고등학교,N,영주고등학교
고,사립,4,제주특별자치도 제주시,4.0,제주특별자치도교육청,제주특별자치도교육청,T100000001,N,복식부기,예산세입,25000000,14100000,0,276160000,70000000,S170000154,7209856000,T100000001,18,일반고등학교,N,제주중앙고등학교
