파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
울산광역시교육청_사립_중등_예산_세입_2022.csv,13238135000,125337000,195426000,0,19899000,10000000,중등
울산광역시교육청_사립_중등_예산_세입_2023.csv,12113765000,242953000,190983000,0,61049000,15000000,중등
울산광역시교육청_사립_중등_예산_세입_2024.csv,12815922000,216020000,220153000,0,74713000,18000000,중등
울산광역시교육청_사립_고등_예산_세입_2022.csv,68830451000,4703683000,10485067000,0,345047000,107000000,고등
울산광역시교육청_사립_고등_예산_세입_2023.csv,75402390000,4886736000,10068903000,0,491351000,145483000,고등
울산광역시교육청_사립_고등_예산_세입_2024.csv,71846302000,5090126000,9979889000,0,618961000,115000000,고등
중등_합계,38167822000,584310000,606562000,0,155661000,43000000,중등
고등_합계,216079143000,14680545000,30533859000,0,1455359000,367483000,고등
2022_합계,82068586000,4829020000,10680493000,0,364946000,117000000,전체
2023_합계,87516155000,5129689000,10259886000,0,552400000,160483000,전체
2024_합계,84662224000,5306146000,10200042000,0,693674000,133000000,전체
