파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
울산광역시교육청_사립_중등_결산_세출_2023.csv,8508670090.0,2136339940.0,1268761330.0,435024798.0,1153998589.0,743358465.0,7603411670.0,360207000.0,34209867.599999994,중등
울산광역시교육청_사립_중등_결산_세출_2022.csv,8234733740.0,1782180760.0,660168190.0,474652460.0,608698471.0,659837887.0,2834680440.0,97988690.0,24103688.1,중등
울산광역시교육청_사립_중등_결산_세출_2024.csv,7949026830.0,1871273250.0,616518206.0,476963440.0,445758480.0,861443350.0,10000881329.0,853038000.0,35457036.0,중등
울산광역시교육청_사립_고등_결산_세출_2024.csv,54082920057.0,14275247986.0,5102782433.0,2965841966.0,3917183947.0,4747781021.0,10049258130.0,4069688520.0,208259358.6,고등
울산광역시교육청_사립_고등_결산_세출_2023.csv,56420592510.0,14367934950.0,8669883742.0,2796669410.0,7430806543.0,4823891432.0,15921045480.0,1711764770.0,283401168.40000004,고등
울산광역시교육청_사립_고등_결산_세출_2022.csv,56393051522.0,14417084295.0,4632207976.0,2519727569.0,7118831585.0,4454394204.0,10613393320.0,1232633090.0,217941259.9,고등
중등_합계,24692430660.0,5789793950.0,2545447726.0,1386640698.0,2208455540.0,2264639702.0,20438973439.0,1311233690.0,93770591.69999999,중등
고등_합계,166896564089.0,43060267231.0,18404874151.0,8282238945.0,18466822075.0,14026066657.0,36583696930.0,7014086380.0,709601786.9,고등
2023_합계,64929262600.0,16504274890.0,9938645072.0,3231694208.0,8584805132.0,5567249897.0,23524457150.0,2071971770.0,317611036.0,전체
2022_합계,64627785262.0,16199265055.0,5292376166.0,2994380029.0,7727530056.0,5114232091.0,13448073760.0,1330621780.0,242044948.0,전체
2024_합계,62031946887.0,16146521236.0,5719300639.0,3442805406.0,4362942427.0,5609224371.0,20050139459.0,4922726520.0,243716394.6,전체
