파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
울산광역시교육청_사립_중등_예산_세출_2024.csv,7954388000.0,1829581000.0,431680000.0,307903000.0,308994000.0,693384000.0,1809878000.0,9000000.0,19364638.2,중등
울산광역시교육청_사립_중등_예산_세출_2023.csv,7885210000.0,1628600000.0,358335000.0,244925000.0,314030000.0,699807000.0,1482843000.0,10000000.0,19090020.9,중등
울산광역시교육청_사립_중등_예산_세출_2022.csv,8165151000.0,1578303000.0,370680000.0,275777000.0,226533000.0,605873000.0,2355480000.0,11000000.0,20910112.799999997,중등
울산광역시교육청_사립_고등_예산_세출_2024.csv,50905814000.0,13699141000.0,4505389000.0,1146123000.0,2882790000.0,4764579000.0,9670442000.0,76000000.0,167567587.79999998,고등
울산광역시교육청_사립_고등_예산_세출_2023.csv,53268715000.0,12715035000.0,4130134000.0,1209772000.0,2543475000.0,4515374000.0,12498700000.0,113658000.0,168609839.2,고등
울산광역시교육청_사립_고등_예산_세출_2022.csv,54909508000.0,12521622000.0,4059187000.0,1747746000.0,2283753000.0,4244983000.0,4597703000.0,106746000.0,218451544.30000004,고등
중등_합계,24004749000.0,5036484000.0,1160695000.0,828605000.0,849557000.0,1999064000.0,5648201000.0,30000000.0,59364771.89999999,중등
고등_합계,159084037000.0,38935798000.0,12694710000.0,4103641000.0,7710018000.0,13524936000.0,26766845000.0,296404000.0,554628971.3000001,고등
2024_합계,58860202000.0,15528722000.0,4937069000.0,1454026000.0,3191784000.0,5457963000.0,11480320000.0,85000000.0,186932225.99999997,전체
2023_합계,61153925000.0,14343635000.0,4488469000.0,1454697000.0,2857505000.0,5215181000.0,13981543000.0,123658000.0,187699860.1,전체
2022_합계,63074659000.0,14099925000.0,4429867000.0,2023523000.0,2510286000.0,4850856000.0,6953183000.0,117746000.0,239361657.10000002,전체
