파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
광주광역시교육청_공립_고등_결산_세출_2024.csv,2378640956.0,28979914639.0,22100673770.0,14392131422.0,11684295125.0,13864057126.0,10797936329.0,1899663104.0,219558456.1,고등
광주광역시교육청_공립_고등_결산_세출_2023.csv,1937626597.0,27952153786.0,23100519756.0,12957734010.0,14007015728.0,13513184832.0,12477820263.0,2216596250.0,216831965.3,고등
광주광역시교육청_공립_고등_결산_세출_2022.csv,2098409510.0,23524850628.0,20328170172.0,8441086569.0,13770813458.0,15413955935.0,7023264940.0,942563965.0,184497976.50000003,고등
광주광역시교육청_공립_초등_결산_세출_2024.csv,11863895335.0,75753223565.0,43132184424.0,51473944814.0,22968140506.0,41314458524.0,248258300.0,706386081.0,686564207.9,초등
광주광역시교육청_공립_초등_결산_세출_2022.csv,10431798595.0,66852768536.0,30529386844.0,41977078287.0,22724037606.0,37939047073.0,501271276.0,191785940.0,551008446.5,초등
광주광역시교육청_공립_초등_결산_세출_2023.csv,10286602243.0,77017398464.0,40013492629.0,45399261080.0,26088979234.0,39004082370.0,701117670.0,100574900.0,657455024.7,초등
광주광역시교육청_공립_중등_결산_세출_2024.csv,3870889351.0,40887669906.0,16757838938.0,7247841597.0,13826261843.0,18273218392.0,424645330.0,52791430.0,250746681.4,중등
광주광역시교육청_공립_중등_결산_세출_2023.csv,3002621200.0,38402798300.0,14926081748.0,6994971741.0,13312102972.0,16692874238.0,301613970.0,53318030.0,237532645.9,중등
광주광역시교육청_공립_중등_결산_세출_2022.csv,3265854237.0,34074980983.0,12465635693.0,6924883287.0,11682567425.0,15408043569.0,171709960.0,64745240.0,214186492.29999998,중등
고등_합계,6414677063.0,80456919053.0,65529363698.0,35790952001.0,39462124311.0,42791197893.0,30299021532.0,5058823319.0,620888397.9,고등
초등_합계,32582296173.0,219623390565.0,113675063897.0,138850284181.0,71781157346.0,118257587967.0,1450647246.0,998746921.0,1895027679.1000001,초등
중등_합계,10139364788.0,113365449189.0,44149556379.0,21167696625.0,38820932240.0,50374136199.0,897969260.0,170854700.0,702465819.6,중등
2024_합계,18113425642.0,145620808110.0,81990697132.0,73113917833.0,48478697474.0,73451734042.0,11470839959.0,2658840615.0,1156869345.4,전체
2023_합계,15226850040.0,143372350550.0,78040094133.0,65351966831.0,53408097934.0,69210141440.0,13480551903.0,2370489180.0,1111819635.9,전체
2022_합계,15796062342.0,124452600147.0,63323192709.0,57343048143.0,48177418489.0,68761046577.0,7696246176.0,1199095145.0,949692915.3,전체
