파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
광주광역시교육청_공립_초등_예산_세입_2024.csv,961996986.8421053,5942881.578947368,348033598.68421054,0.0,4375000.0,6874901.315789473,초등
광주광역시교육청_공립_초등_예산_세입_2023.csv,893931190.7894737,6868776.315789473,336493703.94736844,0.0,3421000.0,7251473.684210527,초등
광주광역시교육청_공립_초등_예산_세입_2022.csv,817443013.2450331,6312364.238410596,348408331.1258278,0.0,2757860.927152318,7064668.874172186,초등
광주광역시교육청_공립_고등_예산_세입_2024.csv,1766043920.0,34864720.0,427011000.0,0.0,31427680.0,27882080.0,고등
광주광역시교육청_공립_중등_예산_세입_2022.csv,813983298.5074627,5221671.641791045,125377761.19402985,0.0,4937731.3432835825,7963746.268656717,중등
광주광역시교육청_공립_중등_예산_세입_2023.csv,897594328.358209,6163194.0298507465,118766238.80597015,0.0,5721791.044776119,7986835.820895523,중등
광주광역시교육청_공립_고등_예산_세입_2023.csv,1894027400.0,31105840.0,381683400.0,0.0,19362840.0,40211720.0,고등
광주광역시교육청_공립_고등_예산_세입_2022.csv,1570828240.0,37018560.0,450648800.0,0.0,11561680.0,25146000.0,고등
광주광역시교육청_공립_중등_예산_세입_2024.csv,995131791.0447761,9903388.059701493,119601089.5522388,0.0,7057537.313432836,8684074.626865672,중등
초등_평균,891123730.292204,6374674.044382479,344311877.9191356,0.0,3517953.642384106,7063681.291390728,초등
고등_평균,1743633186.6666667,34329706.666666664,419781066.6666667,0.0,20784066.666666668,31079933.333333332,고등
중등_평균,902236472.6368159,7096084.577114428,121248363.1840796,0.0,5905686.567164179,8211552.238805969,중등
