파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
광주광역시교육청_공립_고등_결산_세입_2022.csv,3298736601.4,121220304.04,288442944.0,0.0,22540006.24,68427070.44,고등
광주광역시교육청_공립_고등_결산_세입_2023.csv,3869503183.48,124550069.96,317004469.04,0.0,40243015.92,136188720.48,고등
광주광역시교육청_공립_고등_결산_세입_2024.csv,3851592510.04,140962839.88,363112414.88,0.0,56965959.56,160004142.8,고등
광주광역시교육청_공립_중등_결산_세입_2022.csv,1142009433.7313433,9478480.029850746,91377269.25373134,0.0,9319603.462686567,16759134.701492537,중등
광주광역시교육청_공립_중등_결산_세입_2023.csv,1293386041.1044776,11355442.328358209,89631611.3283582,0.0,10784198.985074626,13856174.71641791,중등
광주광역시교육청_공립_중등_결산_세입_2024.csv,1372510750.1492538,21279034.32835821,96673168.20895523,0.0,11571307.746268656,21059246.358208954,중등
광주광역시교육청_공립_초등_결산_세입_2023.csv,1335028929.4900663,10332530.05960265,223711465.65562913,0.0,7392798.880794702,11379590.72847682,초등
광주광역시교육청_공립_초등_결산_세입_2022.csv,1184812587.1324503,10540406.205298014,194063286.86754966,0.0,4750415.165562914,15525920.701986754,초등
광주광역시교육청_공립_초등_결산_세입_2024.csv,1353623404.4078948,9046718.736842105,261785886.99342105,0.0,7965843.953947368,7586362.4144736845,초등
고등_평균,3673277431.64,128911071.29333334,322853275.9733333,0.0,39916327.24,121539977.90666668,고등
중등_평균,1269302074.995025,14037652.228855722,92560682.93034826,0.0,10558370.064676616,17224851.925373133,중등
초등_평균,1291154973.6768038,9973218.333914256,226520213.17219996,0.0,6703019.333434995,11497291.281645752,초등
