정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,38618000
,교직원보수,0
,기타 교직원 보수,30868000
,교직원 복지 및 역량강화,7750000
학생복지/교육격차 해소,학생복지/교육격차 해소,89245000
,급식 관리,18951000
,기숙사 관리,0
,보건관리,69664000
,교육격차 해소,0
,학생복지,630000
기본적 교육활동,기본적 교육활동,82821000
,교과 활동,53926000
,창의적 체험활동,18895000
,자유학기(년) 활동,10000000
선택적 교육활동,선택적 교육활동,16840000
,방과후학교 운영,700000
,직업교육,0
,국제교육,0
,독서활동,15660000
,교기육성,480000
,기타 선택적 교육활동,0
교육활동 지원,교육활동 지원,67442000
,교무업무 운영,15565000
,생활지도 운영,17020000
,연구학교 운영,0
,학습지원실 운영,17231000
,교육여건 개선,17626000
학교 일반운영,학교 일반운영,203505000
,학교기관운영,52574000
,시설 장비 유지,147772000
,학교운영 협력,3159000
학교시설 확충,학교시설 확충,0
,시설확충 및 개선,0
학교 재무활동,학교 재무활동,0
,반환금,0
,예비비,0
세출합계,세출합계,498471000
