정책단위사업,정책단위사업,금액
정책사업,단위사업,금액
인적자원 운용,인적자원 운용,99331380
,교직원보수,0
,기타 교직원 보수,81366700
,교직원 복지 및 역량강화,17964680
학생복지/교육격차 해소,학생복지/교육격차 해소,788165200
,급식 관리,638237100
,기숙사 관리,0
,보건관리,94830430
,교육격차 해소,0
,학생복지,55097670
기본적 교육활동,기본적 교육활동,302672870
,교과 활동,146444170
,창의적 체험활동,137339900
,자유학기(년) 활동,18888800
선택적 교육활동,선택적 교육활동,64618600
,방과후학교 운영,3556000
,직업교육,0
,국제교육,0
,독서활동,45974730
,교기육성,4660000
,기타 선택적 교육활동,10427870
교육활동 지원,교육활동 지원,701244040
,교무업무 운영,92482460
,생활지도 운영,63811780
,연구학교 운영,545000
,학습지원실 운영,16690810
,교육여건 개선,527713990
학교 일반운영,학교 일반운영,532789430
,학교기관운영,274589520
,시설 장비 유지,256485410
,학교운영 협력,1714500
학교시설 확충,학교시설 확충,0
,시설확충 및 개선,0
학교 재무활동,학교 재무활동,45425910
,반환금,45425910
,예비비,0
세출합계,세출합계,2534247430
