파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
서울특별시교육청_초등_예산_세입_2024.csv,391587906000.0,5239693000.0,349166637000.0,0.0,15819699000.0,38354068000.0,초등,605
서울특별시교육청_초등_예산_세입_2022.csv,307426028000.0,4000838000.0,232982507000.0,0.0,10402193000.0,33791003000.0,초등,605
서울특별시교육청_초등_예산_세입_2023.csv,331582821000.0,4494724000.0,244184291000.0,0.0,13640243000.0,39808486000.0,초등,604
서울특별시교육청_고등_예산_세입_2024.csv,1144575448000.0,69588383000.0,286753162000.0,0.0,24238926000.0,30184921000.0,고등,318
서울특별시교육청_중등_예산_세입_2024.csv,574708405000.0,9473720000.0,53389141000.0,0.0,10789345000.0,6601480000.0,중등,387
서울특별시교육청_고등_예산_세입_2022.csv,1089217639000.0,76815531000.0,272240588000.0,0.0,15473817000.0,29083157000.0,고등,321
서울특별시교육청_중등_예산_세입_2023.csv,557206679000.0,10793740000.0,30272105000.0,0.0,10539174000.0,7748580000.0,중등,389
서울특별시교육청_중등_예산_세입_2022.csv,538432730000.0,17473437000.0,33701742000.0,0.0,8420735000.0,8642382000.0,중등,389
서울특별시교육청_고등_예산_세입_2023.csv,1125872696000.0,67417447000.0,273777036000.0,0.0,19630288000.0,39613514000.0,고등,321
초등_평균,343538839004.41016,4578464471.334068,275461711071.66486,0.0,13287183810.363836,37316479326.90187,초등,1814
고등_평균,1119811447915.625,71279053887.5,277561627937.5,0.0,19767079346.875,32969204446.875,고등,960
중등_평균,556751830760.515,12585632182.832619,39096501330.4721,0.0,9914919412.875536,7665971654.935622,중등,1165
전체_평균,595789369583.3969,23202713322.162987,206066039795.37955,0.0,13869060350.596598,27487531542.523483,전체,3939
