파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
서울특별시교육청_초등_예산_세입_2024.csv,391587906000,5239693000,349166637000,0,15819699000,38354068000,초등
서울특별시교육청_초등_예산_세입_2022.csv,307426028000,4000838000,232982507000,0,10402193000,33791003000,초등
서울특별시교육청_초등_예산_세입_2023.csv,331582821000,4494724000,244184291000,0,13640243000,39808486000,초등
서울특별시교육청_고등_예산_세입_2024.csv,1144575448000,69588383000,286753162000,0,24238926000,30184921000,고등
서울특별시교육청_중등_예산_세입_2024.csv,574708405000,9473720000,53389141000,0,10789345000,6601480000,중등
서울특별시교육청_고등_예산_세입_2022.csv,1089217639000,76815531000,272240588000,0,15473817000,29083157000,고등
서울특별시교육청_중등_예산_세입_2023.csv,557206679000,10793740000,30272105000,0,10539174000,7748580000,중등
서울특별시교육청_중등_예산_세입_2022.csv,538432730000,17473437000,33701742000,0,8420735000,8642382000,중등
서울특별시교육청_고등_예산_세입_2023.csv,1125872696000,67417447000,273777036000,0,19630288000,39613514000,고등
초등_합계,1030596755000,13735255000,826333435000,0,39862135000,111953557000,초등
고등_합계,3359665783000,213821361000,832770786000,0,59343031000,98881592000,고등
중등_합계,1670347814000,37740897000,117362988000,0,29749254000,22992442000,중등
2024_합계,2110871759000,84301796000,689308940000,0,50847970000,75140469000,전체
2022_합계,1935076397000,98289806000,538924837000,0,34296745000,71516542000,전체
2023_합계,2014662196000,82705911000,548233432000,0,43809705000,87170580000,전체
