파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
충청북도교육청_공립_고등_예산_세입_2024.csv,1496574730.1587303,25305841.26984127,395575523.8095238,0.0,17881126.984126985,30047285.714285713,고등
충청북도교육청_공립_고등_예산_세입_2023.csv,1495184746.0317461,25003460.317460317,375796174.6031746,0.0,14724920.634920634,34203984.12698413,고등
충청북도교육청_공립_고등_예산_세입_2022.csv,1103789032.7868853,23337934.426229507,468759295.08196723,0.0,12349475.409836065,32930606.557377048,고등
충청북도교육청_공립_중등_예산_세입_2024.csv,934543754.5454545,12132636.363636363,88140936.36363636,0.0,5883090.909090909,17494945.454545453,중등
충청북도교육청_공립_초등_예산_세입_2024.csv,807708413.5338346,13359868.421052631,128269687.96992481,0.0,4455353.383458647,14072390.97744361,초등
충청북도교육청_공립_중등_예산_세입_2023.csv,908200321.1009175,10655706.42201835,80862055.04587156,0.0,4491119.266055046,14825412.844036696,중등
충청북도교육청_공립_중등_예산_세입_2022.csv,694592000.0,9334073.394495413,116871532.11009175,0.0,3405917.4311926607,18826990.82568807,중등
충청북도교육청_공립_초등_예산_세입_2023.csv,838067548.8721805,12740928.57142857,130676714.28571428,0.0,3336203.007518797,11580857.142857144,초등
충청북도교육청_공립_초등_예산_세입_2022.csv,613070224.7191011,10392014.981273409,154552782.77153558,0.0,2669400.7490636706,13885749.063670412,초등
고등_평균,1365182836.3257873,24549078.67117703,413376997.8315552,0.0,14985174.342961228,32393958.799548965,고등
중등_평균,845778691.882124,10707472.060050042,95291507.83986656,0.0,4593375.868779538,17049116.374756742,중등
초등_평균,752948729.0417053,12164270.657918205,137833061.6757249,0.0,3486985.7133470383,13179665.727990389,초등
