파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
충청북도교육청_공립_고등_예산_세출_2022.csv,2022262000.0,42369651000.0,19682041000.0,8638440000.0,6381920000.0,20727680000.0,68000000.0,221153000.0,266222612.00000003,고등
충청북도교육청_공립_고등_예산_세출_2023.csv,2603661000.0,47373857000.0,27777385000.0,8818603000.0,10944823000.0,24383882000.0,350900000.0,276426000.0,352013167.20000005,고등
충청북도교육청_공립_고등_예산_세출_2024.csv,2495821000.0,55167064000.0,24293535000.0,8783921000.0,7535756000.0,25046249000.0,297345000.0,199533000.0,376734660.59999996,고등
충청북도교육청_공립_초등_예산_세출_2022.csv,5425489000.0,76353193000.0,35140015000.0,33461258000.0,13500185000.0,47574063000.0,346066000.0,349967000.0,1631329828.0,초등
충청북도교육청_공립_초등_예산_세출_2023.csv,6000323000.0,92160828000.0,48855961000.0,43359160000.0,18736043000.0,55147702000.0,404939000.0,378043000.0,2176637238.0,초등
충청북도교육청_공립_중등_예산_세출_2022.csv,2553874000.0,34270779000.0,19198919000.0,5963174000.0,6819414000.0,22861572000.0,40250000.0,182344000.0,710484264.3000001,중등
충청북도교육청_공립_중등_예산_세출_2023.csv,2724241000.0,41129452000.0,25847569000.0,7489252000.0,8104088000.0,25590594000.0,28000000.0,161577000.0,786842961.6000001,중등
충청북도교육청_공립_초등_예산_세출_2024.csv,5411963000.0,97588415000.0,42017452000.0,38385594000.0,18237613000.0,55299632000.0,289290000.0,222321000.0,2283208201.2,초등
충청북도교육청_공립_중등_예산_세출_2024.csv,2649483000.0,48750750000.0,24672871000.0,6946480000.0,7277511000.0,25885549000.0,104800000.0,114046000.0,795534763.5999999,중등
고등_합계,7121744000.0,144910572000.0,71752961000.0,26240964000.0,24862499000.0,70157811000.0,716245000.0,697112000.0,994970439.8,고등
초등_합계,16837775000.0,266102436000.0,126013428000.0,115206012000.0,50473841000.0,158021397000.0,1040295000.0,950331000.0,6091175267.2,초등
중등_합계,7927598000.0,124150981000.0,69719359000.0,20398906000.0,22201013000.0,74337715000.0,173050000.0,457967000.0,2292861989.5,중등
2022_합계,10001625000.0,152993623000.0,74020975000.0,48062872000.0,26701519000.0,91163315000.0,454316000.0,753464000.0,2608036704.3,전체
2023_합계,11328225000.0,180664137000.0,102480915000.0,59667015000.0,37784954000.0,105122178000.0,783839000.0,816046000.0,3315493366.8,전체
2024_합계,10557267000.0,201506229000.0,90983858000.0,54115995000.0,33050880000.0,106231430000.0,691435000.0,535900000.0,3455477625.3999996,전체
