파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
충청북도교육청_공립_중등_결산_세입_2024.csv,136079288340.0,2737201280.0,6546438549.0,0.0,984803562.0,2093779178.0,중등,110
충청북도교육청_공립_고등_결산_세입_2024.csv,157232076315.0,4483545752.0,19634007213.0,0.0,1775154785.0,6230092692.0,고등,63
충청북도교육청_공립_고등_결산_세입_2023.csv,134185330847.0,3879910234.0,18151438918.0,0.0,1428112505.0,7073071807.0,고등,63
충청북도교육청_공립_중등_결산_세입_2023.csv,119900842340.0,2102237270.0,7110220845.0,0.0,697634451.0,2842415514.0,중등,109
충청북도교육청_공립_중등_결산_세입_2022.csv,113352497050.0,2083339330.0,4744584727.0,0.0,457423624.0,6242597215.0,중등,109
충청북도교육청_공립_고등_결산_세입_2022.csv,131310428890.0,4095455156.0,15148805670.0,0.0,1241118319.0,7636410569.0,고등,61
충청북도교육청_공립_초등_결산_세입_2024.csv,301752134540.0,5816143978.0,23541498439.0,0.0,1943908666.0,4036881058.0,초등,265
충청북도교육청_공립_초등_결산_세입_2022.csv,253534949772.0,5279780069.0,15969665743.0,0.0,970202985.0,12247993421.0,초등,257
충청북도교육청_공립_초등_결산_세입_2023.csv,260486304749.0,5310098927.0,25639128156.0,0.0,1508053692.0,4659571796.0,초등,254
중등_평균,123150413752.77438,2308902409.1463413,6135006243.103659,0.0,714115006.0823171,3721286881.222561,중등,328
고등_평균,141011940179.123,4153585516.7593584,17671445198.518715,0.0,1484032388.9251337,6972836407.197861,고등,187
초등_평균,272276184472.61597,5472869535.259021,21720412028.234535,0.0,1478767527.5811856,6960101837.30799,초등,776
전체_평균,215374816169.75677,4477914206.967467,17174192125.30674,0.0,1285257459.432223,6139071673.84818,전체,1291
