파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
충청북도교육청_공립_중등_결산_세입_2024.csv,136079288340,2737201280,6546438549,0,984803562,2093779178,중등
충청북도교육청_공립_고등_결산_세입_2024.csv,157232076315,4483545752,19634007213,0,1775154785,6230092692,고등
충청북도교육청_공립_고등_결산_세입_2023.csv,134185330847,3879910234,18151438918,0,1428112505,7073071807,고등
충청북도교육청_공립_중등_결산_세입_2023.csv,119900842340,2102237270,7110220845,0,697634451,2842415514,중등
충청북도교육청_공립_중등_결산_세입_2022.csv,113352497050,2083339330,4744584727,0,457423624,6242597215,중등
충청북도교육청_공립_고등_결산_세입_2022.csv,131310428890,4095455156,15148805670,0,1241118319,7636410569,고등
충청북도교육청_공립_초등_결산_세입_2024.csv,301752134540,5816143978,23541498439,0,1943908666,4036881058,초등
충청북도교육청_공립_초등_결산_세입_2022.csv,253534949772,5279780069,15969665743,0,970202985,12247993421,초등
충청북도교육청_공립_초등_결산_세입_2023.csv,260486304749,5310098927,25639128156,0,1508053692,4659571796,초등
중등_합계,369332627730,6922777880,18401244121,0,2139861637,11178791907,중등
고등_합계,422727836052,12458911142,52934251801,0,4444385609,20939575068,고등
초등_합계,815773389061,16406022974,65150292338,0,4422165343,20944446275,초등
2024_합계,595063499195,13036891010,49721944201,0,4703867013,12360752928,전체
2023_합계,514572477936,11292246431,50900787919,0,3633800648,14575059117,전체
2022_합계,498197875712,11458574555,35863056140,0,2668744928,26127001205,전체
