파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
경기도교육청_공립_고등_예산_세출_2022.csv,27357262000.0,307349147000.0,62299451000.0,32577295000.0,29870823000.0,126012746000.0,1224375000.0,1356069000.0,980279638.1,고등,350
경기도교육청_공립_고등_예산_세출_2023.csv,5442782000.0,343439812000.0,92920432000.0,31054546000.0,33639380000.0,133549750000.0,479838000.0,739353000.0,1053964677.0,고등,351
경기도교육청_공립_고등_예산_세출_2024.csv,4865635000.0,393914108000.0,135070828000.0,36067196000.0,38936068000.0,156099603000.0,3032989000.0,389531000.0,1244345409.1000001,고등,354
경기도교육청_공립_중등_예산_세출_2024.csv,4767897000.0,437615149000.0,110654071000.0,30092812000.0,39985972000.0,188373019000.0,2407132000.0,64285000.0,1817723095.4,중등,580
경기도교육청_공립_중등_예산_세출_2023.csv,5160415000.0,384890332000.0,88531521000.0,27800907000.0,37063637000.0,158636186000.0,1404264000.0,416405000.0,1568399470.5,중등,574
경기도교육청_공립_중등_예산_세출_2022.csv,30082776000.0,349511498000.0,67529772000.0,27901964000.0,33124421000.0,147630737000.0,1515332000.0,2097467000.0,1387275495.6999998,중등,566
경기도교육청_공립_초등_예산_세출_2022.csv,64091716000.0,667548711000.0,154166205000.0,267174015000.0,62132299000.0,326293605000.0,3409603000.0,2599056000.0,3871758559.7,초등,1335
경기도교육청_공립_초등_예산_세출_2023.csv,11183807000.0,734381720000.0,200451165000.0,286149339000.0,73453505000.0,370248666000.0,3711441000.0,1541120000.0,4624836718.7,초등,1344
경기도교육청_공립_초등_예산_세출_2024.csv,10537032000.0,820366825000.0,205319315000.0,301702322000.0,80440956000.0,437671916000.0,5315742000.0,889971000.0,5542920749.1,초등,1348
고등_평균,12519329831.279621,348403004449.2891,96905168335.54503,33241693156.398106,34166425120.379147,138615813091.9431,1583537909.0047393,826569693.8388625,1093400710.6951659,고등,1055
중등_평균,13229249817.44186,391027526079.06976,89080409991.86046,28607013489.534885,36752798653.48837,165042162166.27908,1778989539.5348837,850853541.8604652,1592871291.8402326,중등,1720
초등_평균,28506927391.11001,741008453182.2697,186736698796.87112,285064999179.78644,72039368903.15372,378246315507.0772,4148402514.2786193,1673872845.2942636,4682501960.9930725,초등,4027
전체_평균,22164010476.624523,591616223980.4469,148109665368.27405,181157130429.1385,57242418517.9359,287167026504.7045,3151442432.6668625,1334340644.9573655,3344562153.5824323,전체,6802
